,Momenta,Eta,Phi
366,"[200.392, 190.409]","[0.681, 0.762]","[-2.668, 0.496]"
367,"[205.982, 184.718]","[1.363, 1.791]","[1.219, -1.844]"
368,"[202.829, 198.424]","[-0.842, -0.773]","[-0.357, 2.913]"
369,"[199.442, 185.268]","[-1.732, -2.412]","[-0.015, 2.716]"
370,"[254.083, 145.044]","[1.111, 0.45]","[-3.03, 0.373]"
371,"[197.762, 150.081]","[-1.046, 0.2]","[0.25, 2.742]"
372,"[233.221, 221.217]","[0.979, -0.051]","[1.299, -2.735]"
373,"[164.006, 139.762]","[-0.288, 1.343]","[2.964, 0.281]"
374,"[204.682, 200.222]","[0.376, 0.822]","[-1.54, 1.631]"
375,"[829.633, 721.98]","[-0.772, 0.257]","[-0.419, 2.808]"
376,"[555.984, 347.168]","[0.08, -0.099]","[2.847, -2.519]"
377,"[159.52, 126.215]","[-0.773, 0.991]","[0.734, -2.255]"
378,"[104.246, 88.705]","[-0.551, 2.149]","[0.846, 3.083]"
379,"[207.967, 189.918]","[-0.307, -0.62]","[2.075, -1.33]"
380,"[226.225, 191.675]","[-0.095, -0.221]","[0.601, -1.942]"
381,"[232.666, 135.49]","[-1.76, -0.827]","[2.279, -0.844]"
382,"[204.466, 200.465]","[-2.092, -1.858]","[2.902, -0.206]"
383,"[163.963, 119.872]","[-1.879, -2.309]","[2.515, -1.138]"
384,"[539.238, 408.416]","[-0.27, 0.586]","[2.07, -0.855]"
385,"[234.239, 189.165]","[0.069, -0.603]","[1.686, -0.717]"
386,"[299.333, 105.911]","[-0.794, 0.254]","[-0.02, 2.78]"
387,"[234.072, 169.3]","[1.03, 0.818]","[-1.771, 1.341]"
388,"[377.338, 101.451]","[-0.424, 0.036]","[1.747, -2.118]"
389,"[281.829, 77.32]","[0.079, 1.752]","[-1.791, 1.505]"
390,"[679.98, 65.074]","[-0.331, -1.17]","[-1.159, 0.846]"
391,"[103.2, 97.892]","[-1.4, 0.95]","[-1.951, 1.412]"
392,"[155.074, 136.495]","[-2.327, -0.255]","[1.91, -2.511]"
393,"[180.875, 162.985]","[-1.424, -0.389]","[1.764, -1.228]"
394,"[174.468, 172.888]","[0.889, -0.269]","[2.367, -0.666]"
395,"[169.684, 137.759]","[-1.536, -0.136]","[-0.898, 2.048]"
396,"[291.359, 145.268]","[-0.581, -0.516]","[-0.657, 1.913]"
397,"[212.505, 151.158]","[0.646, -0.507]","[-1.422, 2.438]"
398,"[275.224, 138.973]","[-1.434, -0.665]","[1.834, -1.801]"
399,"[166.584, 158.588]","[-2.141, -0.705]","[-3.025, 0.425]"
400,"[211.316, 145.924]","[-0.429, 0.601]","[-0.444, 2.643]"
401,"[221.99, 107.583]","[0.827, -0.31]","[0.854, -2.758]"
402,"[199.33, 196.553]","[1.258, 1.254]","[0.099, -2.796]"
403,"[218.326, 129.538]","[-1.023, -2.127]","[-2.271, 0.985]"
404,"[234.852, 144.337]","[-0.821, -0.139]","[2.945, -0.073]"
405,"[284.022, 79.275]","[-0.079, 1.67]","[1.991, -0.495]"
406,"[201.167, 198.386]","[-0.317, -0.309]","[-2.291, 0.889]"
407,"[127.605, 103.623]","[-0.417, 1.938]","[-1.543, 0.712]"
408,"[363.735, 341.793]","[-0.596, 0.175]","[0.724, -2.593]"
409,"[249.575, 148.57]","[-0.398, -0.924]","[1.018, -1.923]"
410,"[273.902, 250.199]","[-0.596, -1.206]","[2.911, -1.791]"
411,"[221.701, 200.529]","[-0.103, -0.407]","[0.77, 3.05]"
412,"[193.9, 185.179]","[0.988, 0.335]","[-2.975, 0.128]"
413,"[359.762, 313.606]","[0.758, 0.317]","[-0.193, 0.996]"
414,"[219.793, 208.027]","[-0.357, -0.856]","[1.119, -1.906]"
415,"[251.686, 152.489]","[-1.105, -1.541]","[-0.864, 2.326]"
416,"[214.601, 152.409]","[-0.425, 0.515]","[-1.373, 2.271]"
417,"[273.719, 145.249]","[1.259, 1.618]","[1.801, -0.91]"
418,"[192.201, 185.87]","[1.951, 1.261]","[0.95, -2.1]"
419,"[170.574, 168.635]","[0.859, 2.151]","[2.981, -0.246]"
420,"[225.992, 167.204]","[1.258, 0.98]","[2.432, -0.49]"
421,"[195.654, 184.161]","[-0.591, -1.196]","[0.46, -2.658]"
422,"[208.525, 193.0]","[-1.092, -1.182]","[-1.66, 1.48]"
423,"[194.35, 145.844]","[1.052, 1.98]","[-2.434, 0.566]"
424,"[199.978, 182.762]","[-0.16, 0.375]","[-0.793, 2.214]"
425,"[199.977, 180.604]","[1.396, 0.981]","[2.22, -1.112]"
426,"[225.018, 195.648]","[0.194, 0.574]","[-3.104, 0.839]"
427,"[197.817, 179.848]","[-0.744, -1.161]","[-1.576, 1.437]"
428,"[228.15, 142.334]","[1.463, 0.441]","[0.049, 2.389]"
429,"[258.435, 160.736]","[-0.559, -0.768]","[-0.487, 2.725]"
430,"[201.289, 147.663]","[0.113, 1.246]","[-0.693, 2.229]"
431,"[174.415, 145.971]","[1.035, -0.394]","[-1.842, 0.979]"
432,"[229.715, 171.281]","[0.572, 0.11]","[-2.004, 1.389]"
433,"[131.967, 112.657]","[0.583, -1.584]","[-1.732, 1.625]"
434,"[251.341, 161.622]","[0.692, 0.054]","[-2.056, 1.639]"
435,"[193.211, 192.851]","[-0.054, -0.729]","[0.023, 2.796]"
436,"[201.671, 194.455]","[1.838, 1.778]","[-0.61, 2.64]"
437,"[199.07, 180.64]","[-1.396, -1.876]","[-2.218, 0.974]"
438,"[171.409, 127.174]","[-0.503, -2.156]","[-1.621, 1.274]"
439,"[199.369, 176.692]","[-0.201, -0.552]","[0.468, -2.594]"
440,"[183.402, 182.16]","[0.13, -0.752]","[-0.349, 2.801]"
441,"[179.104, 174.406]","[-2.466, -1.461]","[-0.633, 2.506]"
442,"[288.916, 150.777]","[-0.473, -0.332]","[-0.837, 2.184]"
443,"[299.912, 166.021]","[-0.45, -0.784]","[-0.76, -3.133]"
444,"[189.017, 182.65]","[-1.362, -1.005]","[-2.655, 0.404]"
445,"[244.665, 157.483]","[0.813, 1.211]","[-1.371, 2.205]"
446,"[192.305, 148.164]","[1.302, 0.095]","[-0.356, 3.093]"
447,"[214.505, 186.045]","[-0.427, -0.213]","[-2.146, 1.238]"
448,"[192.779, 181.928]","[0.984, 0.127]","[0.54, -2.566]"
449,"[246.336, 64.738]","[-0.657, 1.804]","[-0.898, -2.03]"
450,"[247.779, 147.985]","[-0.239, 1.132]","[0.509, 2.266]"
451,"[298.014, 203.252]","[-0.994, -0.937]","[-1.732, 2.628]"
452,"[130.873, 114.111]","[-0.612, 1.631]","[-2.761, 0.381]"
453,"[149.512, 145.836]","[-1.887, -0.213]","[-0.299, 2.553]"
454,"[183.014, 182.793]","[2.062, 1.195]","[-0.701, 2.1]"
455,"[214.244, 170.986]","[-0.28, 0.078]","[0.252, -2.784]"
456,"[517.08, 116.185]","[-1.256, -1.444]","[-0.36, -2.174]"
457,"[222.163, 171.074]","[0.081, -0.99]","[2.279, -1.673]"
458,"[244.918, 150.94]","[1.23, 0.539]","[-2.613, 0.276]"
459,"[196.613, 178.429]","[-0.348, -1.512]","[-0.661, 2.956]"
460,"[163.429, 155.52]","[-1.364, 0.252]","[2.009, -1.264]"
461,"[220.822, 189.056]","[-0.902, -0.066]","[1.613, -2.392]"
462,"[201.148, 140.598]","[1.08, -0.158]","[-2.762, 0.209]"
463,"[202.16, 198.301]","[0.153, -0.141]","[-0.016, 3.08]"
464,"[252.069, 198.765]","[0.583, -1.188]","[1.277, -0.908]"
465,"[260.593, 202.517]","[0.125, -0.423]","[-0.099, 3.025]"
466,"[180.404, 175.585]","[0.789, -0.212]","[1.363, -1.919]"
467,"[207.49, 182.787]","[1.374, 0.886]","[-2.424, 0.688]"
468,"[190.709, 167.663]","[-1.104, -2.173]","[2.569, -0.034]"
469,"[528.343, 202.306]","[0.744, 0.507]","[-0.718, -1.991]"
470,"[228.314, 165.136]","[-1.489, -0.862]","[3.03, -0.714]"
471,"[192.005, 190.596]","[-1.279, 0.248]","[1.243, -1.819]"
472,"[254.154, 249.625]","[-1.626, -0.646]","[0.693, -2.108]"
473,"[207.654, 193.365]","[-0.096, 0.19]","[2.833, -0.605]"
474,"[396.64, 374.364]","[1.291, 0.98]","[-1.667, 1.207]"
475,"[199.981, 187.85]","[-0.076, 0.501]","[-1.097, 1.904]"
476,"[181.379, 162.367]","[-0.359, 0.959]","[-1.276, 1.447]"
477,"[129.843, 117.417]","[-0.95, 1.111]","[-1.444, 1.469]"
478,"[317.625, 146.264]","[-0.064, 1.436]","[1.251, 0.392]"
479,"[303.804, 182.977]","[-0.738, -0.581]","[0.365, 2.422]"
480,"[223.884, 136.903]","[0.14, -1.106]","[1.492, -1.086]"
481,"[224.135, 181.504]","[0.102, -0.035]","[2.26, -0.816]"
482,"[215.201, 185.086]","[-0.539, -0.103]","[-0.634, 2.752]"
483,"[139.961, 105.09]","[0.663, -0.672]","[-0.628, -2.757]"
484,"[290.654, 137.671]","[-0.353, -1.132]","[-1.242, 1.101]"
485,"[195.887, 186.338]","[-1.661, -2.29]","[-1.414, 1.771]"
486,"[199.243, 196.209]","[1.307, 1.024]","[1.178, -2.035]"
487,"[194.236, 189.591]","[0.476, 0.245]","[2.526, -0.666]"
488,"[190.366, 166.545]","[0.554, -0.507]","[0.316, -3.039]"
489,"[262.499, 158.333]","[0.405, -0.036]","[1.982, -1.886]"
490,"[198.915, 198.54]","[-0.34, -0.554]","[-1.114, 2.062]"
491,"[207.081, 173.682]","[0.913, 0.368]","[-0.508, 2.37]"
492,"[201.281, 196.591]","[-1.497, -1.982]","[1.286, -1.505]"
493,"[282.317, 149.761]","[0.456, 0.831]","[3.103, -0.184]"
494,"[320.688, 100.209]","[0.411, 1.82]","[2.026, -1.258]"
495,"[221.523, 180.987]","[0.787, 0.742]","[-2.576, 0.667]"
496,"[225.32, 176.764]","[1.756, 1.654]","[2.741, -0.455]"
497,"[200.701, 169.704]","[-0.721, 0.001]","[-1.867, 1.252]"
498,"[176.23, 169.935]","[-1.572, -0.493]","[1.759, -1.236]"
499,"[210.595, 175.268]","[-1.776, -1.27]","[2.784, -0.279]"
500,"[400.457, 125.117]","[0.079, 1.627]","[2.488, 2.055]"
501,"[227.754, 166.937]","[0.211, 0.461]","[2.422, -0.87]"
502,"[181.047, 136.685]","[-0.684, -2.121]","[-2.354, 1.015]"
503,"[187.006, 178.825]","[0.782, -0.118]","[0.885, -2.076]"
504,"[241.106, 140.911]","[-1.027, -1.902]","[-0.608, 2.47]"
505,"[162.911, 159.044]","[-1.172, 0.186]","[-2.129, 0.684]"
506,"[288.816, 157.677]","[-0.018, 0.52]","[-0.729, 1.467]"
507,"[203.894, 194.741]","[0.935, 1.794]","[-1.915, 0.224]"
508,"[162.956, 72.242]","[-1.54, 0.901]","[-1.0, 2.226]"
509,"[198.145, 184.134]","[-0.732, -0.017]","[1.792, -0.91]"
510,"[197.234, 155.771]","[-0.659, -1.684]","[-1.557, 1.435]"
511,"[110.407, 105.9]","[0.09, -2.337]","[0.449, -2.654]"
512,"[160.496, 120.878]","[-1.403, 0.263]","[0.786, -2.25]"
513,"[266.066, 140.364]","[-0.94, -1.278]","[-1.311, 2.128]"
514,"[213.369, 190.09]","[-0.042, 0.662]","[0.365, -2.944]"
515,"[236.799, 176.265]","[0.519, 0.085]","[2.09, -0.4]"
516,"[205.646, 163.783]","[1.821, 2.426]","[-2.28, 0.8]"
517,"[335.919, 123.727]","[0.444, 0.028]","[-1.781, 0.924]"
518,"[146.274, 145.391]","[1.341, -0.575]","[2.114, -0.507]"
519,"[192.336, 172.071]","[0.09, 1.164]","[2.939, -0.4]"
520,"[260.986, 160.045]","[-1.992, -1.857]","[-0.89, 2.679]"
521,"[201.571, 194.153]","[0.069, -0.184]","[-2.458, 0.821]"
522,"[264.859, 210.194]","[1.484, 1.674]","[2.946, 1.418]"
523,"[219.564, 161.546]","[-1.2, -0.446]","[0.323, -2.855]"
524,"[148.826, 107.889]","[1.197, -0.864]","[-0.699, 2.681]"
525,"[180.951, 162.469]","[1.461, 0.359]","[3.009, -0.442]"
526,"[220.972, 186.162]","[0.489, -0.377]","[0.778, -3.05]"
527,"[244.161, 226.325]","[-0.379, -0.677]","[0.626, -1.386]"
528,"[210.257, 194.014]","[0.109, 0.252]","[-1.518, 1.527]"
529,"[183.954, 155.13]","[-0.635, 0.098]","[2.464, -1.582]"
530,"[196.513, 189.003]","[-0.017, -0.341]","[1.827, -1.457]"
531,"[150.473, 130.536]","[0.581, -1.264]","[2.78, 0.477]"
532,"[168.042, 72.943]","[-1.268, 1.109]","[-0.739, 1.962]"
533,"[239.631, 156.692]","[1.042, 0.577]","[1.526, -1.968]"
534,"[229.598, 159.129]","[0.416, -0.198]","[1.189, -1.987]"
535,"[187.877, 184.113]","[0.386, -0.454]","[-1.714, 1.682]"
536,"[205.027, 198.695]","[0.515, 0.461]","[1.837, -1.241]"
537,"[262.011, 200.312]","[0.826, -0.132]","[-0.213, 2.859]"
538,"[244.453, 159.897]","[-0.537, 0.088]","[2.998, -0.11]"
539,"[205.287, 201.615]","[-0.707, -0.575]","[2.058, -1.205]"
540,"[251.169, 213.55]","[0.343, 0.077]","[2.773, 0.721]"
541,"[545.071, 280.062]","[-0.192, -0.391]","[3.063, -0.841]"
542,"[234.641, 160.33]","[0.867, 1.539]","[2.073, -0.599]"
543,"[207.87, 188.845]","[1.411, 1.155]","[2.548, -0.415]"
544,"[286.221, 137.533]","[-0.529, -0.757]","[0.949, -2.3]"
545,"[209.549, 151.011]","[-0.553, -1.611]","[-1.229, 1.727]"
546,"[238.636, 171.887]","[-2.26, -2.326]","[2.386, -0.89]"
547,"[199.587, 185.211]","[1.084, 0.6]","[-2.501, 0.612]"
548,"[201.577, 199.276]","[1.398, 1.572]","[-0.677, 2.425]"
549,"[241.607, 122.881]","[-0.669, -2.132]","[-1.728, 2.635]"
550,"[1115.603, 41.498]","[-1.132, -2.083]","[-1.076, 0.696]"
551,"[184.388, 177.488]","[0.562, 1.817]","[2.46, -0.61]"
552,"[295.301, 76.969]","[-1.209, 0.49]","[1.198, -0.695]"
553,"[322.67, 116.038]","[-1.061, -0.454]","[1.941, -0.671]"
554,"[191.542, 188.638]","[-0.058, -0.682]","[2.248, -0.98]"
555,"[157.289, 153.92]","[0.091, -1.391]","[-0.355, 2.69]"
556,"[384.724, 78.251]","[-0.973, 0.258]","[-1.734, 2.076]"
557,"[187.239, 152.59]","[-0.238, 0.961]","[-0.146, 2.748]"
558,"[223.153, 122.782]","[0.376, -1.251]","[-2.035, -0.038]"
559,"[166.022, 157.052]","[0.071, -1.284]","[-2.735, 0.469]"
560,"[212.372, 193.004]","[1.402, 1.105]","[-1.331, 1.791]"
561,"[230.546, 163.036]","[-1.865, -1.158]","[-2.231, 1.396]"
562,"[212.779, 204.326]","[-0.315, -0.046]","[3.028, 0.028]"
563,"[334.218, 108.622]","[-0.713, -1.561]","[-0.279, 3.018]"
564,"[155.194, 152.357]","[1.338, -0.116]","[1.901, -1.281]"
565,"[273.583, 197.261]","[0.049, -0.313]","[1.811, -1.532]"
566,"[174.843, 160.193]","[-0.171, 0.98]","[2.988, 0.087]"
567,"[313.635, 115.826]","[-1.374, -2.058]","[-1.224, 2.088]"
568,"[368.229, 90.005]","[0.022, 0.935]","[1.337, -1.363]"
569,"[161.333, 153.319]","[0.552, -0.934]","[0.994, -2.099]"
570,"[189.227, 180.885]","[-1.045, -1.953]","[0.909, -2.22]"
571,"[196.303, 189.031]","[0.15, -0.229]","[2.144, -0.958]"
572,"[206.427, 200.885]","[-0.704, -0.61]","[0.45, -2.318]"
573,"[251.949, 199.341]","[0.33, 0.389]","[0.04, -2.159]"
574,"[219.377, 135.222]","[0.283, 1.386]","[-1.505, 1.707]"
575,"[192.507, 178.049]","[1.974, 1.506]","[-1.114, 1.919]"
576,"[197.762, 184.549]","[-1.545, -0.662]","[-2.622, 1.268]"
577,"[316.475, 119.657]","[-1.223, -2.076]","[0.427, -2.096]"
578,"[192.013, 188.222]","[-1.895, -2.094]","[-0.484, 2.629]"
579,"[482.141, 125.089]","[0.489, 1.402]","[2.463, -2.378]"
580,"[242.044, 174.485]","[0.662, 0.945]","[-2.242, 0.857]"
581,"[260.12, 105.518]","[1.147, 2.09]","[-0.754, 2.544]"
582,"[207.866, 184.627]","[-0.717, -1.226]","[-0.463, 2.684]"
583,"[305.034, 100.479]","[1.302, -0.54]","[-1.709, -0.63]"
584,"[169.786, 140.789]","[2.147, 0.612]","[-2.72, 0.684]"
585,"[226.066, 162.345]","[1.281, 0.772]","[1.469, -1.79]"
586,"[203.007, 197.593]","[2.244, 1.898]","[-1.943, 1.066]"
587,"[181.707, 179.962]","[-0.277, -1.146]","[0.662, -2.754]"
588,"[693.62, 441.584]","[-0.235, 0.193]","[-0.092, -0.674]"
589,"[203.727, 200.074]","[-0.942, -1.197]","[1.877, -0.792]"
590,"[235.798, 160.254]","[0.052, 0.931]","[1.297, -1.03]"
591,"[374.717, 230.454]","[1.043, 1.483]","[-1.963, 2.948]"
592,"[526.236, 453.365]","[0.302, 1.481]","[1.656, -1.103]"
593,"[209.64, 198.268]","[0.152, 0.126]","[-2.816, 0.311]"
594,"[179.194, 145.525]","[0.295, 1.651]","[-2.218, 0.966]"
595,"[250.8, 155.683]","[0.575, 0.339]","[2.775, -0.284]"
596,"[175.553, 161.978]","[-1.278, -0.112]","[-1.569, 1.642]"
597,"[204.617, 193.236]","[-0.601, -0.817]","[0.722, -2.534]"
598,"[169.39, 164.251]","[-0.3, 0.848]","[0.08, 3.001]"
599,"[196.725, 148.668]","[0.047, -1.805]","[-0.624, 2.657]"
600,"[194.355, 141.275]","[-0.078, -1.455]","[2.487, -1.218]"
601,"[241.331, 178.946]","[-0.941, -0.673]","[0.455, 3.005]"
602,"[217.589, 185.401]","[0.742, 0.932]","[1.339, -1.674]"
603,"[198.177, 191.59]","[1.317, 0.766]","[0.649, -2.525]"
604,"[419.852, 104.638]","[-0.593, -1.462]","[0.904, -1.106]"
605,"[220.811, 174.97]","[0.375, 0.772]","[2.773, -0.142]"
606,"[147.128, 130.171]","[1.097, -0.729]","[0.041, -3.006]"
607,"[176.565, 132.697]","[0.516, -1.161]","[-0.806, 2.438]"
608,"[238.478, 136.995]","[0.143, -1.179]","[-2.331, -0.216]"
609,"[233.23, 187.305]","[1.978, 2.113]","[1.166, -2.916]"
610,"[244.766, 208.653]","[-0.38, 0.713]","[-3.009, -0.068]"
611,"[171.937, 164.3]","[1.315, 0.002]","[2.357, -0.693]"
612,"[200.875, 197.539]","[-0.975, -1.407]","[1.614, -1.845]"
613,"[235.441, 175.698]","[0.603, 0.435]","[0.926, -2.487]"
614,"[266.38, 144.903]","[-0.149, -0.262]","[-0.794, 2.644]"
615,"[175.94, 171.202]","[1.095, 1.83]","[2.519, -0.615]"
616,"[174.772, 147.765]","[0.836, -0.054]","[-0.555, 2.532]"
617,"[277.513, 120.738]","[0.525, 1.575]","[2.646, -0.865]"
618,"[188.351, 42.736]","[-1.287, -0.496]","[-1.96, 0.945]"
619,"[191.409, 146.293]","[1.525, 0.121]","[-1.27, 0.977]"
620,"[186.986, 170.145]","[0.13, -0.909]","[3.075, 0.225]"
621,"[263.094, 151.216]","[-1.073, -0.831]","[1.814, -1.464]"
622,"[85.931, 61.651]","[1.167, -2.083]","[-2.804, 0.463]"
623,"[153.259, 138.152]","[0.099, 1.599]","[-0.078, -2.958]"
624,"[195.201, 191.011]","[1.517, 1.898]","[-2.711, 0.379]"
625,"[201.932, 194.449]","[0.46, 1.219]","[-0.627, 2.556]"
626,"[257.814, 180.405]","[0.075, 0.846]","[-0.826, 1.242]"
627,"[208.243, 196.732]","[2.41, 2.087]","[-0.672, 2.604]"
628,"[255.761, 152.071]","[0.743, 1.087]","[-0.422, 2.477]"
629,"[191.939, 171.211]","[1.084, 1.994]","[2.658, -0.483]"
630,"[277.353, 233.756]","[1.388, 1.033]","[1.18, 2.96]"
631,"[244.059, 158.648]","[0.043, -0.138]","[-1.747, 1.41]"
632,"[177.764, 150.323]","[-0.963, 0.29]","[2.363, -0.93]"
633,"[113.986, 94.798]","[-1.093, 1.452]","[-2.772, 0.397]"
634,"[215.241, 123.296]","[-0.444, 0.876]","[-0.111, -2.938]"
635,"[191.012, 178.264]","[0.252, -0.269]","[-2.456, 0.619]"
636,"[223.135, 151.331]","[0.075, -1.077]","[1.933, -2.202]"
637,"[346.465, 123.451]","[0.612, 0.671]","[2.018, -0.623]"
638,"[159.549, 152.578]","[2.347, 1.006]","[-2.13, 1.007]"
639,"[324.752, 200.774]","[0.239, 0.631]","[-2.494, -0.786]"
640,"[207.961, 123.302]","[0.027, -0.207]","[0.676, -2.812]"
641,"[278.431, 138.235]","[-0.085, -0.618]","[-1.188, 1.875]"
642,"[666.563, 206.548]","[-0.048, -0.54]","[-2.669, -1.668]"
643,"[183.017, 173.241]","[-0.808, 0.283]","[0.704, -2.124]"
644,"[211.102, 168.67]","[0.112, 0.712]","[-1.022, 1.934]"
645,"[323.827, 199.598]","[1.316, 1.971]","[2.051, -2.656]"
646,"[342.663, 136.222]","[-0.464, -1.325]","[1.528, -2.861]"
647,"[193.786, 186.019]","[0.763, 0.179]","[2.215, -0.943]"
648,"[213.614, 183.475]","[-0.205, 0.244]","[-1.507, 1.488]"
649,"[174.643, 168.756]","[1.249, 0.082]","[-2.894, 0.684]"
650,"[175.264, 166.428]","[2.209, 1.126]","[-0.092, 3.088]"
651,"[215.916, 180.01]","[-1.781, -1.755]","[-1.34, 1.773]"
652,"[250.989, 245.858]","[0.746, 0.564]","[2.186, -2.118]"
653,"[205.2, 185.563]","[0.472, 1.182]","[3.11, 0.0]"
654,"[760.837, 80.931]","[-0.595, -0.004]","[0.875, -0.91]"
655,"[205.483, 166.858]","[-0.058, -0.7]","[1.725, -1.384]"
656,"[420.99, 117.45]","[2.262, 1.927]","[2.277, -1.288]"
657,"[206.035, 196.745]","[0.314, 0.36]","[1.633, -1.333]"
658,"[186.2, 148.172]","[-1.408, -1.595]","[-0.501, 2.402]"
659,"[273.886, 234.839]","[0.816, 1.294]","[-0.804, -2.433]"
660,"[166.197, 142.849]","[-0.182, 1.269]","[-1.993, 0.894]"
661,"[243.965, 172.701]","[0.732, 0.717]","[2.993, 0.045]"
662,"[214.716, 157.675]","[-0.989, 0.005]","[1.288, -1.28]"
663,"[202.432, 174.258]","[1.238, 2.05]","[1.232, -1.843]"
664,"[217.044, 201.395]","[-1.706, -1.467]","[-2.913, 0.26]"
665,"[865.261, 812.321]","[0.388, 0.294]","[-1.294, 1.779]"
666,"[195.164, 181.483]","[-1.111, -0.193]","[1.613, -1.119]"
667,"[264.948, 112.678]","[1.436, 0.33]","[-2.06, 0.942]"
668,"[148.945, 145.731]","[-1.155, 0.484]","[3.053, -0.271]"
669,"[187.786, 181.944]","[1.172, 0.409]","[1.221, -2.024]"
670,"[194.026, 185.224]","[1.326, 0.649]","[0.267, -2.818]"
671,"[218.756, 201.221]","[-1.148, -0.22]","[2.822, -1.639]"
672,"[329.394, 138.279]","[1.325, 1.901]","[1.159, -1.094]"
673,"[311.05, 289.608]","[0.3, 1.239]","[0.82, -2.567]"
674,"[214.232, 146.259]","[-0.064, -1.218]","[0.146, -2.288]"
675,"[200.048, 194.838]","[-0.271, -0.566]","[-2.227, 1.048]"
676,"[412.318, 384.534]","[-1.431, -0.336]","[-0.097, 3.14]"
677,"[237.435, 174.458]","[1.088, 0.306]","[2.301, -1.131]"
678,"[195.708, 171.52]","[-0.332, -1.142]","[2.685, -0.358]"
679,"[392.907, 175.001]","[0.031, 0.346]","[2.517, -2.15]"
680,"[256.314, 185.49]","[-0.132, -0.223]","[-0.456, 1.933]"
681,"[180.706, 155.853]","[0.067, 1.281]","[-2.128, 0.892]"
682,"[186.277, 109.076]","[-0.301, -0.36]","[2.608, -0.164]"
683,"[252.455, 228.884]","[1.113, 1.007]","[-1.084, 0.844]"
684,"[210.95, 182.91]","[2.273, 1.661]","[0.712, -2.362]"
685,"[173.842, 139.218]","[-1.014, 0.51]","[0.234, 2.791]"
686,"[196.47, 194.554]","[-0.862, -0.626]","[0.1, -2.958]"
687,"[188.906, 183.711]","[-0.633, -1.387]","[-1.291, 1.934]"
688,"[206.954, 194.98]","[1.083, 1.227]","[-2.488, 0.826]"
689,"[245.239, 153.516]","[-1.316, -0.727]","[-1.255, 2.208]"
690,"[187.932, 181.334]","[0.64, 0.711]","[1.435, -1.655]"
691,"[110.353, 94.66]","[1.49, -1.066]","[0.665, -2.174]"
692,"[191.378, 176.098]","[-1.954, -0.955]","[-0.545, 1.92]"
693,"[202.416, 187.359]","[0.71, 0.986]","[-0.915, 2.156]"
694,"[200.466, 179.484]","[-0.366, -0.029]","[-2.787, 0.474]"
695,"[172.288, 170.367]","[1.69, 0.592]","[-0.639, 2.4]"
696,"[137.976, 89.159]","[-1.369, 1.041]","[-3.119, 0.327]"
697,"[272.327, 147.174]","[-0.216, -1.184]","[2.077, 0.066]"
698,"[227.804, 169.326]","[-0.191, 0.418]","[0.074, -2.862]"
699,"[142.896, 118.163]","[-0.479, 1.605]","[1.866, -2.178]"
700,"[208.464, 203.522]","[-1.147, -0.808]","[1.646, -1.198]"
701,"[201.112, 175.684]","[-0.108, 0.407]","[1.068, -2.164]"
702,"[211.565, 190.214]","[0.596, 0.831]","[0.303, -2.791]"
703,"[254.988, 178.359]","[-0.798, -0.305]","[-2.669, -0.045]"
704,"[159.385, 148.197]","[-1.273, 0.401]","[1.494, -1.516]"
705,"[400.416, 250.118]","[0.078, 0.353]","[-2.132, 2.813]"
706,"[265.491, 146.845]","[-1.566, -1.817]","[-2.475, 0.568]"
707,"[201.898, 169.463]","[0.109, -1.078]","[-2.214, -0.117]"
708,"[310.644, 108.611]","[-0.44, -1.44]","[-0.236, -2.759]"
709,"[304.338, 117.712]","[0.026, 0.774]","[0.262, -2.519]"
710,"[232.829, 171.429]","[-0.726, -1.242]","[1.931, -1.567]"
711,"[102.969, 85.259]","[2.086, -0.784]","[-2.696, 0.129]"
712,"[247.441, 150.692]","[-0.494, -0.275]","[-1.228, 2.163]"
713,"[311.031, 139.728]","[-0.11, -0.402]","[-1.697, 0.615]"
714,"[272.756, 150.905]","[-0.741, -0.167]","[1.619, 2.715]"
715,"[190.364, 157.416]","[1.409, 0.241]","[2.334, -1.182]"
716,"[210.872, 134.306]","[1.451, 0.242]","[-3.107, -0.203]"
717,"[316.493, 128.225]","[-0.417, -0.919]","[-1.516, 1.112]"
718,"[199.114, 192.835]","[0.85, 0.241]","[2.16, -1.527]"
719,"[189.349, 144.718]","[-0.403, 0.666]","[2.058, -1.27]"
720,"[230.795, 152.35]","[0.086, -0.61]","[-2.109, 0.873]"
721,"[174.799, 108.144]","[-0.663, 1.183]","[-1.939, 1.049]"
722,"[201.085, 171.41]","[-1.322, -0.498]","[-1.076, 2.393]"
723,"[256.315, 159.091]","[-1.027, -0.994]","[-2.687, 0.395]"
724,"[223.528, 156.997]","[0.918, 1.636]","[-0.716, 2.19]"
725,"[212.401, 193.351]","[-1.346, -1.548]","[-2.544, 0.934]"
726,"[140.652, 132.456]","[1.081, -0.758]","[2.849, -0.521]"
727,"[297.562, 82.807]","[0.104, 2.278]","[-1.186, -1.002]"
728,"[142.109, 129.885]","[-0.486, -2.378]","[-1.307, 1.915]"
729,"[196.926, 189.941]","[-0.713, -1.491]","[-1.584, 1.868]"
730,"[270.612, 151.014]","[0.042, -0.682]","[0.165, 2.501]"
731,"[207.877, 183.371]","[0.726, 1.049]","[1.613, -1.72]"
732,"[148.829, 146.16]","[0.743, 2.39]","[0.061, -3.109]"
733,"[234.141, 160.8]","[-0.099, -0.65]","[0.108, -2.718]"
