,Momenta,Eta,Phi
11673,"[672.774, 668.553]","[-1.12, -0.121]","[-2.006, 1.151]"
11674,"[300.932, 281.512]","[-0.448, 2.432]","[-2.143, 0.984]"
11675,"[373.888, 348.706]","[0.211, -1.949]","[1.382, -1.662]"
11676,"[349.484, 200.988]","[1.04, -2.064]","[-2.458, -0.212]"
11677,"[236.332, 162.634]","[-1.378, 1.963]","[-0.765, 1.782]"
11678,"[842.617, 831.644]","[-0.273, 0.609]","[0.435, -2.7]"
11679,"[723.548, 722.01]","[0.456, 0.85]","[1.463, -1.654]"
11680,"[324.3, 292.007]","[-1.688, 0.205]","[2.565, -0.267]"
11681,"[357.692, 301.315]","[1.638, -0.691]","[-2.66, 0.419]"
11682,"[476.56, 421.099]","[-1.01, 1.368]","[0.936, -2.226]"
11683,"[309.505, 306.417]","[0.497, -1.456]","[-2.923, 0.242]"
11684,"[437.422, 400.646]","[1.049, -0.765]","[-3.021, -0.011]"
11685,"[716.92, 613.18]","[0.252, 1.756]","[-1.63, 1.807]"
11686,"[642.59, 632.815]","[-1.458, -2.138]","[-0.182, 2.97]"
11687,"[561.253, 525.926]","[0.396, 1.115]","[2.654, -0.473]"
11688,"[694.542, 608.593]","[-1.079, 1.017]","[-1.041, 2.745]"
11689,"[420.71, 398.017]","[0.559, 1.99]","[-3.041, 0.038]"
11690,"[384.347, 383.998]","[-0.357, 1.018]","[-0.648, 2.483]"
11691,"[511.016, 496.522]","[0.958, -0.066]","[2.526, -0.588]"
11692,"[523.523, 435.235]","[-0.408, -0.736]","[0.363, -2.673]"
11693,"[517.827, 497.538]","[0.126, 0.045]","[0.028, -3.108]"
11694,"[733.586, 718.846]","[-0.839, -0.753]","[0.308, -2.873]"
11695,"[572.339, 561.407]","[-0.936, -0.798]","[1.721, -1.471]"
11696,"[521.609, 520.61]","[-0.51, -0.166]","[-0.138, 3.013]"
11697,"[432.653, 428.132]","[1.128, -0.016]","[-2.799, 0.341]"
11698,"[455.765, 450.609]","[1.84, 0.927]","[-1.205, 1.894]"
11699,"[972.607, 908.671]","[-1.012, -1.016]","[-0.705, 2.416]"
11700,"[698.573, 583.024]","[-0.677, -0.371]","[-1.428, 1.614]"
11701,"[435.733, 429.379]","[-0.505, 0.187]","[-1.645, 1.449]"
11702,"[1102.086, 1064.942]","[-0.057, -0.322]","[1.401, -1.775]"
11703,"[518.411, 406.982]","[-1.474, -1.2]","[-2.421, 0.884]"
11704,"[320.971, 311.26]","[0.193, -1.687]","[-1.929, 1.231]"
11705,"[601.92, 569.641]","[0.464, -0.651]","[-2.156, 1.115]"
11706,"[443.568, 439.831]","[-0.816, 0.46]","[1.56, -1.578]"
11707,"[434.462, 371.812]","[0.042, 1.444]","[-0.579, 2.226]"
11708,"[452.405, 440.358]","[0.729, 0.093]","[1.692, -1.503]"
11709,"[513.295, 501.255]","[-0.842, -0.752]","[2.223, -0.906]"
11710,"[672.552, 669.693]","[1.004, 0.515]","[2.918, -0.233]"
11711,"[510.767, 493.176]","[0.752, 0.066]","[0.56, -2.551]"
11712,"[256.419, 216.269]","[1.997, -0.881]","[2.776, -0.76]"
11713,"[508.95, 497.474]","[-0.352, -1.382]","[-2.769, 0.383]"
11714,"[614.672, 516.472]","[-0.616, -1.124]","[-2.326, 0.95]"
11715,"[403.201, 399.462]","[-0.545, -1.615]","[-1.623, 1.514]"
11716,"[643.708, 639.996]","[0.921, 0.802]","[2.832, -0.35]"
11717,"[417.677, 374.672]","[-1.38, -0.209]","[0.044, -2.81]"
11718,"[416.493, 404.174]","[-2.282, -0.943]","[1.92, -1.23]"
11719,"[579.878, 205.416]","[0.913, -0.746]","[-1.227, 2.381]"
11720,"[743.701, 737.62]","[1.262, 1.419]","[-1.044, 2.18]"
11721,"[450.69, 359.469]","[0.394, -0.502]","[1.223, -2.026]"
11722,"[450.284, 424.581]","[0.649, 0.089]","[1.845, -1.22]"
11723,"[483.668, 472.244]","[0.771, 0.419]","[2.811, -0.492]"
11724,"[357.321, 315.488]","[-0.151, 1.482]","[-0.168, 3.035]"
11725,"[409.771, 333.35]","[0.534, -1.533]","[2.642, -0.605]"
11726,"[377.45, 303.776]","[2.455, 0.983]","[0.305, -2.94]"
11727,"[407.027, 402.489]","[0.99, 2.015]","[1.168, -1.98]"
11728,"[488.14, 472.13]","[1.285, 1.611]","[-1.36, 1.769]"
11729,"[562.741, 561.255]","[-1.518, -1.881]","[-1.915, 1.253]"
11730,"[471.797, 458.327]","[-0.012, 0.693]","[1.257, -1.902]"
11731,"[457.626, 455.723]","[-1.169, -0.876]","[2.157, -0.992]"
11732,"[539.43, 508.486]","[-0.743, -0.227]","[-2.009, 1.301]"
11733,"[328.743, 325.783]","[2.021, -1.257]","[-2.922, 0.25]"
11734,"[253.131, 224.334]","[-2.234, 0.646]","[-2.213, 1.462]"
11735,"[523.401, 432.359]","[-1.735, 0.443]","[2.394, -0.849]"
11736,"[417.757, 395.516]","[-1.359, 0.011]","[0.014, -3.112]"
11737,"[500.087, 287.632]","[-0.274, 1.43]","[1.874, -1.077]"
11738,"[745.585, 437.573]","[0.087, -1.223]","[-0.506, 2.579]"
11739,"[401.755, 373.19]","[-1.943, -0.639]","[1.453, -1.685]"
11740,"[422.503, 407.189]","[-0.292, -1.206]","[1.43, -1.703]"
11741,"[291.036, 217.225]","[-0.776, 2.085]","[1.881, -0.962]"
11742,"[595.213, 560.662]","[-0.193, 0.614]","[2.008, -0.887]"
11743,"[439.336, 425.734]","[-0.572, -1.243]","[-2.445, 0.629]"
11744,"[505.357, 499.345]","[-0.028, 1.646]","[-3.05, 0.106]"
11745,"[462.852, 459.786]","[2.297, -0.514]","[2.904, -0.215]"
11746,"[405.117, 403.869]","[-1.028, 0.503]","[1.816, -1.314]"
11747,"[545.966, 248.839]","[0.36, -1.811]","[-2.301, 1.042]"
11748,"[436.222, 404.427]","[-0.552, -1.373]","[1.145, -1.772]"
11749,"[382.495, 333.861]","[-0.141, -1.669]","[-2.805, 0.325]"
11750,"[470.889, 441.633]","[0.477, 1.749]","[2.357, -0.773]"
11751,"[487.532, 459.628]","[1.216, -0.137]","[-0.516, 2.672]"
11752,"[526.576, 502.824]","[2.417, 1.272]","[-1.455, 1.623]"
11753,"[404.547, 398.431]","[0.065, 1.071]","[1.874, -1.269]"
11754,"[433.291, 417.188]","[-0.251, -1.241]","[0.401, -2.735]"
11755,"[397.83, 354.852]","[-1.476, 0.66]","[-1.291, 1.248]"
11756,"[669.056, 609.926]","[-0.073, 0.565]","[0.621, -2.372]"
11757,"[260.332, 227.075]","[1.387, -1.012]","[-2.128, 0.834]"
11758,"[642.312, 640.009]","[-0.876, -1.06]","[-2.29, 0.813]"
11759,"[318.441, 306.797]","[-0.991, 1.26]","[-0.922, 2.151]"
11760,"[214.494, 180.354]","[0.814, -2.141]","[-2.564, 0.551]"
11761,"[430.644, 411.604]","[1.174, 0.311]","[2.988, -0.107]"
11762,"[487.437, 466.63]","[-0.311, 0.113]","[-0.12, 3.01]"
11763,"[359.686, 352.669]","[0.457, -1.139]","[-1.937, 1.228]"
11764,"[524.303, 512.455]","[-1.487, 0.397]","[1.141, -1.989]"
11765,"[417.988, 336.34]","[0.581, 2.488]","[2.672, -0.76]"
11766,"[505.746, 492.332]","[0.247, -0.356]","[1.881, -1.388]"
11767,"[606.169, 596.601]","[0.607, 0.104]","[1.159, -2.042]"
11768,"[632.631, 473.572]","[-0.252, 1.193]","[-0.188, -3.095]"
11769,"[506.666, 446.91]","[0.298, 0.054]","[-1.704, 1.578]"
11770,"[375.538, 338.985]","[-0.004, 1.587]","[1.391, -1.86]"
11771,"[493.935, 127.105]","[-1.226, 1.251]","[-2.048, 1.603]"
11772,"[379.417, 326.108]","[-2.375, -0.5]","[-0.093, 2.79]"
11773,"[493.675, 451.838]","[0.487, -0.253]","[-0.213, 2.936]"
11774,"[278.64, 260.369]","[-0.361, 2.113]","[-2.802, 0.034]"
11775,"[418.643, 415.659]","[0.22, -1.151]","[1.09, -2.121]"
11776,"[479.954, 465.968]","[0.509, -0.208]","[0.894, -2.223]"
11777,"[558.763, 538.859]","[-1.248, -0.323]","[2.073, -1.141]"
11778,"[1051.177, 1004.23]","[-1.35, -0.748]","[0.295, -2.867]"
11779,"[279.985, 277.406]","[1.082, -1.078]","[-2.046, 1.168]"
11780,"[525.206, 327.158]","[-0.794, 0.053]","[2.062, -1.019]"
11781,"[684.821, 630.962]","[-1.223, -1.09]","[3.064, -0.062]"
11782,"[627.241, 516.132]","[1.718, 0.394]","[2.988, 0.15]"
11783,"[396.104, 355.533]","[-1.538, -0.234]","[-2.168, 1.142]"
11784,"[657.673, 630.498]","[0.745, 1.276]","[-0.019, 3.036]"
11785,"[395.236, 389.017]","[-0.061, -1.287]","[-1.014, 2.208]"
11786,"[579.388, 573.673]","[0.345, 1.659]","[0.848, -2.329]"
11787,"[453.305, 448.467]","[-0.636, -0.785]","[-2.757, 0.47]"
11788,"[697.541, 690.258]","[-0.528, -1.577]","[-2.321, 0.793]"
11789,"[519.866, 516.391]","[-1.009, 0.846]","[2.393, -0.739]"
11790,"[491.512, 444.297]","[-0.962, -1.297]","[1.423, -1.804]"
11791,"[571.309, 525.028]","[-0.133, -1.307]","[0.989, -2.431]"
11792,"[653.186, 356.574]","[0.631, 0.227]","[2.555, -0.668]"
11793,"[431.885, 415.224]","[0.002, 0.879]","[-2.511, 0.685]"
11794,"[343.804, 137.775]","[-1.891, 0.821]","[-0.052, 2.851]"
11795,"[516.886, 471.928]","[-0.179, -1.504]","[1.676, -1.311]"
11796,"[476.983, 392.715]","[-1.131, -1.874]","[-0.107, -3.033]"
11797,"[778.36, 679.132]","[1.308, -0.041]","[-0.792, 2.422]"
11798,"[361.917, 324.589]","[0.264, 2.021]","[-2.784, 0.295]"
11799,"[461.919, 442.445]","[-0.02, 0.956]","[2.848, -0.27]"
11800,"[366.832, 316.621]","[-1.677, 0.348]","[0.306, 3.125]"
11801,"[476.888, 409.656]","[0.605, -0.284]","[-1.107, 1.96]"
11802,"[315.58, 278.82]","[1.803, -0.179]","[-1.904, 1.151]"
11803,"[475.475, 441.042]","[1.422, 1.805]","[3.054, -0.085]"
11804,"[462.653, 438.076]","[1.552, -1.067]","[-2.888, 0.215]"
11805,"[439.483, 412.429]","[-1.441, 1.221]","[-0.782, 2.371]"
11806,"[544.615, 515.408]","[0.697, 0.55]","[-0.82, 2.29]"
11807,"[531.722, 505.986]","[0.722, 0.106]","[1.517, -2.096]"
11808,"[421.228, 403.059]","[0.749, -0.95]","[-1.764, 1.392]"
11809,"[479.899, 479.572]","[-1.182, -1.629]","[-0.488, 2.648]"
11810,"[555.38, 548.09]","[0.025, 0.697]","[2.769, -0.343]"
11811,"[426.57, 422.24]","[-0.3, 1.162]","[2.048, -1.102]"
11812,"[427.439, 423.643]","[2.03, 0.533]","[0.638, -2.436]"
11813,"[425.403, 344.121]","[0.105, -1.184]","[-2.395, 0.62]"
11814,"[506.815, 476.171]","[0.858, 0.895]","[1.977, -0.923]"
11815,"[455.402, 426.689]","[1.076, 0.261]","[-2.665, 0.447]"
11816,"[361.104, 257.839]","[-0.724, 1.365]","[1.273, -1.182]"
11817,"[433.969, 432.853]","[0.276, 0.927]","[-0.614, 2.411]"
11818,"[977.123, 953.52]","[0.298, 0.633]","[-1.736, 1.33]"
11819,"[1385.775, 1367.958]","[1.051, 0.67]","[0.298, -2.898]"
11820,"[395.74, 387.174]","[1.133, -0.561]","[0.18, 3.112]"
11821,"[328.137, 327.582]","[2.439, 0.682]","[-1.798, 1.352]"
11822,"[909.94, 903.05]","[-1.147, -0.752]","[0.145, -2.989]"
11823,"[515.028, 434.473]","[-1.433, 0.316]","[-1.745, 1.634]"
11824,"[184.519, 120.307]","[2.217, -1.57]","[0.645, -2.567]"
11825,"[494.731, 488.326]","[-0.545, -1.231]","[-3.018, 0.121]"
11826,"[475.591, 442.379]","[-0.269, 0.058]","[-2.583, 0.515]"
11827,"[446.485, 346.718]","[1.179, 0.093]","[2.872, -0.45]"
11828,"[483.74, 456.136]","[-0.184, -1.398]","[1.008, -2.601]"
11829,"[312.631, 282.918]","[1.959, -0.412]","[0.66, -2.281]"
11830,"[231.874, 212.617]","[2.457, -0.377]","[2.556, -0.551]"
11831,"[502.168, 444.661]","[-1.257, -0.384]","[2.96, -0.235]"
11832,"[402.0, 390.299]","[-0.676, 1.539]","[1.712, -1.501]"
11833,"[540.178, 535.604]","[-0.703, -0.636]","[-1.685, 1.49]"
11834,"[412.346, 329.176]","[-0.06, 1.546]","[-0.069, 3.139]"
11835,"[469.988, 453.586]","[0.729, 0.341]","[1.423, -1.74]"
11836,"[659.154, 366.995]","[-0.649, -0.194]","[2.899, -0.313]"
11837,"[370.847, 369.695]","[-2.283, -0.353]","[-1.558, 1.594]"
11838,"[317.9, 291.755]","[1.831, -0.503]","[1.221, -1.759]"
11839,"[571.703, 537.036]","[-0.221, -0.167]","[0.507, -2.801]"
11840,"[534.823, 475.282]","[0.298, 1.676]","[2.588, -0.596]"
11841,"[470.235, 414.429]","[0.379, -0.806]","[-1.923, 1.036]"
11842,"[449.632, 369.225]","[1.181, 0.085]","[2.789, -0.632]"
11843,"[493.652, 484.539]","[-0.542, 1.71]","[2.218, -0.986]"
11844,"[485.609, 476.397]","[-1.747, -0.807]","[1.909, -1.269]"
11845,"[504.974, 464.792]","[-0.027, -0.29]","[-0.747, 2.484]"
11846,"[497.061, 465.751]","[-0.051, -0.828]","[-1.056, 2.01]"
11847,"[346.539, 324.725]","[-1.39, 0.742]","[-2.781, 0.422]"
11848,"[520.749, 396.744]","[0.182, -0.275]","[1.27, -2.487]"
11849,"[474.95, 460.059]","[-1.595, -1.228]","[-0.006, -3.102]"
11850,"[537.316, 529.984]","[0.887, 0.88]","[-0.866, 2.27]"
11851,"[366.075, 356.942]","[0.951, -1.043]","[-1.677, 1.389]"
11852,"[422.793, 395.231]","[1.663, 0.474]","[1.436, -1.694]"
11853,"[493.871, 453.527]","[-0.867, -0.406]","[-1.667, 1.482]"
11854,"[777.643, 760.798]","[-1.368, -1.565]","[-2.925, 0.217]"
11855,"[814.243, 641.606]","[-0.207, 0.516]","[1.091, -2.024]"
11856,"[470.667, 457.6]","[1.387, 0.479]","[-2.945, 0.249]"
11857,"[522.391, 457.781]","[0.194, 0.597]","[0.464, -2.696]"
11858,"[463.925, 417.423]","[-1.003, -1.649]","[1.402, -1.784]"
11859,"[664.679, 554.447]","[1.933, 1.162]","[2.232, -1.017]"
11860,"[522.408, 520.483]","[-0.252, -0.475]","[2.397, -0.879]"
11861,"[501.947, 475.028]","[0.166, -0.332]","[2.916, -0.211]"
11862,"[596.18, 584.93]","[-1.903, -2.159]","[1.273, -1.863]"
11863,"[551.822, 550.649]","[0.403, 0.933]","[2.954, 0.241]"
11864,"[609.553, 606.556]","[1.264, 2.068]","[3.076, -0.062]"
11865,"[342.682, 285.345]","[-1.882, 2.27]","[-1.82, 1.185]"
11866,"[238.393, 122.441]","[2.103, -1.326]","[1.304, -1.237]"
11867,"[644.665, 619.756]","[0.105, 0.476]","[0.761, -2.416]"
11868,"[524.96, 486.712]","[0.657, 1.286]","[2.509, -0.594]"
11869,"[818.894, 674.019]","[0.38, -0.19]","[0.44, -2.641]"
11870,"[477.783, 470.644]","[0.701, 1.361]","[0.591, -2.512]"
11871,"[338.414, 334.156]","[-1.352, 0.47]","[2.075, -1.084]"
11872,"[757.518, 443.866]","[-0.899, 1.035]","[-1.718, 1.38]"
11873,"[397.442, 394.37]","[-0.949, -2.16]","[2.305, -0.917]"
11874,"[635.079, 550.383]","[0.806, 1.447]","[0.71, -2.563]"
11875,"[402.169, 367.077]","[0.871, -0.371]","[1.612, -1.469]"
11876,"[491.259, 430.279]","[-1.091, -0.593]","[-0.714, 2.203]"
11877,"[498.948, 474.929]","[1.035, 1.353]","[0.789, -2.352]"
11878,"[419.967, 358.752]","[-0.001, -1.15]","[-0.666, 2.767]"
11879,"[396.037, 393.575]","[-1.986, -0.478]","[1.672, -1.358]"
11880,"[398.705, 361.277]","[1.719, -0.051]","[3.089, 0.047]"
11881,"[514.335, 449.097]","[2.398, 1.234]","[-1.582, 1.494]"
11882,"[469.992, 465.575]","[-0.552, 0.479]","[1.413, -1.726]"
11883,"[334.383, 329.691]","[-0.595, 1.565]","[2.22, -0.779]"
11884,"[248.625, 237.342]","[0.199, -2.442]","[-1.969, 1.162]"
11885,"[295.868, 109.896]","[0.883, -2.203]","[-2.485, 0.995]"
11886,"[314.375, 163.778]","[0.781, -0.138]","[-2.736, 0.881]"
11887,"[229.463, 220.517]","[1.071, -1.576]","[1.583, -1.589]"
11888,"[304.643, 303.632]","[-0.837, 1.471]","[-1.807, 1.262]"
11889,"[510.164, 408.428]","[-0.119, 1.121]","[-2.369, 0.408]"
11890,"[399.983, 398.418]","[-1.59, 0.035]","[2.302, -0.835]"
11891,"[506.038, 487.248]","[-0.791, -0.452]","[-2.105, 0.969]"
11892,"[467.195, 459.156]","[-1.253, -0.183]","[-2.92, 0.213]"
11893,"[512.117, 506.948]","[0.697, 1.614]","[-2.517, 0.63]"
11894,"[446.736, 383.72]","[-0.354, 0.519]","[1.138, -2.134]"
11895,"[398.464, 265.015]","[-1.977, 0.953]","[-1.438, 1.517]"
11896,"[404.904, 403.949]","[-1.346, -0.22]","[2.809, -0.315]"
11897,"[828.698, 794.87]","[-0.785, -1.142]","[0.047, -3.108]"
11898,"[530.522, 514.055]","[-0.883, -0.948]","[2.583, -0.555]"
11899,"[616.824, 609.955]","[0.286, 0.256]","[-2.877, 0.355]"
11900,"[537.207, 368.892]","[1.005, 1.545]","[-0.58, 2.405]"
11901,"[321.534, 296.931]","[-2.212, -0.315]","[2.285, -0.879]"
11902,"[471.328, 446.397]","[1.293, 1.567]","[1.103, -2.194]"
11903,"[429.345, 411.828]","[-1.133, -0.066]","[-0.874, 2.304]"
11904,"[478.572, 474.411]","[0.86, 1.1]","[-2.368, 0.802]"
11905,"[443.647, 438.97]","[0.651, -0.972]","[-2.598, 0.555]"
11906,"[281.774, 278.122]","[-2.302, 0.791]","[0.809, -2.31]"
11907,"[910.232, 879.074]","[-0.198, -1.376]","[1.637, -1.395]"
11908,"[541.351, 396.202]","[-0.021, -0.467]","[1.542, -1.604]"
11909,"[371.39, 342.999]","[-0.315, -2.139]","[-2.052, 1.311]"
11910,"[450.16, 419.43]","[1.716, 2.373]","[2.805, -0.131]"
11911,"[554.351, 542.677]","[0.435, -0.107]","[2.63, -0.543]"
11912,"[279.775, 273.081]","[0.925, -1.48]","[-2.212, 1.243]"
11913,"[502.231, 471.183]","[-1.079, 0.841]","[1.973, -1.12]"
11914,"[447.295, 407.58]","[-0.443, -1.195]","[-0.916, 1.856]"
11915,"[722.045, 693.155]","[-0.106, 0.364]","[-0.886, 2.222]"
11916,"[426.969, 389.76]","[-1.174, 0.449]","[-2.184, 0.913]"
11917,"[466.312, 457.362]","[-1.377, -0.777]","[-0.432, 2.692]"
11918,"[402.821, 367.897]","[-0.787, 0.636]","[-1.167, 1.937]"
11919,"[342.643, 334.55]","[1.402, -0.381]","[-1.313, 1.818]"
11920,"[337.897, 266.26]","[0.68, -1.433]","[0.679, -3.093]"
11921,"[603.971, 559.768]","[0.286, 0.49]","[2.744, -0.144]"
11922,"[655.032, 634.613]","[0.558, 0.949]","[2.267, -0.866]"
11923,"[451.225, 369.1]","[-1.083, 0.132]","[-2.239, 0.639]"
11924,"[530.406, 511.605]","[0.204, -0.691]","[0.812, -2.396]"
11925,"[391.953, 304.479]","[0.943, -0.822]","[0.711, -1.357]"
11926,"[548.193, 491.745]","[1.525, 0.894]","[2.221, -0.818]"
11927,"[538.987, 505.329]","[-1.464, -0.359]","[-1.549, 1.654]"
11928,"[481.646, 479.338]","[0.699, 0.49]","[-3.082, 0.042]"
11929,"[620.577, 619.807]","[-0.098, -0.498]","[0.928, -2.205]"
11930,"[395.297, 387.898]","[-0.971, 0.227]","[-1.679, 1.471]"
11931,"[143.365, 139.304]","[-2.421, 1.259]","[1.025, -2.238]"
11932,"[580.964, 577.976]","[-0.893, 0.13]","[0.593, -2.505]"
11933,"[632.578, 623.054]","[0.074, -0.838]","[1.913, -1.275]"
11934,"[622.346, 609.971]","[-1.228, 1.955]","[1.515, -1.638]"
11935,"[777.753, 774.197]","[-1.05, -0.145]","[-0.807, 2.346]"
11936,"[571.586, 486.547]","[0.742, -1.047]","[-0.031, -2.907]"
11937,"[464.514, 300.437]","[-0.553, 1.494]","[-1.003, -2.867]"
11938,"[383.133, 372.896]","[1.116, 2.451]","[-0.402, 2.756]"
11939,"[384.251, 339.441]","[-0.704, -2.246]","[-2.871, 0.334]"
11940,"[523.43, 398.665]","[-0.079, 2.136]","[-0.424, 2.735]"
11941,"[297.644, 279.768]","[-2.267, 0.061]","[1.924, -1.248]"
11942,"[742.726, 658.68]","[0.237, 1.395]","[1.62, -1.223]"
11943,"[650.26, 510.831]","[-1.944, 0.129]","[-1.087, 2.257]"
11944,"[575.324, 366.333]","[-0.76, -1.861]","[-2.46, 0.607]"
11945,"[372.838, 350.003]","[1.715, -0.33]","[3.103, 0.345]"
11946,"[460.171, 385.242]","[0.172, 0.812]","[-2.313, 0.693]"
11947,"[283.652, 248.118]","[-1.883, 0.849]","[2.08, -1.334]"
11948,"[445.963, 423.762]","[-0.362, 0.6]","[-2.177, 1.018]"
11949,"[708.871, 520.484]","[0.076, 0.867]","[0.36, -2.57]"
11950,"[936.782, 782.845]","[0.481, 0.933]","[-2.242, 0.998]"
11951,"[593.878, 388.484]","[-0.991, 0.09]","[1.372, -1.71]"
11952,"[280.592, 216.691]","[2.397, 0.015]","[1.647, -1.625]"
11953,"[302.63, 257.201]","[-0.671, 1.678]","[-2.596, 0.65]"
11954,"[985.284, 982.076]","[-0.829, -0.459]","[-3.073, 0.061]"
11955,"[485.142, 447.338]","[-0.437, -0.229]","[-0.433, 2.636]"
11956,"[440.921, 434.995]","[0.827, -0.357]","[0.239, -2.898]"
11957,"[480.451, 414.785]","[-0.153, -0.685]","[2.59, -0.541]"
11958,"[719.003, 717.509]","[-1.841, -1.68]","[1.472, -1.676]"
11959,"[388.007, 386.363]","[1.295, 0.137]","[-0.408, 2.714]"
11960,"[779.081, 772.604]","[-0.55, -0.771]","[1.182, -1.904]"
11961,"[301.128, 290.889]","[-0.86, 1.151]","[-2.292, 0.8]"
11962,"[370.973, 348.783]","[-0.746, -2.235]","[2.891, -0.238]"
11963,"[503.131, 480.836]","[1.866, 0.431]","[-0.824, 2.405]"
11964,"[227.563, 226.415]","[1.407, -1.978]","[-0.458, 2.692]"
11965,"[524.045, 514.446]","[-1.288, -0.474]","[2.0, -1.115]"
11966,"[425.914, 290.597]","[0.218, 0.518]","[1.379, -2.48]"
11967,"[519.49, 512.928]","[-0.699, -1.496]","[-1.882, 1.311]"
11968,"[309.746, 279.651]","[1.46, -0.426]","[-0.881, 2.097]"
11969,"[496.258, 461.085]","[1.735, 1.445]","[-0.048, -3.097]"
11970,"[690.762, 673.822]","[-0.81, -0.665]","[-1.585, 1.582]"
11971,"[330.979, 309.571]","[0.574, 1.074]","[-0.978, 1.448]"
11972,"[348.862, 283.448]","[-0.947, 0.847]","[-0.833, 2.517]"
11973,"[321.736, 311.605]","[1.862, -0.134]","[-2.73, 0.287]"
11974,"[391.285, 312.967]","[2.349, 0.759]","[2.561, -0.574]"
11975,"[532.848, 426.226]","[0.729, 0.66]","[-1.941, 1.18]"
11976,"[452.152, 442.434]","[0.568, -0.918]","[-2.073, 0.811]"
11977,"[927.77, 770.686]","[0.27, -0.216]","[-3.091, 0.018]"
11978,"[506.898, 238.541]","[0.817, -1.242]","[0.223, -2.671]"
11979,"[406.353, 380.497]","[-1.046, 0.172]","[1.68, -1.374]"
11980,"[607.804, 559.583]","[-0.977, 0.632]","[2.264, -0.825]"
11981,"[426.744, 422.662]","[-1.804, -0.25]","[1.949, -1.191]"
11982,"[273.14, 242.075]","[1.292, -1.181]","[-1.528, 1.314]"
11983,"[515.905, 509.386]","[1.337, 0.877]","[0.518, -2.619]"
11984,"[454.494, 451.357]","[0.789, 0.096]","[-2.283, 0.837]"
11985,"[527.693, 447.013]","[0.572, 1.23]","[2.265, -0.886]"
11986,"[989.159, 695.447]","[-0.51, -1.31]","[-0.658, 2.841]"
11987,"[257.948, 252.086]","[1.455, -0.942]","[-1.896, 1.075]"
11988,"[478.353, 469.839]","[0.608, 0.068]","[1.127, -2.029]"
11989,"[504.536, 469.981]","[-1.199, -0.575]","[2.784, -0.566]"
11990,"[325.814, 299.138]","[-1.014, 1.279]","[2.735, -0.436]"
11991,"[415.506, 401.46]","[-1.28, -0.031]","[2.837, -0.327]"
11992,"[643.935, 612.717]","[1.784, 0.404]","[-1.111, 1.944]"
11993,"[505.216, 492.976]","[0.653, 0.122]","[-2.618, 0.582]"
11994,"[364.504, 362.294]","[-0.395, 1.423]","[-2.816, 0.333]"
11995,"[366.106, 343.568]","[-0.859, 0.688]","[0.814, -2.44]"
11996,"[563.307, 527.369]","[0.643, 1.438]","[2.929, -0.306]"
11997,"[391.94, 371.685]","[-1.32, -0.062]","[-1.181, 1.625]"
11998,"[337.604, 334.929]","[-2.045, -0.332]","[0.757, -2.469]"
11999,"[409.922, 271.138]","[-1.47, 0.83]","[-1.126, 2.073]"
12000,"[469.998, 467.948]","[-1.655, 0.153]","[-2.215, 0.946]"
12001,"[419.7, 347.525]","[1.281, -0.271]","[-0.328, 3.061]"
12002,"[429.214, 421.89]","[-2.047, -0.943]","[-3.137, -0.008]"
12003,"[775.964, 603.826]","[1.51, 0.344]","[-2.484, 0.19]"
12004,"[607.597, 603.23]","[1.126, 1.716]","[0.423, -2.706]"
12005,"[581.662, 385.218]","[-0.304, -0.908]","[-0.2, -2.808]"
12006,"[379.015, 368.559]","[-0.109, -1.543]","[-0.881, 2.249]"
12007,"[496.225, 414.412]","[-1.201, -1.072]","[-1.53, 1.671]"
12008,"[551.015, 549.725]","[1.368, 0.614]","[1.223, -1.926]"
12009,"[579.218, 553.235]","[0.762, 0.303]","[-1.024, 2.125]"
12010,"[685.851, 634.838]","[-1.108, -1.753]","[-1.977, 1.078]"
12011,"[392.577, 327.926]","[1.36, -0.125]","[-1.261, 1.73]"
12012,"[582.022, 566.635]","[-0.08, -1.545]","[-2.552, 0.605]"
12013,"[479.616, 311.16]","[0.079, -1.065]","[-0.983, 1.914]"
12014,"[374.831, 356.99]","[1.818, 0.27]","[0.735, -2.452]"
12015,"[467.549, 429.062]","[-1.064, 0.113]","[2.284, -0.823]"
12016,"[357.563, 288.23]","[2.132, 0.189]","[-0.892, 2.292]"
12017,"[386.164, 382.712]","[1.375, 0.074]","[1.217, -2.143]"
12018,"[427.618, 426.456]","[1.096, 2.02]","[2.909, -0.276]"
12019,"[351.757, 347.167]","[0.876, -0.76]","[1.452, -1.7]"
12020,"[466.279, 456.568]","[-0.837, -0.493]","[-0.254, 2.891]"
12021,"[584.21, 570.618]","[0.321, 1.082]","[2.717, -0.395]"
12022,"[513.679, 454.525]","[0.198, -0.623]","[3.009, -0.216]"
12023,"[540.704, 500.332]","[0.412, 0.67]","[-1.13, 2.105]"
12024,"[462.143, 400.439]","[-0.196, 0.608]","[3.07, -0.339]"
12025,"[775.146, 771.079]","[-1.38, -1.051]","[2.834, -0.29]"
12026,"[475.988, 437.727]","[1.002, -0.282]","[-0.694, 2.195]"
12027,"[438.834, 422.559]","[0.769, 1.183]","[0.687, -2.346]"
12028,"[461.956, 451.593]","[-0.165, 1.064]","[-0.179, 2.828]"
12029,"[923.011, 836.831]","[0.073, -0.44]","[-0.534, 2.557]"
12030,"[786.122, 753.398]","[0.689, 1.55]","[1.233, -1.826]"
