,Momenta,Eta,Phi
1726,"[85.092, 80.127]","[0.168, -1.021]","[-0.472, 2.517]"
1727,"[71.596, 63.027]","[0.993, -0.899]","[-0.431, 2.703]"
1728,"[123.386, 81.286]","[0.241, 0.181]","[2.787, -0.308]"
1729,"[168.42, 98.556]","[1.232, 0.914]","[-2.517, -0.928]"
1730,"[99.8, 88.555]","[-2.079, -2.348]","[0.732, -2.057]"
1731,"[90.732, 89.786]","[-1.054, -2.204]","[-2.393, 0.718]"
1732,"[149.302, 119.164]","[-1.534, -0.389]","[-1.218, -2.12]"
1733,"[103.145, 62.135]","[-1.02, -2.401]","[-1.9, 0.901]"
1734,"[102.518, 98.07]","[-0.21, -0.552]","[0.866, -1.987]"
1735,"[145.522, 49.553]","[0.447, 1.642]","[-2.069, 1.53]"
1736,"[114.914, 88.032]","[0.58, 0.406]","[-2.694, 0.436]"
1737,"[99.194, 90.281]","[-1.451, -0.59]","[-2.681, 0.664]"
1738,"[122.047, 87.205]","[-1.299, -2.061]","[0.429, -1.906]"
1739,"[168.348, 61.095]","[-0.454, -0.701]","[2.267, -0.352]"
1740,"[85.783, 35.173]","[0.057, -0.937]","[-3.087, -2.765]"
1741,"[180.351, 80.828]","[0.468, -0.298]","[2.685, 1.026]"
1742,"[144.522, 72.337]","[0.48, 0.514]","[1.77, -1.662]"
1743,"[96.84, 89.685]","[0.233, 1.519]","[1.715, -2.126]"
1744,"[211.172, 92.723]","[-0.524, -0.165]","[-2.158, -0.639]"
1745,"[112.785, 53.82]","[0.036, -1.824]","[0.522, -2.885]"
1746,"[186.009, 165.857]","[-0.51, 0.305]","[0.864, 1.651]"
1747,"[97.476, 96.904]","[1.909, 2.3]","[-2.114, 1.192]"
1748,"[114.122, 81.519]","[0.418, 0.845]","[-0.027, 2.979]"
1749,"[108.122, 104.915]","[-0.559, -0.497]","[-2.047, 1.988]"
1750,"[62.017, 16.858]","[1.194, -2.238]","[0.072, -2.961]"
1751,"[80.617, 76.741]","[-0.123, 1.354]","[-0.246, 3.092]"
1752,"[210.088, 37.657]","[1.342, 0.291]","[-1.143, 2.261]"
1753,"[105.75, 93.967]","[-2.002, -1.493]","[-0.557, 2.435]"
1754,"[132.085, 73.396]","[2.005, 2.172]","[1.328, -2.097]"
1755,"[156.775, 71.549]","[0.452, -0.551]","[-0.638, 0.444]"
1756,"[101.584, 97.276]","[-1.137, -0.898]","[-1.992, 1.143]"
1757,"[152.731, 146.865]","[1.156, -0.623]","[-2.581, 2.315]"
1758,"[136.666, 95.727]","[-1.338, -1.598]","[0.62, -1.474]"
1759,"[102.753, 87.082]","[-0.902, -1.886]","[1.524, -1.569]"
1760,"[150.756, 65.624]","[-0.842, -1.403]","[-2.791, 0.641]"
1761,"[153.344, 80.06]","[-0.521, -0.757]","[0.511, -1.621]"
1762,"[130.001, 93.738]","[0.674, -0.162]","[-1.247, 1.83]"
1763,"[95.956, 93.766]","[-1.768, -2.284]","[2.929, -0.174]"
1764,"[110.152, 73.666]","[1.788, 0.403]","[0.361, 2.206]"
1765,"[152.279, 66.742]","[-0.599, -0.302]","[-0.321, -3.021]"
1766,"[113.199, 107.331]","[1.624, 1.315]","[-0.939, 2.235]"
1767,"[95.338, 79.942]","[-2.465, -1.388]","[1.382, -1.298]"
1768,"[111.282, 52.112]","[1.588, -0.153]","[-2.174, 0.31]"
1769,"[42.968, 42.767]","[-0.729, 2.102]","[-2.576, 0.473]"
1770,"[167.846, 45.04]","[-1.014, -0.07]","[-2.796, 0.838]"
1771,"[165.51, 149.174]","[1.906, 1.655]","[-2.474, 0.647]"
1772,"[98.756, 77.36]","[-1.338, -0.388]","[-3.126, 0.227]"
1773,"[130.676, 90.123]","[0.372, 0.533]","[-1.635, 0.966]"
1774,"[102.819, 93.691]","[1.291, 1.637]","[0.712, -2.414]"
1775,"[123.685, 94.92]","[-2.098, -1.649]","[2.078, -0.17]"
1776,"[113.825, 89.575]","[-0.94, -0.59]","[-0.578, 2.629]"
1777,"[133.534, 80.088]","[-0.327, -0.705]","[2.999, 0.352]"
1778,"[100.941, 92.591]","[0.993, 1.452]","[2.101, -0.988]"
1779,"[158.083, 61.403]","[-1.047, -1.62]","[0.089, 2.427]"
1780,"[111.114, 93.713]","[1.535, 1.275]","[-0.1, 3.016]"
1781,"[138.912, 67.541]","[-0.815, -1.676]","[2.843, -0.729]"
1782,"[133.757, 56.224]","[-0.011, -1.351]","[1.692, -0.615]"
1783,"[98.971, 95.432]","[-0.164, -0.212]","[1.708, -1.425]"
1784,"[87.534, 66.164]","[-0.197, 1.512]","[-0.635, 2.304]"
1785,"[100.893, 98.598]","[1.053, 1.446]","[-1.301, 2.29]"
1786,"[127.566, 82.02]","[-0.267, 0.268]","[-0.555, 2.59]"
1787,"[116.434, 98.779]","[-0.808, -0.951]","[1.387, -0.924]"
1788,"[201.448, 70.225]","[-1.065, -2.128]","[-2.415, -0.757]"
1789,"[90.339, 71.756]","[-0.433, 1.087]","[-3.038, -0.391]"
1790,"[114.724, 81.413]","[0.09, 0.197]","[0.294, -2.749]"
1791,"[146.707, 112.021]","[1.325, 0.522]","[-1.214, -2.662]"
1792,"[112.068, 105.096]","[-0.109, 0.936]","[-0.039, 3.081]"
1793,"[99.414, 56.442]","[0.753, 2.185]","[0.31, -2.728]"
1794,"[128.657, 68.396]","[-0.371, -1.124]","[-0.708, 2.213]"
1795,"[92.518, 63.451]","[2.13, 0.316]","[1.296, -0.554]"
1796,"[97.128, 94.708]","[0.477, 1.061]","[-0.862, 2.426]"
1797,"[90.448, 77.395]","[-1.662, -0.454]","[0.159, 2.943]"
1798,"[135.904, 61.374]","[0.467, 1.209]","[-0.901, 1.619]"
1799,"[119.471, 104.35]","[1.674, 1.213]","[1.506, -1.254]"
1800,"[101.381, 80.518]","[-0.44, -1.017]","[0.085, -3.137]"
1801,"[132.766, 93.275]","[-1.9, -2.146]","[-0.124, -2.312]"
1802,"[111.98, 78.381]","[1.173, 0.398]","[-1.275, 2.219]"
1803,"[88.214, 46.324]","[1.264, -0.482]","[2.745, -0.147]"
1804,"[122.402, 75.403]","[0.427, 0.393]","[-2.944, 0.134]"
1805,"[285.329, 91.331]","[0.678, 1.01]","[-3.098, 1.964]"
1806,"[191.04, 142.551]","[0.949, 0.543]","[-0.493, -1.677]"
1807,"[122.363, 46.356]","[-0.709, 1.042]","[0.119, 2.663]"
1808,"[150.724, 50.369]","[-0.491, -0.616]","[2.023, -1.832]"
1809,"[122.391, 73.781]","[-0.48, -0.621]","[-1.789, 0.903]"
1810,"[112.966, 88.35]","[-1.572, -1.937]","[2.271, -0.816]"
1811,"[591.694, 429.148]","[-0.347, -1.609]","[-2.393, 0.546]"
1812,"[84.677, 81.579]","[-1.336, 0.327]","[-1.418, 1.633]"
1813,"[738.946, 720.088]","[0.216, 0.188]","[-2.893, 0.348]"
1814,"[162.636, 58.935]","[0.076, -0.931]","[2.056, -0.191]"
1815,"[99.829, 93.335]","[-1.264, -0.667]","[2.156, -1.095]"
1816,"[105.813, 80.652]","[-0.984, -0.376]","[0.108, -2.844]"
1817,"[111.293, 67.934]","[-1.226, -0.189]","[-0.449, 2.315]"
1818,"[223.978, 81.244]","[0.391, 0.66]","[-1.939, -0.233]"
1819,"[92.337, 69.506]","[-0.948, 0.377]","[-0.371, -2.735]"
1820,"[101.007, 98.097]","[-0.209, 0.271]","[0.027, -2.52]"
1821,"[121.452, 82.297]","[0.695, 1.053]","[0.707, -2.013]"
1822,"[591.488, 48.806]","[1.097, -0.102]","[0.934, 0.896]"
1823,"[97.114, 95.279]","[1.709, 0.942]","[1.104, -2.14]"
1824,"[294.667, 217.164]","[1.111, 1.098]","[2.359, -3.129]"
1825,"[99.998, 80.302]","[0.243, -0.671]","[-0.988, 1.916]"
1826,"[100.664, 98.361]","[-0.101, 0.26]","[0.423, -2.558]"
1827,"[89.72, 89.51]","[1.266, 0.228]","[-2.023, 1.111]"
1828,"[97.131, 93.405]","[1.057, 0.826]","[-1.279, 1.508]"
1829,"[101.457, 100.248]","[1.817, 1.588]","[-0.549, 2.431]"
1830,"[58.982, 58.341]","[-1.869, 0.42]","[0.533, -2.816]"
1831,"[132.1, 104.739]","[1.859, 2.12]","[-2.985, 1.248]"
1832,"[126.908, 72.666]","[-0.488, -1.13]","[-1.182, 2.052]"
1833,"[115.81, 74.8]","[-1.187, -0.681]","[0.231, -2.365]"
1834,"[111.258, 101.062]","[-0.592, -0.295]","[0.266, -2.774]"
1835,"[138.344, 96.266]","[-0.952, -0.745]","[0.285, -1.808]"
1836,"[145.611, 110.791]","[1.453, 2.193]","[1.472, 3.033]"
1837,"[150.368, 63.278]","[0.302, 0.923]","[2.669, -0.163]"
1838,"[127.87, 98.831]","[0.035, 0.255]","[-2.419, -0.047]"
1839,"[82.885, 82.055]","[-2.4, -1.106]","[-2.687, 0.505]"
1840,"[88.769, 82.913]","[-0.049, -0.888]","[-0.353, 2.947]"
1841,"[131.288, 95.219]","[1.046, 0.356]","[-2.763, -0.851]"
1842,"[95.041, 91.69]","[2.199, 1.383]","[2.84, -0.564]"
1843,"[102.302, 88.719]","[1.13, 0.248]","[-2.366, 0.869]"
1844,"[117.516, 69.48]","[-0.516, 2.069]","[0.05, -2.084]"
1845,"[87.2, 87.077]","[1.208, 1.092]","[2.036, -1.208]"
1846,"[314.49, 232.397]","[-0.68, -0.974]","[-0.933, 1.959]"
1847,"[138.543, 58.5]","[-0.45, 0.152]","[-2.545, 0.691]"
1848,"[92.38, 67.824]","[0.968, -0.716]","[0.503, -2.773]"
1849,"[84.628, 84.03]","[1.01, -0.095]","[0.496, -2.576]"
1850,"[114.689, 69.136]","[-1.502, -2.205]","[0.312, -2.885]"
1851,"[63.005, 54.143]","[1.372, -0.296]","[-2.164, 0.89]"
1852,"[112.721, 86.891]","[-0.497, -0.04]","[-0.745, 2.476]"
1853,"[147.115, 50.481]","[-0.257, 0.937]","[-2.224, 0.662]"
1854,"[93.81, 88.986]","[-2.313, -1.898]","[-1.463, 1.453]"
1855,"[101.665, 92.319]","[-0.92, -0.509]","[-0.537, 2.486]"
1856,"[88.768, 77.676]","[-0.496, 0.437]","[0.831, -2.357]"
1857,"[169.679, 57.259]","[-0.618, 0.018]","[-0.156, 3.091]"
1858,"[61.686, 51.946]","[-0.079, 2.128]","[-2.161, 1.104]"
1859,"[123.207, 93.097]","[0.843, 0.384]","[2.798, -1.235]"
1860,"[119.75, 46.791]","[-0.861, 0.346]","[-2.98, -0.213]"
1861,"[116.821, 77.643]","[1.604, 2.215]","[-1.714, 1.347]"
1862,"[106.011, 68.152]","[0.012, -1.38]","[-2.728, 0.987]"
1863,"[131.858, 74.768]","[-0.984, -1.286]","[2.163, -1.647]"
1864,"[233.837, 47.446]","[0.299, 0.73]","[-0.912, 1.609]"
1865,"[233.985, 130.729]","[1.642, -1.321]","[2.829, -0.027]"
1866,"[129.591, 91.425]","[1.303, -0.183]","[1.65, 0.173]"
1867,"[494.042, 111.704]","[-0.868, -0.19]","[-0.953, -0.414]"
1868,"[103.405, 53.578]","[0.751, -0.984]","[0.386, 2.862]"
1869,"[121.976, 117.564]","[0.551, 0.927]","[0.966, -1.26]"
1870,"[89.09, 84.885]","[0.023, 1.133]","[1.928, -1.172]"
1871,"[121.337, 82.249]","[-0.916, -1.788]","[-1.69, 2.373]"
1872,"[109.254, 99.085]","[0.627, 0.726]","[0.044, -2.727]"
1873,"[92.777, 87.524]","[-1.734, -0.864]","[1.522, -1.262]"
1874,"[110.931, 90.076]","[0.497, 0.082]","[-1.618, 0.747]"
1875,"[123.135, 91.082]","[0.605, 0.512]","[-1.057, 2.218]"
1876,"[82.377, 75.497]","[0.522, -0.904]","[-0.728, 2.583]"
1877,"[106.047, 94.523]","[0.307, 0.338]","[-0.516, 2.741]"
1878,"[100.045, 94.774]","[-1.172, -1.145]","[1.977, -1.349]"
1879,"[90.184, 77.178]","[1.77, 0.465]","[2.976, 0.209]"
1880,"[109.499, 95.331]","[1.059, 0.444]","[-1.142, 1.996]"
1881,"[141.836, 127.845]","[0.361, 0.389]","[2.569, -0.905]"
1882,"[97.065, 89.458]","[0.42, -0.293]","[-0.253, 2.923]"
1883,"[105.482, 50.763]","[-1.259, 0.425]","[1.264, -1.499]"
1884,"[91.753, 81.839]","[0.987, 2.448]","[2.901, -0.471]"
1885,"[192.759, 130.294]","[0.314, 1.355]","[-2.257, 0.634]"
1886,"[83.08, 57.108]","[-1.09, 0.346]","[-0.589, 2.647]"
1887,"[113.972, 95.844]","[-0.342, -0.382]","[0.055, 2.796]"
1888,"[104.615, 98.444]","[0.866, 0.717]","[-0.07, -3.102]"
1889,"[130.353, 60.18]","[0.741, 1.241]","[0.36, 3.014]"
1890,"[105.309, 75.997]","[0.464, 1.048]","[-0.951, 2.449]"
1891,"[101.278, 98.752]","[1.659, -0.114]","[0.634, -2.958]"
1892,"[108.697, 62.057]","[-0.594, 0.874]","[-1.946, 0.769]"
1893,"[90.17, 89.188]","[1.45, 0.514]","[2.422, -0.959]"
1894,"[51.849, 51.481]","[0.317, 1.148]","[2.758, -0.182]"
1895,"[107.118, 85.082]","[1.248, 1.332]","[1.622, -1.517]"
1896,"[124.954, 114.773]","[0.252, 0.8]","[0.782, 2.755]"
1897,"[117.943, 100.74]","[0.915, 1.124]","[0.419, 2.764]"
1898,"[311.674, 56.061]","[0.794, 0.797]","[1.911, -2.638]"
1899,"[112.194, 74.016]","[1.881, 2.262]","[1.758, -1.236]"
1900,"[752.705, 551.274]","[0.781, 1.276]","[-2.337, 0.816]"
1901,"[169.155, 108.553]","[-1.506, -0.9]","[-3.06, 0.505]"
1902,"[106.066, 82.657]","[0.263, 1.281]","[0.21, 2.434]"
1903,"[122.05, 77.412]","[0.917, 1.767]","[2.075, -1.159]"
1904,"[168.502, 144.481]","[0.031, 0.395]","[2.097, 0.759]"
1905,"[151.283, 119.884]","[1.14, 1.119]","[0.601, -2.427]"
1906,"[137.383, 59.363]","[1.202, 0.327]","[-1.731, 1.451]"
1907,"[802.779, 787.397]","[-0.352, -1.491]","[-1.255, 1.888]"
1908,"[178.457, 169.384]","[0.32, 0.831]","[2.834, 1.731]"
1909,"[92.002, 82.67]","[-0.282, 0.66]","[-1.748, 1.832]"
1910,"[80.493, 77.479]","[-1.065, 0.528]","[1.635, -1.407]"
1911,"[104.281, 99.357]","[-0.327, -0.028]","[2.287, -0.96]"
1912,"[85.98, 71.102]","[-0.32, -1.131]","[-2.921, 0.256]"
1913,"[88.258, 59.146]","[-1.762, -0.509]","[-0.142, 2.744]"
1914,"[105.426, 91.395]","[-1.018, -0.615]","[1.278, -1.711]"
1915,"[1140.764, 899.248]","[0.507, 0.235]","[2.487, -0.39]"
1916,"[266.552, 78.622]","[-1.35, -1.545]","[2.629, 1.001]"
1917,"[103.269, 81.159]","[0.831, 2.221]","[-0.969, 2.331]"
1918,"[308.226, 221.771]","[0.489, -0.283]","[1.741, 1.808]"
1919,"[108.046, 99.181]","[1.516, 1.355]","[0.202, -2.638]"
1920,"[132.762, 107.004]","[-0.592, -0.653]","[-1.056, 1.057]"
1921,"[101.092, 97.555]","[-1.482, -0.827]","[0.403, -3.04]"
1922,"[169.752, 146.964]","[-0.802, -0.853]","[-2.149, -0.541]"
1923,"[148.352, 93.129]","[-1.533, -1.718]","[-2.236, -0.057]"
1924,"[129.045, 44.989]","[0.149, -1.445]","[-1.441, 2.022]"
1925,"[107.77, 56.073]","[1.373, -0.416]","[-0.718, 1.762]"
1926,"[85.494, 76.282]","[-1.288, -0.408]","[0.624, -2.236]"
1927,"[87.475, 43.378]","[-0.046, -2.208]","[1.343, -1.122]"
1928,"[150.105, 61.82]","[-0.783, -1.071]","[-2.947, 0.303]"
1929,"[213.131, 72.256]","[0.081, 0.608]","[-1.544, 0.035]"
1930,"[100.771, 85.991]","[0.282, -0.479]","[3.099, -0.013]"
1931,"[82.639, 70.269]","[1.517, -0.375]","[-0.991, 0.668]"
1932,"[192.747, 87.318]","[-2.07, -1.382]","[0.084, 1.874]"
1933,"[117.132, 72.636]","[-1.707, -1.088]","[-0.793, 2.021]"
1934,"[94.91, 76.894]","[0.317, -0.927]","[1.895, -1.577]"
1935,"[167.208, 51.625]","[-0.855, -1.129]","[0.945, -1.756]"
1936,"[148.432, 80.038]","[0.538, 2.026]","[-1.186, 1.9]"
1937,"[99.973, 85.942]","[-1.135, 0.231]","[1.911, 0.173]"
1938,"[98.6, 96.159]","[-1.15, -1.66]","[0.873, -2.239]"
1939,"[122.467, 82.034]","[-1.496, -1.739]","[2.792, -0.63]"
1940,"[107.033, 90.396]","[-1.514, -1.124]","[0.306, -2.787]"
1941,"[128.737, 103.074]","[0.462, 0.3]","[2.999, -0.459]"
1942,"[193.454, 61.628]","[0.867, 1.288]","[0.328, 2.718]"
1943,"[101.396, 100.799]","[1.289, 1.334]","[-0.04, 3.079]"
1944,"[97.547, 88.429]","[0.73, 1.411]","[-1.394, 1.829]"
1945,"[76.562, 75.227]","[2.2, 0.405]","[0.277, -3.075]"
1946,"[409.162, 393.788]","[-0.248, 0.594]","[-2.239, 0.897]"
1947,"[202.195, 183.581]","[-0.429, -1.445]","[-0.385, 3.135]"
1948,"[120.689, 82.807]","[-1.619, -1.404]","[0.069, -2.782]"
1949,"[117.809, 74.027]","[0.999, 0.053]","[2.905, -0.323]"
1950,"[91.675, 87.496]","[0.647, -0.087]","[1.04, -2.039]"
1951,"[171.887, 51.234]","[0.083, -0.612]","[-0.353, 2.67]"
1952,"[183.534, 136.06]","[-0.726, -0.185]","[-0.003, -2.876]"
1953,"[133.195, 89.53]","[-0.195, 0.974]","[3.056, 0.529]"
1954,"[181.472, 134.206]","[0.38, 1.732]","[0.13, -2.848]"
1955,"[103.701, 96.623]","[-2.086, -1.896]","[-3.02, 0.073]"
1956,"[90.5, 45.744]","[-0.98, 0.991]","[-2.688, 0.421]"
1957,"[94.01, 43.414]","[-1.006, 1.036]","[-1.765, 0.779]"
1958,"[366.982, 107.145]","[-0.591, 1.187]","[3.085, -0.656]"
1959,"[136.032, 68.377]","[-1.03, -0.656]","[-0.22, 2.161]"
1960,"[186.119, 56.207]","[0.894, 1.55]","[-2.233, 1.92]"
1961,"[128.074, 109.166]","[0.894, -0.255]","[1.004, 2.553]"
1962,"[98.471, 96.542]","[0.906, 1.385]","[-0.639, 2.378]"
1963,"[114.734, 90.139]","[0.465, 1.246]","[1.986, -1.713]"
1964,"[105.306, 89.094]","[1.985, 1.331]","[-0.066, -3.045]"
1965,"[150.658, 71.386]","[-0.943, -0.133]","[-2.927, 0.53]"
1966,"[114.704, 93.967]","[0.883, 0.968]","[2.369, -0.957]"
1967,"[43.658, 40.351]","[1.41, -1.645]","[2.595, -0.862]"
1968,"[194.412, 152.049]","[-0.498, 0.303]","[0.763, -2.648]"
1969,"[48.606, 41.102]","[-0.912, 1.99]","[-0.738, 2.225]"
1970,"[105.689, 93.186]","[-1.286, -2.076]","[-0.746, 2.662]"
1971,"[50.713, 34.033]","[-0.889, 2.067]","[0.459, -1.457]"
1972,"[110.241, 94.002]","[-1.571, -1.866]","[0.088, -2.854]"
1973,"[80.749, 57.612]","[0.212, 2.152]","[-1.357, 1.333]"
1974,"[102.92, 95.746]","[-0.907, -1.067]","[1.026, -2.207]"
1975,"[182.395, 148.89]","[0.684, -0.217]","[-2.47, 1.49]"
1976,"[96.977, 89.656]","[0.575, 0.259]","[-0.971, 2.137]"
1977,"[260.682, 238.034]","[-0.868, -0.99]","[1.335, -1.697]"
1978,"[83.512, 74.613]","[-1.247, -1.367]","[-2.829, 0.518]"
1979,"[199.768, 89.594]","[-0.424, -0.376]","[2.698, 1.013]"
1980,"[96.207, 91.005]","[-0.479, -1.802]","[-2.59, 0.817]"
1981,"[113.177, 71.483]","[0.324, 1.827]","[1.243, -0.543]"
1982,"[132.818, 107.929]","[2.036, 0.793]","[-0.788, 2.505]"
1983,"[147.589, 56.808]","[-0.598, 0.738]","[-1.68, 0.09]"
1984,"[177.971, 161.195]","[-0.291, -0.059]","[-2.792, 0.56]"
1985,"[111.923, 96.082]","[-1.612, 0.273]","[2.915, -0.024]"
1986,"[106.141, 89.734]","[-2.25, -1.64]","[-1.341, 1.616]"
1987,"[259.601, 36.198]","[-1.382, -2.159]","[-2.263, 1.21]"
1988,"[111.874, 101.781]","[0.756, 0.287]","[2.419, -0.313]"
1989,"[124.093, 84.397]","[-0.259, -1.535]","[-0.542, 1.459]"
1990,"[131.088, 67.202]","[-1.723, -2.129]","[1.551, -1.303]"
1991,"[170.882, 54.516]","[0.843, 1.674]","[0.387, 3.135]"
1992,"[97.623, 93.153]","[-0.412, 0.054]","[-2.142, 1.026]"
1993,"[141.206, 70.254]","[-0.351, -1.401]","[-2.218, -0.195]"
1994,"[127.99, 96.19]","[0.549, 0.17]","[-1.591, 1.867]"
1995,"[175.148, 76.016]","[0.707, 2.059]","[0.537, -0.398]"
1996,"[178.856, 60.226]","[-1.144, -0.909]","[3.073, -0.387]"
1997,"[161.34, 109.995]","[0.736, 0.328]","[2.242, -1.496]"
1998,"[99.075, 90.493]","[0.397, 0.971]","[2.421, -0.659]"
1999,"[74.034, 47.282]","[-0.401, 1.749]","[-2.345, 0.327]"
2000,"[94.836, 89.554]","[-0.576, 0.057]","[-2.026, 1.081]"
2001,"[100.689, 83.797]","[1.433, 0.62]","[-2.546, 0.512]"
2002,"[132.956, 109.41]","[-0.513, 0.371]","[1.476, -0.244]"
2003,"[150.326, 145.703]","[-0.539, -0.866]","[-2.398, -0.999]"
2004,"[89.454, 87.146]","[-1.451, -2.458]","[-0.234, 3.03]"
2005,"[104.1, 93.287]","[1.348, 1.157]","[-0.018, 3.055]"
2006,"[194.64, 69.987]","[1.295, 1.46]","[2.562, -1.307]"
2007,"[132.063, 96.882]","[1.064, 1.485]","[-3.052, 1.047]"
2008,"[106.482, 81.693]","[-0.209, -0.74]","[-1.547, 1.339]"
2009,"[104.955, 91.876]","[-0.15, 0.594]","[-1.623, 1.674]"
2010,"[112.483, 85.498]","[-1.073, 0.292]","[-2.63, 0.526]"
2011,"[99.119, 93.855]","[-1.2, -0.357]","[3.079, -0.333]"
2012,"[113.432, 91.628]","[-0.751, -0.549]","[0.17, -2.962]"
2013,"[227.194, 36.197]","[-0.179, 1.158]","[1.542, -0.417]"
2014,"[104.01, 80.299]","[-0.401, 0.079]","[-1.108, 2.05]"
2015,"[117.375, 55.358]","[-0.312, 1.211]","[-1.636, 2.328]"
2016,"[115.058, 79.001]","[1.098, 1.768]","[-1.09, 1.781]"
2017,"[117.425, 84.463]","[2.007, 2.129]","[1.433, -2.028]"
2018,"[97.193, 92.833]","[-1.833, -1.255]","[-1.165, 1.903]"
2019,"[173.171, 64.345]","[-0.591, 0.156]","[-1.165, 2.874]"
2020,"[95.897, 74.991]","[-0.584, -1.682]","[-2.537, 0.488]"
2021,"[92.554, 69.843]","[1.202, -0.18]","[-3.093, -0.191]"
2022,"[140.593, 136.008]","[1.18, 1.498]","[-1.558, 1.721]"
2023,"[151.009, 113.608]","[2.056, 1.293]","[-0.051, 1.781]"
2024,"[80.376, 67.481]","[-0.7, 0.905]","[2.307, -0.66]"
2025,"[89.998, 82.218]","[0.967, -0.273]","[0.414, -2.817]"
2026,"[94.515, 80.271]","[0.113, 1.147]","[0.105, 3.09]"
2027,"[101.248, 75.72]","[-0.485, 0.28]","[-1.351, 1.885]"
2028,"[143.061, 48.741]","[0.826, 2.121]","[-2.827, 0.264]"
2029,"[96.557, 84.935]","[-0.388, -0.136]","[0.563, -2.692]"
2030,"[99.748, 68.813]","[1.846, 0.408]","[-2.733, 0.079]"
2031,"[163.351, 75.306]","[-0.448, -1.33]","[-0.882, -3.136]"
2032,"[121.227, 103.751]","[0.819, 1.666]","[-2.368, 2.095]"
2033,"[95.782, 75.305]","[0.41, 2.052]","[-1.725, 1.228]"
2034,"[98.581, 90.459]","[0.56, 1.221]","[1.352, -1.878]"
2035,"[110.713, 90.814]","[-1.861, -1.405]","[0.841, -2.436]"
2036,"[175.196, 57.311]","[-0.163, -0.403]","[-0.366, 2.373]"
2037,"[102.276, 65.035]","[0.687, -0.159]","[-2.819, 0.464]"
2038,"[144.362, 39.537]","[0.38, 2.127]","[-0.081, 2.35]"
2039,"[109.982, 91.624]","[-1.163, -1.653]","[-0.586, 3.123]"
2040,"[102.725, 68.93]","[-0.604, 1.088]","[1.251, 2.864]"
2041,"[141.521, 80.433]","[-0.525, -0.232]","[0.626, 2.817]"
2042,"[86.52, 86.018]","[0.598, 1.842]","[-1.466, 1.662]"
2043,"[86.693, 81.479]","[0.634, -0.78]","[0.645, -1.124]"
2044,"[113.245, 64.787]","[1.924, 1.013]","[1.518, -1.376]"
2045,"[418.643, 326.239]","[-1.028, -0.336]","[-0.248, 2.667]"
2046,"[183.753, 109.567]","[0.16, -0.742]","[2.682, 0.055]"
2047,"[149.135, 50.889]","[0.688, -1.019]","[1.099, -0.875]"
2048,"[200.01, 90.031]","[0.591, -0.449]","[-0.82, -1.926]"
2049,"[108.039, 90.262]","[-1.237, -0.932]","[0.661, -2.613]"
2050,"[90.713, 87.859]","[-0.433, -1.48]","[0.181, -2.787]"
2051,"[102.446, 79.154]","[1.183, -0.549]","[0.67, -2.647]"
2052,"[88.858, 53.585]","[-1.337, 0.496]","[1.95, -0.642]"
2053,"[127.319, 75.437]","[-1.22, -1.001]","[-0.586, 2.693]"
2054,"[119.17, 35.36]","[-1.276, 0.916]","[1.749, -2.479]"
2055,"[93.721, 80.932]","[1.232, 2.322]","[0.138, -2.926]"
2056,"[278.196, 29.964]","[1.801, 0.807]","[-0.789, 1.301]"
2057,"[100.351, 65.522]","[-0.609, 0.312]","[0.048, -3.062]"
2058,"[78.039, 46.776]","[-0.586, 1.468]","[-0.423, -3.059]"
2059,"[105.354, 90.059]","[-0.88, -1.217]","[-0.474, 2.766]"
2060,"[106.185, 93.322]","[-0.371, -1.051]","[1.282, -1.887]"
2061,"[100.077, 85.916]","[0.734, -0.614]","[-2.043, 2.461]"
2062,"[216.506, 49.105]","[-1.279, -1.187]","[-2.106, 0.52]"
2063,"[146.276, 39.94]","[-0.446, 1.637]","[-1.518, -0.454]"
2064,"[418.227, 159.524]","[1.142, 1.942]","[-1.185, -1.568]"
2065,"[86.994, 77.928]","[1.94, 0.56]","[-1.484, 1.189]"
2066,"[118.389, 103.718]","[0.432, -0.919]","[1.289, -1.655]"
2067,"[162.635, 49.649]","[-1.826, -0.902]","[1.995, -1.965]"
2068,"[107.779, 100.722]","[-1.169, -1.199]","[2.059, -1.521]"
2069,"[101.512, 95.84]","[0.76, 1.409]","[1.782, -1.316]"
2070,"[95.321, 91.678]","[0.449, 1.106]","[2.906, -0.24]"
2071,"[105.587, 90.82]","[-0.343, -0.146]","[2.952, -0.251]"
2072,"[246.036, 39.452]","[0.065, -1.532]","[-3.12, 2.204]"
2073,"[115.604, 86.293]","[0.611, 1.084]","[1.324, -1.403]"
2074,"[106.027, 96.106]","[-0.506, -0.475]","[2.628, -0.554]"
2075,"[246.194, 111.01]","[-0.804, -0.783]","[-1.048, -2.418]"
2076,"[90.768, 86.631]","[2.489, 1.38]","[-2.294, 1.184]"
2077,"[105.549, 95.051]","[0.643, 0.079]","[-2.988, 0.535]"
2078,"[81.815, 74.154]","[1.011, -0.065]","[2.645, -0.759]"
2079,"[68.999, 66.927]","[0.654, -1.312]","[0.693, -2.735]"
2080,"[98.995, 75.678]","[0.938, 1.871]","[2.714, -0.735]"
2081,"[108.617, 79.625]","[2.26, 1.446]","[1.163, -2.682]"
2082,"[115.188, 60.01]","[0.374, -1.117]","[-0.812, 1.284]"
2083,"[113.763, 88.113]","[2.116, 1.514]","[-1.315, 2.031]"
