,Momenta,Eta,Phi
367,"[97.182, 83.845]","[-1.177, 1.011]","[-1.7, 1.204]"
368,"[144.564, 131.399]","[-2.168, -1.238]","[-1.652, 0.776]"
369,"[162.731, 46.649]","[-0.129, 2.35]","[1.77, -2.755]"
370,"[161.924, 148.204]","[0.398, -0.262]","[-1.83, 1.076]"
371,"[143.099, 129.117]","[1.412, 0.603]","[-1.659, 1.85]"
372,"[183.179, 160.037]","[-0.279, -0.907]","[1.686, -0.251]"
373,"[156.02, 146.445]","[-0.924, -0.82]","[-2.525, 0.589]"
374,"[153.029, 111.446]","[-0.035, -1.16]","[-2.009, 0.864]"
375,"[135.0, 123.476]","[0.853, -0.553]","[0.938, -1.755]"
376,"[153.537, 141.631]","[1.173, 1.729]","[-0.747, 1.623]"
377,"[156.036, 152.954]","[1.2, 0.952]","[-1.691, 1.288]"
378,"[267.423, 79.015]","[-0.837, -2.145]","[0.4, 2.189]"
379,"[154.235, 149.874]","[-0.468, -0.045]","[2.633, 0.043]"
380,"[163.989, 160.499]","[-0.692, -0.783]","[2.945, -0.737]"
381,"[201.417, 97.927]","[1.169, 2.126]","[-0.325, -2.747]"
382,"[146.234, 145.97]","[-1.709, -1.18]","[2.226, -0.607]"
383,"[221.414, 66.89]","[-0.28, -1.455]","[2.633, -0.705]"
384,"[132.549, 127.35]","[-0.955, 0.172]","[-2.456, 0.186]"
385,"[159.075, 147.108]","[0.846, 0.678]","[-1.644, 1.168]"
386,"[145.294, 116.091]","[1.348, 0.042]","[-2.567, 1.389]"
387,"[196.149, 155.664]","[-1.031, -2.398]","[-0.298, 2.969]"
388,"[168.191, 137.085]","[-0.918, -0.276]","[0.882, -2.523]"
389,"[161.283, 121.864]","[-0.535, 0.52]","[-2.189, 1.714]"
390,"[191.926, 118.195]","[0.745, 0.957]","[-1.353, 1.471]"
391,"[155.939, 91.976]","[-1.131, 0.22]","[0.909, -2.223]"
392,"[249.333, 101.744]","[0.192, -0.013]","[0.582, 2.976]"
393,"[199.014, 152.853]","[1.878, 1.429]","[-2.086, -0.193]"
394,"[165.564, 83.614]","[-0.054, -1.596]","[-2.024, 0.486]"
395,"[231.204, 139.461]","[-0.425, 0.391]","[-2.37, 1.284]"
396,"[138.624, 89.301]","[1.945, 0.427]","[2.387, -0.481]"
397,"[148.407, 102.298]","[2.042, 0.846]","[1.059, -1.854]"
398,"[164.812, 133.238]","[-0.182, 0.262]","[2.746, -0.647]"
399,"[144.397, 139.954]","[0.62, -0.097]","[3.019, 0.092]"
400,"[297.102, 68.23]","[0.388, 1.191]","[-1.692, 2.09]"
401,"[154.868, 146.36]","[0.829, 1.312]","[2.217, -1.331]"
402,"[174.126, 138.032]","[1.558, 1.188]","[-1.911, 1.328]"
403,"[134.06, 128.994]","[-0.1, 1.001]","[-0.486, 1.793]"
404,"[197.826, 134.05]","[0.454, 0.998]","[-3.095, -0.687]"
405,"[227.049, 102.526]","[-0.267, 1.41]","[1.438, 1.942]"
406,"[126.964, 107.007]","[-0.824, 0.759]","[-1.705, 0.766]"
407,"[231.774, 110.475]","[1.238, 0.647]","[-0.856, 1.516]"
408,"[166.763, 148.082]","[-0.975, -0.455]","[2.082, -1.065]"
409,"[261.162, 77.398]","[-0.532, -1.618]","[0.475, -2.049]"
410,"[101.156, 79.54]","[-2.083, 0.127]","[-2.408, 0.725]"
411,"[152.327, 139.112]","[-0.212, 0.165]","[0.268, -2.812]"
412,"[169.369, 95.214]","[-0.085, -1.384]","[3.046, 0.848]"
413,"[158.606, 125.138]","[-0.613, -1.89]","[-0.387, 2.238]"
414,"[216.711, 92.855]","[0.827, -0.611]","[-0.705, 0.779]"
415,"[1396.609, 1144.813]","[-0.026, 0.15]","[-3.073, -0.216]"
416,"[627.353, 572.712]","[1.234, -0.054]","[-0.057, -3.103]"
417,"[112.246, 107.729]","[1.433, 0.105]","[0.702, -2.359]"
418,"[115.546, 108.685]","[0.144, -1.511]","[-1.358, 2.181]"
419,"[197.173, 132.39]","[1.026, -0.128]","[0.781, 2.178]"
420,"[131.7, 77.853]","[0.088, -1.679]","[-0.52, 2.451]"
421,"[138.704, 129.621]","[-1.618, -0.119]","[1.344, -0.973]"
422,"[160.523, 139.869]","[0.003, -0.628]","[-2.008, 1.759]"
423,"[141.961, 98.077]","[-0.525, -0.534]","[1.918, -1.469]"
424,"[168.984, 121.817]","[0.576, -0.037]","[0.778, -2.144]"
425,"[137.327, 112.758]","[-0.798, -1.054]","[2.36, -0.895]"
426,"[170.402, 119.936]","[-1.047, -0.551]","[-0.996, 2.314]"
427,"[232.357, 96.988]","[-0.053, 0.92]","[1.669, -0.663]"
428,"[168.417, 134.489]","[-0.151, 1.023]","[-0.167, -2.857]"
429,"[301.83, 103.007]","[0.881, 1.478]","[-0.097, -1.96]"
430,"[158.361, 136.713]","[0.329, 0.902]","[-2.598, 0.562]"
431,"[193.852, 107.504]","[-0.208, -0.41]","[0.919, -2.413]"
432,"[213.818, 100.893]","[-0.513, -1.141]","[2.601, -0.657]"
433,"[123.003, 72.716]","[-1.641, 0.433]","[1.869, -0.824]"
434,"[153.701, 146.112]","[2.325, 1.711]","[-1.788, 1.457]"
435,"[155.459, 146.407]","[1.933, 1.836]","[-3.068, 0.095]"
436,"[143.669, 120.914]","[1.419, 1.98]","[1.537, -1.715]"
437,"[165.503, 128.446]","[-0.556, -1.579]","[-3.073, -1.006]"
438,"[504.683, 83.564]","[1.334, 1.186]","[0.1, -1.4]"
439,"[223.702, 89.248]","[0.712, -0.34]","[-2.574, -0.239]"
440,"[165.108, 125.525]","[2.203, 1.733]","[-0.33, 2.525]"
441,"[166.148, 88.594]","[-0.113, 1.351]","[0.604, -1.822]"
442,"[84.224, 82.164]","[-1.427, 0.907]","[0.48, -2.355]"
443,"[172.188, 131.452]","[-0.923, -0.494]","[-2.245, 0.919]"
444,"[155.097, 135.729]","[0.466, -0.109]","[2.26, -1.049]"
445,"[158.148, 149.14]","[-0.773, -0.671]","[1.975, -1.15]"
446,"[166.268, 137.853]","[-1.902, -1.975]","[2.126, -0.998]"
447,"[132.671, 124.309]","[-2.329, -1.125]","[-1.957, 0.915]"
448,"[138.399, 111.796]","[-1.431, -0.234]","[-1.08, 2.194]"
449,"[115.922, 114.654]","[1.695, 0.214]","[0.379, -3.027]"
450,"[703.299, 372.883]","[0.134, -0.091]","[-1.333, 2.052]"
451,"[87.244, 84.488]","[-2.165, 0.167]","[1.552, -2.111]"
452,"[150.599, 146.208]","[-0.528, -0.538]","[-0.628, 2.013]"
453,"[165.879, 32.198]","[1.519, -1.06]","[-0.383, 1.893]"
454,"[225.64, 101.088]","[-0.219, 0.263]","[-2.536, 0.861]"
455,"[162.263, 150.936]","[-1.383, -1.545]","[-2.888, 0.911]"
456,"[152.486, 146.432]","[-1.798, -2.228]","[-2.957, -0.005]"
457,"[73.617, 61.255]","[2.245, -0.53]","[-2.953, 0.534]"
458,"[575.742, 156.718]","[-0.67, -1.235]","[2.315, -3.134]"
459,"[180.699, 131.581]","[0.89, 1.21]","[1.681, -1.598]"
460,"[182.211, 120.731]","[1.461, 0.673]","[0.16, 2.996]"
461,"[105.35, 103.259]","[-1.319, 0.423]","[2.712, 0.377]"
462,"[133.58, 109.884]","[0.321, 0.819]","[-0.385, -1.781]"
463,"[224.593, 89.184]","[1.863, 2.182]","[2.09, -0.828]"
464,"[164.248, 92.545]","[-0.126, -1.394]","[2.95, 0.054]"
465,"[156.595, 151.302]","[1.615, 2.287]","[1.391, -2.566]"
466,"[103.908, 92.599]","[-0.671, 1.263]","[-1.302, 1.869]"
467,"[201.644, 114.696]","[0.815, 1.237]","[1.636, -0.851]"
468,"[178.855, 59.147]","[0.099, -1.823]","[-1.986, 0.848]"
469,"[137.597, 135.406]","[-1.109, -1.949]","[-2.524, 0.306]"
470,"[79.018, 62.13]","[1.185, -1.591]","[-2.557, 0.745]"
471,"[256.931, 83.502]","[1.329, 1.512]","[1.836, -1.884]"
472,"[142.84, 103.457]","[-0.846, -2.177]","[-2.836, 0.312]"
473,"[111.586, 98.622]","[-0.927, 1.388]","[2.031, 0.253]"
474,"[176.697, 102.451]","[-0.314, -1.333]","[1.011, -1.726]"
475,"[209.444, 85.181]","[0.332, 0.065]","[2.533, -0.438]"
476,"[173.775, 110.916]","[0.868, 0.011]","[-1.251, 2.194]"
477,"[486.733, 121.324]","[0.66, 0.852]","[0.831, -0.494]"
478,"[163.165, 132.505]","[-0.92, -1.349]","[-1.506, 1.716]"
479,"[129.599, 128.802]","[-1.367, -0.256]","[-2.86, 0.184]"
480,"[195.659, 113.03]","[-1.097, -0.666]","[2.478, -0.399]"
481,"[185.453, 124.729]","[-0.811, -0.813]","[-2.542, 0.876]"
482,"[196.059, 105.172]","[-1.725, -1.654]","[0.072, -2.558]"
483,"[186.521, 101.052]","[-0.531, -1.517]","[-2.174, 1.145]"
484,"[83.775, 73.059]","[-1.785, 0.673]","[-2.126, 0.784]"
485,"[148.223, 144.047]","[0.959, 1.459]","[0.603, -2.3]"
486,"[158.579, 134.7]","[2.061, 2.396]","[-0.552, 2.292]"
487,"[176.327, 128.445]","[-1.067, -1.086]","[-2.999, -0.198]"
488,"[154.262, 143.525]","[-0.437, -0.08]","[0.437, -2.56]"
489,"[159.738, 129.02]","[-0.226, -0.475]","[-1.274, 1.769]"
490,"[258.487, 155.737]","[0.355, 0.453]","[-2.568, 1.634]"
491,"[149.556, 135.155]","[0.407, 1.053]","[-1.582, 1.574]"
492,"[237.172, 205.784]","[0.64, 1.011]","[2.409, -0.715]"
493,"[128.417, 75.756]","[-0.013, 1.949]","[-1.814, 1.391]"
494,"[158.347, 134.013]","[-0.256, -0.494]","[1.611, -1.287]"
495,"[169.11, 115.849]","[1.093, 0.269]","[-0.341, 2.905]"
496,"[175.533, 128.133]","[-0.627, -1.107]","[0.952, -2.331]"
497,"[133.162, 57.197]","[-0.069, -1.251]","[-1.179, 2.709]"
498,"[149.282, 96.747]","[0.424, 1.954]","[3.1, 0.027]"
499,"[119.608, 110.382]","[0.058, 0.557]","[-0.594, 2.797]"
500,"[257.516, 71.644]","[-1.045, -2.324]","[-2.193, -0.359]"
501,"[178.869, 134.926]","[1.432, 1.524]","[-2.273, 1.417]"
502,"[191.466, 126.634]","[-1.131, -0.937]","[-2.342, 0.482]"
503,"[155.734, 119.297]","[0.471, -0.401]","[-0.083, 2.807]"
504,"[621.576, 586.938]","[0.545, -0.69]","[0.76, -2.378]"
505,"[214.064, 100.62]","[-0.314, -0.347]","[0.293, 3.07]"
506,"[204.135, 188.39]","[-1.373, -0.602]","[-0.046, 3.082]"
507,"[136.949, 111.472]","[0.145, 1.548]","[2.251, -1.058]"
508,"[156.059, 140.326]","[0.982, 0.76]","[1.049, -2.228]"
509,"[158.63, 154.251]","[0.673, 0.659]","[-1.587, 1.507]"
510,"[190.628, 110.893]","[-0.972, -1.693]","[-0.6, -2.613]"
511,"[150.313, 135.612]","[1.113, 0.395]","[1.179, -2.06]"
512,"[158.886, 146.325]","[0.463, 0.345]","[0.466, -2.602]"
513,"[121.949, 116.951]","[-0.791, -1.879]","[1.701, -1.499]"
514,"[270.953, 24.108]","[0.863, -1.538]","[-0.38, 2.914]"
515,"[178.909, 127.835]","[-0.226, 0.128]","[2.733, -0.711]"
516,"[189.992, 166.283]","[-0.735, -0.545]","[-1.563, 1.636]"
517,"[145.968, 144.367]","[0.014, -0.592]","[-1.956, 1.284]"
518,"[104.668, 104.566]","[-1.674, 0.172]","[1.324, -2.321]"
519,"[185.263, 177.737]","[-0.637, -0.859]","[-1.969, 2.555]"
520,"[117.248, 98.011]","[0.212, 1.456]","[-0.127, 3.05]"
521,"[154.84, 147.923]","[1.382, 1.785]","[0.231, 2.928]"
522,"[111.965, 106.926]","[-0.516, 0.866]","[1.096, -2.301]"
523,"[135.24, 112.615]","[0.719, 1.873]","[-1.891, 1.19]"
524,"[219.937, 168.267]","[0.072, -0.689]","[-2.445, -0.97]"
525,"[131.922, 102.083]","[-1.29, 1.043]","[2.317, -1.095]"
526,"[148.601, 125.28]","[0.325, -0.556]","[2.924, -0.386]"
527,"[208.009, 83.656]","[-1.353, -0.155]","[1.578, -1.041]"
528,"[193.155, 101.77]","[-1.488, -2.314]","[1.624, -1.799]"
529,"[201.748, 132.038]","[-1.716, -1.556]","[3.019, -0.698]"
530,"[180.595, 104.94]","[-0.825, 0.451]","[1.272, -2.808]"
531,"[146.68, 143.788]","[-2.212, -1.817]","[-1.872, 1.134]"
532,"[148.326, 136.392]","[2.191, 1.816]","[1.139, -1.933]"
533,"[107.11, 97.523]","[1.774, -0.118]","[1.115, -1.513]"
534,"[151.184, 149.124]","[-1.046, -1.631]","[-1.618, 1.638]"
535,"[158.338, 124.959]","[0.403, 0.393]","[-2.388, 0.897]"
536,"[712.457, 156.694]","[0.762, 1.059]","[0.611, -0.302]"
537,"[186.32, 143.286]","[1.342, 1.538]","[-1.976, 2.025]"
538,"[140.829, 101.511]","[0.911, -0.545]","[-2.767, 0.174]"
539,"[117.808, 109.085]","[-1.227, 0.196]","[-1.384, 1.653]"
540,"[1030.428, 109.166]","[-0.119, -1.119]","[2.655, -0.939]"
541,"[131.835, 129.046]","[0.421, -0.425]","[2.548, -0.568]"
542,"[178.476, 70.969]","[-2.045, -0.34]","[-2.6, 1.184]"
543,"[111.54, 85.591]","[0.369, -1.687]","[2.154, -0.843]"
544,"[145.081, 120.129]","[0.241, 1.116]","[0.258, -3.093]"
545,"[155.348, 130.417]","[-0.958, -1.697]","[1.459, -1.826]"
546,"[147.624, 143.329]","[0.07, 0.71]","[-1.462, 1.527]"
547,"[133.782, 116.747]","[-0.304, -1.501]","[-1.111, 2.663]"
548,"[123.532, 103.293]","[0.827, -1.011]","[0.867, 2.373]"
549,"[198.803, 99.301]","[0.919, 0.254]","[-2.555, 0.652]"
550,"[134.319, 112.554]","[-0.501, -1.723]","[2.363, -0.963]"
551,"[440.741, 438.83]","[-0.102, -0.633]","[-2.887, 0.241]"
552,"[231.701, 51.697]","[0.77, 2.397]","[-0.512, -2.892]"
553,"[143.599, 119.425]","[-1.442, -0.205]","[2.606, -0.371]"
554,"[81.286, 63.631]","[-1.613, 1.025]","[-1.899, 1.427]"
555,"[158.668, 146.309]","[0.528, 1.19]","[-0.375, 2.06]"
556,"[438.028, 55.14]","[1.276, 0.985]","[-2.105, 0.117]"
557,"[180.631, 124.802]","[0.625, 0.142]","[0.393, 2.876]"
558,"[195.975, 184.271]","[0.497, -0.35]","[0.344, -2.826]"
559,"[115.571, 82.72]","[-0.139, 1.832]","[-1.001, 2.232]"
560,"[136.737, 77.926]","[-1.037, -0.246]","[0.731, -1.633]"
561,"[258.023, 83.728]","[-1.004, -1.726]","[-3.096, 0.593]"
562,"[256.282, 245.572]","[1.134, 2.229]","[2.278, -0.842]"
563,"[124.663, 114.033]","[-1.589, -0.011]","[0.566, 2.853]"
564,"[156.99, 146.219]","[-0.292, 0.079]","[3.099, 0.124]"
565,"[165.923, 136.962]","[-0.954, -1.094]","[1.129, -1.983]"
566,"[194.048, 89.976]","[-0.406, -1.676]","[-0.709, 1.588]"
567,"[168.508, 132.681]","[0.146, 0.042]","[1.552, -1.804]"
568,"[156.379, 146.808]","[0.047, -0.235]","[0.71, -2.714]"
569,"[148.676, 122.691]","[0.023, 0.517]","[0.071, -2.812]"
570,"[159.086, 132.166]","[1.019, 0.327]","[2.0, -0.959]"
571,"[157.851, 157.116]","[0.094, 0.011]","[2.407, -1.722]"
572,"[144.226, 126.79]","[0.018, -0.867]","[0.243, -2.889]"
573,"[221.921, 208.539]","[0.097, 0.098]","[-0.764, 2.234]"
574,"[171.065, 132.824]","[-1.389, -1.19]","[-1.526, 1.533]"
575,"[386.018, 73.972]","[0.28, 0.568]","[1.725, -2.334]"
576,"[155.859, 142.691]","[2.207, 2.155]","[-1.692, 1.669]"
577,"[136.149, 131.979]","[0.767, 1.775]","[0.267, -2.835]"
578,"[117.399, 100.868]","[0.097, -1.568]","[-0.798, 2.308]"
579,"[151.582, 133.432]","[-1.159, -0.501]","[1.899, -1.102]"
580,"[147.959, 70.598]","[0.282, 2.227]","[1.878, -1.691]"
581,"[159.459, 129.797]","[0.354, -0.135]","[0.353, -2.892]"
582,"[217.861, 97.738]","[-1.776, -0.587]","[2.245, -2.315]"
583,"[139.681, 90.277]","[-1.351, 0.175]","[2.993, -0.189]"
584,"[127.098, 125.078]","[-0.869, 0.398]","[-0.871, 2.151]"
585,"[110.815, 65.502]","[0.385, -2.024]","[0.067, -2.305]"
586,"[147.378, 142.807]","[-1.435, -1.026]","[-1.909, 1.377]"
587,"[111.729, 101.15]","[1.063, -0.526]","[-2.662, 0.492]"
588,"[140.508, 115.083]","[0.156, 0.867]","[0.639, -2.362]"
589,"[88.101, 80.227]","[1.956, -0.42]","[-0.77, 2.537]"
590,"[82.694, 73.976]","[-1.19, 1.392]","[-0.079, -3.038]"
591,"[212.896, 98.332]","[-1.036, -0.503]","[0.076, 2.729]"
592,"[244.76, 240.949]","[-1.317, -0.117]","[1.545, -1.796]"
593,"[153.064, 130.866]","[0.227, 1.007]","[2.257, -0.313]"
594,"[505.311, 119.179]","[0.855, 0.597]","[-0.009, 1.226]"
595,"[201.183, 93.158]","[-0.865, 0.551]","[-1.679, 2.801]"
596,"[169.579, 140.146]","[0.682, 0.571]","[-0.708, 2.342]"
597,"[129.812, 118.221]","[1.344, 1.521]","[0.002, -3.031]"
598,"[259.812, 136.696]","[-0.07, 0.228]","[0.668, 2.478]"
599,"[169.906, 78.393]","[-0.336, -1.739]","[2.152, -1.694]"
600,"[168.559, 134.288]","[-2.479, -1.696]","[2.869, -0.158]"
601,"[181.978, 170.224]","[-0.387, -1.578]","[-0.506, 0.669]"
602,"[281.776, 62.471]","[-0.275, -1.549]","[0.07, 2.6]"
603,"[195.52, 122.856]","[-0.938, -1.19]","[-1.882, 0.9]"
604,"[148.291, 142.022]","[0.066, -0.447]","[0.046, 2.859]"
605,"[150.919, 132.875]","[0.032, -1.403]","[1.847, -2.813]"
606,"[169.051, 118.82]","[1.006, 0.576]","[2.666, -0.451]"
607,"[133.708, 122.784]","[0.743, -0.563]","[2.088, -1.069]"
608,"[165.506, 136.623]","[0.779, 1.032]","[-0.661, 2.332]"
609,"[236.36, 142.232]","[-0.304, -1.266]","[1.139, -0.187]"
610,"[137.155, 109.76]","[0.268, -0.995]","[0.919, -2.139]"
611,"[151.034, 110.631]","[-0.828, 0.342]","[2.557, -1.104]"
612,"[186.012, 126.868]","[-2.082, -2.136]","[0.066, -2.604]"
613,"[112.113, 102.906]","[-0.711, 0.989]","[1.692, -1.369]"
614,"[131.401, 97.917]","[0.403, -1.541]","[1.276, -1.8]"
615,"[157.705, 121.197]","[0.555, -0.459]","[-2.092, 0.571]"
616,"[170.251, 125.215]","[-0.254, -0.462]","[2.431, -0.655]"
617,"[198.301, 113.834]","[0.453, 0.146]","[1.076, -2.327]"
618,"[249.967, 128.593]","[-1.297, -1.211]","[0.208, 2.134]"
619,"[480.811, 171.719]","[-0.373, -0.913]","[-3.094, -1.982]"
620,"[156.17, 140.156]","[-1.827, -2.337]","[1.74, -1.275]"
621,"[149.128, 102.109]","[-0.075, 0.919]","[2.702, -0.299]"
622,"[170.064, 96.505]","[0.135, -1.147]","[2.581, 0.164]"
623,"[167.881, 130.164]","[1.228, 1.156]","[-0.213, -3.039]"
624,"[173.689, 140.14]","[0.228, 1.139]","[-0.433, 2.317]"
625,"[134.927, 132.185]","[-0.757, 0.247]","[0.3, -2.215]"
626,"[127.146, 103.987]","[1.164, -0.518]","[-0.372, 2.92]"
627,"[149.574, 140.547]","[-0.875, -1.589]","[1.397, -1.836]"
628,"[177.691, 104.612]","[-0.986, 0.411]","[-1.935, -0.091]"
629,"[185.728, 131.819]","[1.107, 0.723]","[-0.073, -3.118]"
630,"[134.507, 111.846]","[1.1, -0.198]","[-2.851, 0.481]"
631,"[131.965, 119.405]","[1.447, 0.038]","[1.084, -1.761]"
632,"[303.666, 71.263]","[1.504, 2.364]","[-1.475, 2.445]"
633,"[120.727, 108.152]","[-0.137, -1.641]","[1.92, -1.358]"
634,"[49.115, 46.405]","[1.766, 1.78]","[-3.089, 0.382]"
635,"[174.567, 133.037]","[-0.767, -1.324]","[1.489, -1.047]"
636,"[122.982, 120.34]","[1.159, -0.306]","[0.959, -2.701]"
637,"[150.657, 149.725]","[0.22, 0.204]","[0.597, -2.785]"
638,"[215.658, 62.971]","[-0.35, -1.951]","[-1.294, 1.303]"
639,"[566.46, 119.834]","[0.385, 0.414]","[-1.194, -2.363]"
640,"[103.813, 76.901]","[0.691, -1.488]","[-2.739, 0.216]"
641,"[183.811, 127.339]","[-0.056, -0.454]","[-3.129, -0.073]"
642,"[191.106, 181.86]","[-1.245, -0.867]","[1.342, -3.102]"
643,"[159.3, 147.052]","[-0.512, -0.465]","[1.611, -1.314]"
644,"[186.761, 160.513]","[-1.406, -1.1]","[1.674, -0.787]"
645,"[142.068, 139.771]","[2.001, 0.681]","[2.782, -0.121]"
646,"[61.272, 60.601]","[1.088, -1.972]","[1.689, -2.127]"
647,"[140.937, 119.907]","[0.463, -0.826]","[3.062, 0.594]"
648,"[279.257, 88.578]","[1.021, 1.021]","[0.999, -2.075]"
649,"[164.192, 146.598]","[1.065, 1.071]","[2.194, -1.055]"
650,"[168.081, 137.176]","[0.451, 0.445]","[-2.533, 0.965]"
651,"[241.948, 110.291]","[0.055, 1.277]","[2.016, -2.297]"
652,"[142.642, 75.197]","[-0.47, 1.359]","[-1.464, 1.129]"
653,"[135.216, 114.2]","[0.401, 1.697]","[3.027, 0.02]"
654,"[169.479, 154.872]","[-0.254, -0.203]","[2.697, -0.397]"
655,"[184.941, 120.484]","[-0.359, -0.591]","[2.984, -0.449]"
656,"[204.767, 111.66]","[0.826, 0.817]","[-0.277, 2.488]"
657,"[224.668, 79.994]","[0.947, -0.723]","[0.814, -0.472]"
658,"[114.247, 81.043]","[-0.029, 2.004]","[-2.53, 0.597]"
659,"[304.22, 75.41]","[0.037, 0.73]","[-0.358, 2.114]"
660,"[158.875, 138.116]","[1.953, 1.596]","[-2.951, 0.102]"
661,"[189.346, 49.496]","[1.118, -0.928]","[-0.819, 2.132]"
662,"[156.323, 143.148]","[0.197, -0.553]","[2.157, -1.151]"
663,"[298.421, 168.26]","[0.854, 0.66]","[-0.491, 2.955]"
664,"[132.566, 128.222]","[1.755, 0.739]","[-0.89, 2.136]"
665,"[393.921, 48.322]","[0.813, -0.295]","[2.66, -1.099]"
666,"[153.777, 83.911]","[1.814, 0.007]","[-3.045, -0.344]"
667,"[173.721, 112.861]","[-0.661, -1.573]","[-2.517, 0.639]"
668,"[189.001, 133.041]","[1.142, 1.063]","[2.361, -1.15]"
669,"[163.985, 104.257]","[-0.255, -1.134]","[-0.501, 2.202]"
670,"[183.641, 111.077]","[-0.908, -0.482]","[1.747, -1.973]"
671,"[155.317, 132.37]","[-0.291, 1.187]","[-0.302, -2.057]"
672,"[323.459, 68.48]","[-0.61, -0.329]","[-0.51, 3.053]"
673,"[155.631, 135.397]","[0.707, 0.117]","[2.655, -0.61]"
674,"[149.041, 143.493]","[0.809, 0.188]","[2.177, -1.139]"
675,"[163.893, 140.147]","[-1.267, -1.071]","[-1.68, 1.295]"
676,"[145.151, 104.764]","[1.279, 0.533]","[-0.417, 2.313]"
677,"[243.86, 205.547]","[0.374, -0.17]","[0.27, 2.132]"
678,"[193.221, 96.894]","[0.497, -0.379]","[-1.246, 1.706]"
679,"[315.094, 175.286]","[-0.2, 0.848]","[0.662, -0.999]"
680,"[176.565, 129.663]","[-1.777, -0.649]","[-2.839, 1.416]"
681,"[152.925, 37.192]","[-0.602, 0.632]","[1.034, -2.224]"
682,"[112.74, 102.471]","[-1.278, 0.484]","[-0.888, 2.504]"
683,"[169.058, 163.451]","[1.1, 1.133]","[-1.715, 0.788]"
684,"[150.213, 115.16]","[-0.152, 1.19]","[0.179, -2.849]"
685,"[151.432, 127.294]","[0.237, 1.132]","[0.526, -2.734]"
686,"[127.95, 77.76]","[-1.379, 0.571]","[0.55, -2.366]"
687,"[152.491, 117.846]","[-1.152, -0.333]","[0.937, -2.153]"
688,"[143.949, 100.932]","[2.16, 0.828]","[-2.825, 0.352]"
689,"[190.013, 108.956]","[-0.526, -0.352]","[-1.343, 1.826]"
690,"[366.917, 54.236]","[1.146, 2.38]","[2.813, 0.694]"
691,"[125.203, 119.826]","[-0.153, -1.488]","[-0.01, 3.079]"
692,"[174.674, 126.718]","[2.265, 2.331]","[-2.121, 1.126]"
693,"[156.071, 141.628]","[-0.376, 0.105]","[0.823, -2.809]"
694,"[113.935, 111.619]","[-1.109, 0.482]","[2.035, -1.339]"
695,"[174.077, 120.64]","[-2.127, -1.81]","[2.646, -0.374]"
696,"[227.396, 71.418]","[0.643, -0.687]","[2.68, 0.069]"
697,"[117.935, 109.746]","[-1.046, 0.56]","[-1.167, 2.404]"
698,"[110.508, 104.421]","[-1.688, 0.007]","[-2.087, 0.91]"
699,"[153.994, 126.354]","[-0.075, 0.855]","[1.978, -1.508]"
700,"[117.763, 94.629]","[-0.79, 1.004]","[-2.012, 1.152]"
701,"[217.699, 126.451]","[0.634, 1.001]","[-0.732, 2.679]"
702,"[285.934, 98.353]","[-0.745, -1.669]","[1.17, -0.523]"
703,"[390.893, 101.466]","[-1.689, -1.955]","[-0.007, -1.686]"
704,"[153.735, 106.727]","[-1.19, 0.119]","[1.41, -1.602]"
705,"[136.947, 115.252]","[-1.104, 0.036]","[-2.426, 0.396]"
706,"[99.055, 94.229]","[1.888, 0.005]","[1.447, -1.646]"
707,"[166.771, 163.699]","[-0.604, -0.222]","[0.162, -3.075]"
708,"[131.02, 124.959]","[1.105, 0.768]","[2.66, -0.474]"
709,"[230.583, 170.753]","[-0.89, -1.368]","[-1.678, -0.065]"
710,"[152.597, 151.617]","[0.151, 0.322]","[2.172, -1.376]"
711,"[149.627, 116.009]","[1.306, 0.228]","[-0.875, 2.532]"
712,"[159.823, 132.265]","[-0.791, -1.471]","[-1.774, 0.984]"
713,"[150.835, 147.566]","[1.847, 1.707]","[1.814, -1.319]"
714,"[200.332, 108.732]","[0.868, 0.471]","[-1.946, 1.269]"
715,"[168.892, 117.946]","[-0.401, 0.807]","[1.072, 2.943]"
716,"[195.216, 119.291]","[-1.286, -1.17]","[2.384, -1.017]"
717,"[167.172, 139.318]","[-0.167, -0.656]","[-0.859, 2.357]"
718,"[155.211, 145.597]","[0.761, 0.987]","[2.372, -0.937]"
719,"[209.447, 108.785]","[-1.775, -2.016]","[-0.195, 2.75]"
720,"[124.561, 101.226]","[-0.539, 0.915]","[0.995, -1.958]"
721,"[365.445, 150.014]","[-1.616, 0.197]","[1.262, -1.032]"
722,"[140.967, 138.239]","[1.709, 1.181]","[1.72, -1.627]"
723,"[151.658, 148.8]","[0.88, 1.131]","[-1.425, 1.71]"
724,"[168.087, 157.893]","[-1.37, -0.98]","[1.798, -2.196]"
725,"[91.999, 67.336]","[-1.776, 0.685]","[1.154, -1.938]"
726,"[122.857, 95.332]","[0.983, -0.824]","[2.708, -1.303]"
727,"[169.905, 150.868]","[-0.52, -0.12]","[-0.547, 2.884]"
728,"[191.509, 109.592]","[-0.324, 0.85]","[-1.846, 2.405]"
729,"[154.02, 147.715]","[0.257, 0.659]","[2.677, -0.375]"
730,"[92.722, 88.823]","[-0.302, -2.445]","[-0.317, 2.744]"
731,"[142.041, 95.62]","[-0.707, -2.289]","[-2.243, 1.173]"
732,"[143.817, 139.254]","[-1.154, -0.277]","[-3.003, 0.1]"
733,"[127.222, 124.796]","[1.093, -0.133]","[-2.038, 0.941]"
734,"[151.262, 136.735]","[0.897, 1.433]","[2.916, -0.313]"
