,Momenta,Eta,Phi
367,"[251.168, 240.459]","[-1.667, -1.287]","[-1.683, 1.38]"
368,"[298.357, 275.998]","[-0.354, -1.364]","[0.302, -2.848]"
369,"[403.933, 182.725]","[-1.136, -1.422]","[0.104, -2.206]"
370,"[481.278, 135.63]","[-0.867, -0.413]","[-1.271, 1.422]"
371,"[308.635, 240.86]","[-1.44, -0.575]","[0.996, -2.201]"
372,"[269.028, 235.107]","[1.127, 1.309]","[0.012, -2.992]"
373,"[249.303, 160.581]","[-0.781, -2.23]","[-1.388, 1.872]"
374,"[252.945, 252.282]","[0.228, 0.533]","[0.137, -2.926]"
375,"[248.885, 175.644]","[-0.246, -1.499]","[2.121, -1.112]"
376,"[200.371, 199.37]","[-1.397, 0.32]","[-1.78, 0.192]"
377,"[244.327, 220.899]","[0.893, 1.117]","[2.208, -0.764]"
378,"[285.312, 212.524]","[1.489, 1.739]","[-1.238, 2.213]"
379,"[169.348, 161.22]","[-1.284, 0.652]","[-0.734, 2.176]"
380,"[264.068, 210.495]","[1.022, 1.792]","[2.535, -0.963]"
381,"[236.792, 233.14]","[0.019, 0.777]","[-2.531, 0.605]"
382,"[141.844, 101.951]","[0.895, -1.858]","[-0.16, -2.481]"
383,"[248.423, 214.25]","[0.541, 0.464]","[2.73, -0.278]"
384,"[257.185, 158.869]","[-1.224, 0.221]","[1.289, -1.285]"
385,"[298.035, 199.639]","[0.546, 0.965]","[-1.711, 1.081]"
386,"[249.428, 219.281]","[0.435, -0.378]","[0.396, -2.526]"
387,"[290.429, 224.551]","[0.531, 1.015]","[-0.962, 1.94]"
388,"[394.521, 228.248]","[-0.41, -0.571]","[-2.664, -0.634]"
389,"[269.234, 214.033]","[-0.597, -1.191]","[-0.371, 2.91]"
390,"[239.679, 156.867]","[-0.074, -0.682]","[0.06, -3.042]"
391,"[278.057, 222.997]","[0.314, 0.493]","[0.217, -2.953]"
392,"[183.599, 149.707]","[-1.701, 0.262]","[-1.761, 1.504]"
393,"[293.915, 189.15]","[1.014, 1.633]","[-0.05, 2.638]"
394,"[335.291, 185.027]","[0.192, 0.512]","[2.192, -0.571]"
395,"[272.467, 227.707]","[1.339, 0.91]","[0.802, -2.667]"
396,"[241.969, 152.141]","[-0.427, -2.015]","[-2.721, 0.686]"
397,"[213.836, 208.594]","[-0.463, -1.942]","[2.758, 0.689]"
398,"[257.406, 198.08]","[-1.468, -0.399]","[-2.626, 0.006]"
399,"[254.858, 244.406]","[-1.241, -1.675]","[-0.722, 2.658]"
400,"[686.471, 109.029]","[-0.479, 0.012]","[0.526, 2.732]"
401,"[508.011, 429.09]","[-0.858, -0.569]","[1.362, -1.972]"
402,"[297.808, 186.356]","[0.381, -0.422]","[-2.656, 1.066]"
403,"[243.955, 85.841]","[-0.327, 1.951]","[2.553, -0.698]"
404,"[362.836, 189.503]","[0.794, 1.295]","[-2.68, -0.245]"
405,"[269.026, 235.449]","[0.559, -0.062]","[0.763, -3.058]"
406,"[161.739, 141.802]","[1.992, -0.202]","[2.699, -0.543]"
407,"[209.752, 154.458]","[0.379, 2.051]","[0.611, -2.444]"
408,"[269.817, 212.207]","[0.91, 0.022]","[0.052, 2.636]"
409,"[161.299, 160.927]","[0.719, -0.191]","[-2.668, 0.68]"
410,"[249.911, 245.68]","[0.538, 0.783]","[2.365, -0.406]"
411,"[210.796, 188.256]","[-0.22, 0.677]","[0.961, -2.164]"
412,"[207.716, 203.013]","[-1.137, 0.067]","[-0.566, 2.782]"
413,"[302.754, 237.15]","[0.198, -0.383]","[-1.612, 2.497]"
414,"[225.883, 176.322]","[-2.029, -0.747]","[-0.875, 2.533]"
415,"[160.752, 145.708]","[1.106, -1.111]","[-1.164, 2.11]"
416,"[205.929, 196.144]","[-1.79, -0.246]","[0.468, -2.569]"
417,"[244.03, 135.799]","[0.097, -0.846]","[-0.94, 2.442]"
418,"[218.193, 204.407]","[-1.04, 0.161]","[2.014, -1.236]"
419,"[211.552, 140.449]","[-0.644, 1.182]","[1.462, -1.71]"
420,"[194.456, 191.265]","[1.968, 0.302]","[-0.373, 2.648]"
421,"[204.456, 199.793]","[2.319, 0.966]","[2.873, -0.164]"
422,"[155.001, 153.562]","[1.905, -0.193]","[-2.844, 0.456]"
423,"[246.322, 173.218]","[1.203, -0.185]","[2.716, -0.685]"
424,"[274.53, 239.256]","[1.102, 0.448]","[1.01, -1.28]"
425,"[230.972, 225.134]","[-1.241, -1.536]","[-0.201, 2.85]"
426,"[319.937, 167.377]","[-0.408, -1.295]","[0.508, -2.422]"
427,"[230.123, 195.393]","[1.01, -0.158]","[-3.104, -0.11]"
428,"[311.398, 200.101]","[0.17, 0.361]","[2.873, -0.216]"
429,"[269.399, 235.414]","[-0.754, -0.824]","[-1.476, 1.687]"
430,"[257.838, 248.855]","[-0.166, -0.021]","[-0.175, 2.972]"
431,"[312.376, 230.185]","[0.598, 0.841]","[-1.626, 2.328]"
432,"[188.462, 175.514]","[1.15, -1.166]","[1.501, -1.877]"
433,"[306.259, 220.558]","[-0.411, -0.204]","[0.473, -2.677]"
434,"[251.332, 220.438]","[0.02, 0.521]","[0.912, -2.298]"
435,"[237.208, 233.29]","[-0.434, 0.32]","[-2.339, 0.948]"
436,"[249.271, 238.499]","[-1.292, -2.307]","[-1.952, 0.988]"
437,"[243.854, 228.767]","[-0.01, -0.642]","[1.13, -1.768]"
438,"[330.899, 237.773]","[-0.36, 0.533]","[2.917, -1.584]"
439,"[234.572, 176.385]","[-1.15, 0.183]","[0.215, -2.761]"
440,"[246.773, 243.563]","[-0.439, 0.644]","[1.247, -1.512]"
441,"[238.229, 237.459]","[0.78, 1.536]","[-2.655, 0.441]"
442,"[312.379, 228.327]","[0.005, -1.11]","[1.778, 0.028]"
443,"[300.493, 211.493]","[-1.089, -1.232]","[3.123, 0.111]"
444,"[239.427, 236.091]","[-0.373, 0.294]","[1.672, -1.455]"
445,"[272.22, 219.964]","[-0.106, -0.085]","[0.658, -2.552]"
446,"[266.951, 264.895]","[1.445, 1.657]","[2.829, -0.326]"
447,"[163.308, 158.082]","[-2.446, -0.457]","[2.499, -0.626]"
448,"[302.654, 213.813]","[-1.474, -1.316]","[1.539, -1.347]"
449,"[276.879, 187.025]","[0.88, -0.116]","[-2.699, 1.01]"
450,"[235.117, 214.033]","[-0.106, -1.011]","[0.929, -2.186]"
451,"[222.31, 212.578]","[1.182, 0.238]","[-1.184, 2.008]"
452,"[277.076, 240.285]","[-0.5, -1.02]","[2.358, -1.18]"
453,"[228.236, 217.903]","[-0.069, -1.143]","[-0.191, 2.972]"
454,"[193.434, 184.573]","[-1.698, -0.188]","[-2.135, 1.204]"
455,"[251.336, 250.939]","[1.142, 1.841]","[-1.052, 1.434]"
456,"[253.39, 244.851]","[-1.52, -1.433]","[1.32, -1.836]"
457,"[310.643, 143.348]","[0.608, -0.713]","[2.066, -1.813]"
458,"[336.412, 194.7]","[0.784, 1.119]","[0.834, -2.195]"
459,"[224.68, 191.811]","[0.347, -0.836]","[2.167, -0.673]"
460,"[168.26, 154.86]","[-1.185, 0.928]","[-0.421, -2.656]"
461,"[190.473, 162.287]","[-1.131, 0.641]","[-2.222, 1.287]"
462,"[268.764, 242.547]","[-0.894, -0.562]","[1.287, -1.963]"
463,"[253.691, 186.337]","[1.522, 0.675]","[0.375, -2.623]"
464,"[273.887, 231.19]","[1.334, 1.651]","[0.287, -2.754]"
465,"[257.751, 243.263]","[-0.451, -0.528]","[-2.544, 0.771]"
466,"[235.853, 234.886]","[-0.078, -0.793]","[2.492, -0.686]"
467,"[213.155, 211.294]","[-2.227, -1.045]","[1.553, -1.44]"
468,"[573.66, 205.041]","[1.47, 1.221]","[-2.125, 2.536]"
469,"[266.496, 214.009]","[-1.223, -0.53]","[-3.069, 0.239]"
470,"[236.065, 228.545]","[-1.074, -1.884]","[-3.113, 0.068]"
471,"[255.112, 240.485]","[-1.122, -0.93]","[-1.097, 2.129]"
472,"[224.238, 221.117]","[0.157, -0.144]","[2.823, -0.163]"
473,"[220.157, 200.855]","[1.389, 0.146]","[0.826, -2.34]"
474,"[248.95, 241.249]","[-0.749, -1.11]","[0.021, -3.12]"
475,"[189.028, 136.585]","[0.856, -1.22]","[2.975, -0.792]"
476,"[246.633, 158.966]","[-0.665, -2.346]","[2.072, -1.144]"
477,"[108.34, 101.202]","[2.24, -0.812]","[0.311, -1.368]"
478,"[409.198, 149.272]","[1.049, 1.337]","[-0.394, 2.632]"
479,"[239.284, 230.579]","[1.351, 2.166]","[2.8, 0.034]"
480,"[252.816, 246.244]","[-1.201, -1.507]","[-1.398, 1.798]"
481,"[264.439, 240.861]","[1.765, 1.653]","[0.843, -2.562]"
482,"[273.318, 188.551]","[-0.221, -1.094]","[0.176, 2.995]"
483,"[260.846, 245.035]","[1.174, 1.043]","[-0.213, 3.065]"
484,"[174.994, 166.945]","[0.255, -1.619]","[0.746, -2.283]"
485,"[270.897, 185.753]","[-1.137, -0.298]","[-0.181, 2.969]"
486,"[249.84, 174.553]","[-0.153, 1.063]","[-0.202, 3.132]"
487,"[252.873, 157.495]","[0.26, -1.173]","[0.594, -2.96]"
488,"[249.642, 235.133]","[1.212, 1.921]","[0.179, -2.761]"
489,"[192.605, 191.411]","[-2.203, -2.092]","[-2.629, 0.53]"
490,"[161.353, 160.788]","[-2.051, -0.004]","[0.341, 3.088]"
491,"[244.118, 169.23]","[-0.765, -0.329]","[-2.157, 1.449]"
492,"[392.165, 118.288]","[1.093, -0.205]","[0.692, -2.485]"
493,"[199.906, 139.132]","[-1.156, 0.746]","[-0.198, 3.002]"
494,"[236.3, 232.983]","[-0.683, 0.213]","[2.999, -0.57]"
495,"[507.569, 190.419]","[0.645, 1.095]","[-2.028, 2.507]"
496,"[245.326, 236.613]","[0.045, 0.528]","[-1.87, 1.117]"
497,"[299.083, 220.743]","[-1.78, -1.675]","[2.864, -0.102]"
498,"[269.017, 238.016]","[1.247, 1.258]","[-2.798, 0.339]"
499,"[233.193, 187.791]","[-0.972, 0.272]","[0.867, -2.099]"
500,"[227.303, 114.289]","[-1.025, 1.002]","[-1.972, 1.194]"
501,"[247.941, 245.47]","[0.936, 0.987]","[2.67, -0.564]"
502,"[287.622, 282.558]","[-0.47, -1.196]","[-1.455, 1.707]"
503,"[296.992, 191.72]","[1.698, 1.028]","[3.012, 0.117]"
504,"[248.562, 176.417]","[0.22, 1.458]","[0.446, -2.598]"
505,"[258.355, 89.033]","[1.027, -1.362]","[-2.887, 0.016]"
506,"[275.273, 221.216]","[-0.36, -0.181]","[0.378, -2.81]"
507,"[254.182, 196.563]","[-2.113, -1.059]","[-2.225, 1.405]"
508,"[223.371, 182.726]","[1.041, 2.351]","[2.902, -0.311]"
509,"[256.078, 249.325]","[-0.894, -0.678]","[-0.466, 2.717]"
510,"[281.377, 217.405]","[-1.062, -1.133]","[-1.127, 1.998]"
511,"[454.501, 141.081]","[0.955, 0.995]","[-0.673, 1.965]"
512,"[224.813, 216.837]","[0.4, 1.437]","[-1.174, 1.919]"
513,"[217.805, 211.852]","[-0.971, -0.176]","[-0.515, 2.534]"
514,"[276.233, 275.755]","[-0.254, -0.325]","[-0.082, 3.082]"
515,"[278.381, 219.627]","[-0.107, -0.418]","[-0.58, 2.453]"
516,"[324.998, 208.074]","[-1.65, -1.917]","[-1.644, 2.456]"
517,"[217.701, 216.708]","[-0.011, 0.848]","[2.785, -0.396]"
518,"[276.334, 233.706]","[-1.114, -1.076]","[-1.068, 1.888]"
519,"[241.897, 228.328]","[0.374, 1.126]","[1.057, -2.096]"
520,"[221.758, 213.561]","[1.794, 0.753]","[2.997, -0.181]"
521,"[214.24, 201.912]","[1.433, 0.287]","[2.501, -0.631]"
522,"[198.147, 196.529]","[-0.821, -2.202]","[2.286, -0.647]"
523,"[352.319, 207.309]","[1.023, 0.94]","[-0.856, 1.384]"
524,"[245.917, 241.188]","[0.351, 0.878]","[1.914, -1.384]"
525,"[197.074, 120.538]","[1.292, -0.919]","[2.14, -0.481]"
526,"[247.75, 238.57]","[1.49, 1.908]","[-0.117, 2.919]"
527,"[259.941, 206.716]","[-1.794, -1.093]","[2.091, -1.053]"
528,"[223.305, 215.149]","[-1.393, -0.328]","[2.777, -0.347]"
529,"[266.153, 235.914]","[-0.376, -0.435]","[0.478, -2.537]"
530,"[255.348, 248.146]","[-0.466, -0.185]","[-1.235, 1.881]"
531,"[257.359, 234.675]","[1.665, 1.331]","[1.373, -1.425]"
532,"[292.075, 212.252]","[-1.372, -1.491]","[-1.37, 1.519]"
533,"[234.232, 216.512]","[0.022, 0.956]","[2.208, -1.081]"
534,"[272.807, 207.616]","[-0.779, -1.486]","[1.357, -1.615]"
535,"[334.089, 187.479]","[0.011, 0.052]","[-0.813, 2.075]"
536,"[297.153, 190.473]","[1.309, 0.249]","[-1.775, 0.312]"
537,"[736.096, 173.901]","[1.077, 1.22]","[0.367, 1.899]"
538,"[240.874, 231.998]","[0.701, 0.695]","[-2.639, 0.455]"
539,"[253.873, 253.728]","[1.92, 1.503]","[3.001, 0.348]"
540,"[270.917, 211.826]","[-1.463, -1.018]","[-2.533, 0.64]"
541,"[229.933, 163.12]","[0.726, -0.834]","[2.567, -0.771]"
542,"[145.903, 112.564]","[-1.312, 1.373]","[0.136, 2.143]"
543,"[302.353, 257.681]","[0.885, 1.916]","[-0.653, 1.154]"
544,"[359.697, 238.525]","[0.981, 0.879]","[1.449, -2.774]"
545,"[267.245, 228.851]","[1.05, 0.817]","[1.313, -1.765]"
546,"[227.245, 211.52]","[-1.679, -0.722]","[-2.281, 0.891]"
547,"[257.01, 241.331]","[1.718, 2.023]","[-2.128, 0.94]"
548,"[254.055, 240.143]","[-0.956, -1.129]","[3.075, -0.172]"
549,"[325.864, 188.454]","[0.305, 1.173]","[-0.247, 2.011]"
550,"[107.751, 100.893]","[-0.829, 2.137]","[0.09, 2.851]"
551,"[246.701, 246.535]","[-0.538, -0.961]","[-2.594, 0.674]"
552,"[250.823, 217.95]","[0.123, 0.849]","[1.853, -1.402]"
553,"[367.356, 164.101]","[-0.631, -1.149]","[-0.387, 2.543]"
554,"[288.808, 222.211]","[-2.122, -2.05]","[2.342, -0.617]"
555,"[229.902, 227.489]","[0.092, -0.712]","[2.791, -0.13]"
556,"[254.503, 236.937]","[1.967, 2.204]","[-2.222, 1.132]"
557,"[238.85, 171.212]","[1.826, 0.75]","[-1.077, 2.923]"
558,"[318.395, 296.409]","[-0.187, -0.047]","[1.505, -2.872]"
559,"[272.866, 206.2]","[0.641, 1.373]","[0.078, 2.7]"
560,"[188.766, 180.522]","[0.147, 1.977]","[2.897, 0.279]"
561,"[337.061, 230.257]","[-1.075, -0.337]","[-1.001, 1.808]"
562,"[247.742, 214.301]","[0.335, 1.182]","[1.948, -0.867]"
563,"[188.376, 131.487]","[1.082, -1.212]","[3.08, -1.225]"
564,"[254.734, 246.836]","[-0.408, -0.361]","[-2.514, 0.862]"
565,"[267.461, 235.243]","[-1.575, -1.389]","[-1.612, 1.315]"
566,"[341.074, 140.758]","[0.424, -0.761]","[-0.546, 2.788]"
567,"[257.772, 239.524]","[0.564, 0.064]","[-1.674, 1.753]"
568,"[394.382, 164.775]","[1.25, 0.135]","[2.983, 1.139]"
569,"[256.385, 249.215]","[-0.94, -0.893]","[-1.554, 1.771]"
570,"[231.58, 207.467]","[1.171, 0.112]","[2.302, -0.827]"
571,"[245.718, 221.744]","[0.168, 0.913]","[0.29, -2.975]"
572,"[312.089, 198.03]","[-1.655, -1.324]","[2.177, -0.687]"
573,"[478.463, 183.966]","[0.022, -0.144]","[-1.0, 1.922]"
574,"[266.418, 235.589]","[1.172, 0.952]","[0.63, -2.175]"
575,"[522.391, 133.174]","[-0.063, -0.115]","[-0.41, 2.044]"
576,"[247.458, 241.448]","[-1.155, -1.55]","[1.122, -1.871]"
577,"[188.067, 165.377]","[1.482, -0.241]","[-0.446, 3.099]"
578,"[272.979, 228.832]","[0.426, -0.222]","[-0.844, 2.923]"
579,"[276.986, 222.383]","[-1.203, -0.702]","[0.741, -2.43]"
580,"[213.807, 199.209]","[-0.577, -0.243]","[-0.304, 2.917]"
581,"[228.25, 173.854]","[-0.794, 0.604]","[-1.566, 1.794]"
582,"[260.949, 227.838]","[-0.528, 0.038]","[3.009, -0.131]"
583,"[201.127, 196.322]","[-0.558, 0.631]","[0.421, -2.69]"
584,"[338.451, 183.34]","[-2.004, -1.435]","[1.028, -2.339]"
585,"[134.978, 99.546]","[1.478, -1.355]","[2.26, -1.126]"
586,"[314.334, 256.901]","[0.561, 0.536]","[-0.554, -2.698]"
587,"[238.652, 188.891]","[0.528, -0.667]","[-1.708, 1.028]"
588,"[176.158, 153.714]","[-1.946, 0.036]","[-1.432, 1.9]"
589,"[189.641, 170.916]","[1.539, -0.252]","[1.672, -0.793]"
590,"[262.025, 191.355]","[0.803, -0.048]","[1.949, -1.164]"
591,"[225.643, 217.281]","[1.571, 0.705]","[1.194, -1.969]"
592,"[218.158, 139.406]","[-1.831, -1.218]","[1.903, -0.714]"
593,"[239.718, 215.913]","[-0.375, 0.478]","[0.109, -2.926]"
594,"[252.157, 244.115]","[0.874, 1.459]","[0.825, -2.24]"
595,"[237.035, 168.571]","[0.517, 1.93]","[-0.41, 2.547]"
596,"[297.825, 208.537]","[-1.091, -0.811]","[-1.505, 1.327]"
597,"[234.697, 227.444]","[1.211, 1.916]","[2.547, -0.439]"
598,"[293.222, 228.761]","[0.037, 0.08]","[0.348, 2.96]"
599,"[208.893, 197.472]","[1.148, 0.085]","[2.686, -0.359]"
600,"[230.157, 38.844]","[-0.001, -0.999]","[-1.873, 0.115]"
601,"[267.132, 234.721]","[-0.768, -0.547]","[-0.028, 2.76]"
602,"[276.639, 231.138]","[-0.148, 0.466]","[-1.198, 1.359]"
603,"[439.395, 358.933]","[-0.701, -0.236]","[-2.23, 2.841]"
604,"[208.639, 199.9]","[1.166, -0.137]","[1.096, -1.853]"
605,"[260.479, 248.885]","[-0.046, 0.072]","[2.842, -0.363]"
606,"[222.127, 211.628]","[0.156, 1.265]","[-0.394, 2.661]"
607,"[772.868, 195.405]","[0.6, 0.895]","[0.545, 1.832]"
608,"[246.008, 215.903]","[0.822, 1.422]","[-1.155, 1.917]"
609,"[311.376, 160.966]","[-1.546, -0.503]","[3.039, 0.104]"
610,"[387.617, 171.671]","[-1.823, -0.883]","[2.258, 0.211]"
611,"[276.634, 211.927]","[-2.083, -1.723]","[2.257, -0.843]"
612,"[244.168, 153.254]","[-0.627, 0.763]","[-2.491, 0.862]"
613,"[203.148, 139.556]","[-0.561, -2.436]","[-2.829, 0.061]"
614,"[225.621, 20.068]","[-1.02, -1.373]","[2.453, 0.403]"
615,"[246.923, 237.752]","[-0.922, -0.478]","[-0.529, 2.467]"
616,"[259.219, 192.091]","[-0.083, 0.998]","[-1.547, 1.156]"
617,"[274.37, 222.925]","[1.929, 1.561]","[2.143, -0.887]"
618,"[209.746, 198.453]","[0.246, -1.011]","[1.386, -1.72]"
619,"[265.195, 238.206]","[-0.442, -1.039]","[-1.081, 2.264]"
620,"[303.439, 176.369]","[0.532, 1.695]","[0.732, -1.353]"
621,"[505.817, 443.719]","[1.216, 0.565]","[-0.058, 0.766]"
622,"[210.801, 167.031]","[2.281, 0.654]","[1.718, -1.276]"
623,"[175.832, 157.796]","[1.197, -0.772]","[-0.008, -2.953]"
624,"[269.138, 195.662]","[-0.217, -1.14]","[2.659, -0.785]"
625,"[726.051, 595.772]","[1.378, 1.238]","[-1.341, -2.126]"
626,"[255.464, 229.101]","[1.502, 0.839]","[2.29, -0.407]"
627,"[278.576, 221.106]","[1.061, 0.795]","[1.235, -2.099]"
628,"[236.379, 214.506]","[-0.423, 0.655]","[-2.203, 0.79]"
629,"[270.713, 170.757]","[0.585, -0.585]","[-0.849, 2.017]"
630,"[203.613, 179.458]","[0.224, 1.17]","[-0.423, 2.698]"
631,"[255.623, 239.669]","[1.387, 0.753]","[3.001, 0.24]"
632,"[280.623, 119.177]","[0.324, 2.113]","[-2.574, 1.785]"
633,"[234.051, 222.348]","[0.945, 1.797]","[-2.605, 0.584]"
634,"[250.673, 226.96]","[1.391, 0.732]","[1.56, -1.905]"
635,"[223.62, 211.638]","[-1.077, -0.098]","[2.868, -0.535]"
636,"[254.992, 241.172]","[0.368, 0.626]","[0.701, -2.586]"
637,"[316.826, 115.505]","[1.567, 0.405]","[1.797, -1.515]"
638,"[216.928, 199.214]","[-0.144, 1.165]","[-2.93, 0.135]"
639,"[247.573, 219.409]","[-0.862, -1.585]","[-2.375, 0.64]"
640,"[249.408, 143.989]","[0.306, -1.25]","[-2.946, -0.062]"
641,"[274.214, 258.701]","[0.376, 0.301]","[0.753, -3.129]"
642,"[264.455, 204.624]","[1.765, 0.929]","[-1.128, 1.608]"
643,"[239.923, 229.326]","[-0.382, -1.117]","[2.681, -0.472]"
644,"[302.587, 240.769]","[-0.955, -0.468]","[-2.697, -0.477]"
645,"[106.459, 105.512]","[2.193, -0.866]","[1.891, -1.155]"
646,"[267.22, 231.76]","[0.249, 0.284]","[2.119, -1.154]"
647,"[223.469, 159.94]","[-1.435, 0.192]","[-0.051, -2.677]"
648,"[299.44, 73.451]","[0.437, -1.867]","[2.445, -1.97]"
649,"[223.835, 168.754]","[-2.186, -0.415]","[-2.499, 0.434]"
650,"[257.372, 215.229]","[0.49, 1.244]","[1.837, -1.618]"
651,"[283.993, 222.433]","[1.485, 1.679]","[1.79, -1.032]"
652,"[259.151, 241.996]","[0.54, 0.597]","[-2.013, 1.144]"
653,"[286.086, 239.7]","[1.883, 0.942]","[1.898, -0.055]"
654,"[190.718, 184.572]","[1.837, 0.307]","[-2.606, 0.484]"
655,"[373.508, 203.455]","[-1.069, -0.743]","[-1.6, 1.352]"
656,"[300.463, 192.851]","[0.397, 1.008]","[3.076, 0.054]"
657,"[189.586, 170.858]","[-1.472, -0.021]","[-0.611, 2.715]"
658,"[306.705, 210.362]","[0.623, 0.517]","[1.56, -1.512]"
659,"[280.733, 254.642]","[-0.903, -0.903]","[1.122, -2.098]"
660,"[246.761, 226.052]","[-0.169, 0.395]","[0.159, -2.914]"
661,"[288.604, 177.31]","[0.372, 1.452]","[0.001, 2.567]"
662,"[274.125, 223.58]","[1.274, 1.082]","[-2.605, 0.531]"
663,"[301.792, 282.333]","[-0.484, -0.289]","[-0.516, 2.764]"
664,"[190.296, 182.028]","[-2.258, -0.666]","[-2.811, 0.355]"
665,"[248.566, 202.52]","[2.228, 1.296]","[-0.851, 2.243]"
666,"[300.716, 262.495]","[-0.377, 0.532]","[-2.012, -0.238]"
667,"[247.573, 231.772]","[-0.273, 0.414]","[-1.802, 1.213]"
668,"[240.149, 236.317]","[-0.802, -0.43]","[-1.91, 1.209]"
669,"[327.69, 211.095]","[-1.44, -1.839]","[-2.121, 0.373]"
670,"[296.202, 134.882]","[0.849, -0.521]","[0.614, 2.937]"
671,"[628.505, 259.168]","[-0.155, 0.09]","[-0.119, 1.278]"
672,"[214.406, 110.083]","[-1.03, 1.278]","[2.175, -1.402]"
673,"[302.685, 121.617]","[-1.731, -0.232]","[1.691, -1.745]"
674,"[286.481, 224.042]","[1.213, 1.313]","[-0.976, 1.801]"
675,"[281.586, 260.718]","[-1.379, -1.329]","[-1.878, 0.412]"
676,"[227.941, 201.126]","[-0.258, -1.567]","[1.605, -2.214]"
677,"[239.818, 238.132]","[-0.387, -0.902]","[0.645, -2.518]"
678,"[242.723, 214.367]","[0.763, -0.819]","[-0.903, 1.1]"
679,"[234.278, 230.137]","[1.195, 1.897]","[0.284, -2.786]"
680,"[219.732, 195.689]","[-0.478, 0.878]","[0.473, -2.083]"
681,"[275.895, 224.829]","[0.898, 0.995]","[1.386, -1.914]"
682,"[343.464, 166.557]","[0.592, -0.196]","[-1.739, 0.854]"
683,"[180.07, 131.918]","[0.648, -1.467]","[-1.362, 1.884]"
684,"[247.03, 195.97]","[-0.37, -1.44]","[0.25, 3.016]"
685,"[214.44, 192.596]","[-0.078, 1.496]","[-2.487, -0.051]"
686,"[254.727, 229.725]","[2.166, 1.584]","[0.651, -2.418]"
687,"[238.591, 197.447]","[-1.583, -0.448]","[-0.667, 2.164]"
688,"[254.317, 249.835]","[-0.051, 0.17]","[0.953, -2.313]"
689,"[329.467, 203.477]","[0.487, 0.393]","[-0.134, 2.443]"
690,"[190.522, 158.348]","[-1.541, 0.259]","[-2.029, 1.094]"
691,"[256.931, 182.24]","[-0.645, -1.814]","[-0.576, 2.194]"
692,"[269.01, 229.406]","[-1.508, -1.016]","[2.877, -0.314]"
693,"[266.612, 220.667]","[-0.152, -0.716]","[0.672, -2.929]"
694,"[288.391, 218.495]","[0.502, -0.104]","[-1.681, 1.552]"
695,"[255.493, 167.498]","[0.247, 1.514]","[-1.389, 1.742]"
696,"[255.005, 249.936]","[-0.639, -0.838]","[0.66, -2.604]"
697,"[299.138, 208.923]","[0.874, 0.574]","[2.493, -0.864]"
698,"[399.404, 150.236]","[0.094, 0.407]","[-1.885, 1.561]"
699,"[215.366, 211.802]","[-1.182, -2.124]","[0.475, -2.714]"
700,"[280.909, 191.38]","[-0.502, 0.954]","[0.197, 2.009]"
701,"[301.802, 293.571]","[0.659, -0.402]","[0.175, -1.241]"
702,"[147.538, 83.739]","[1.055, -2.034]","[1.025, 1.395]"
703,"[149.131, 106.869]","[-1.345, 0.887]","[0.449, -2.28]"
704,"[314.253, 179.223]","[-0.289, -1.43]","[-2.964, -0.879]"
705,"[284.894, 129.477]","[1.896, 0.368]","[-2.813, 0.663]"
706,"[218.236, 206.719]","[1.152, -0.05]","[2.276, -0.828]"
707,"[396.354, 148.025]","[-0.693, 1.133]","[2.154, 2.735]"
708,"[266.838, 233.935]","[-1.047, -1.124]","[-1.171, 1.991]"
709,"[279.572, 214.309]","[-0.836, -0.102]","[-0.123, -2.609]"
710,"[180.569, 163.861]","[0.158, -1.628]","[2.697, -0.26]"
711,"[175.886, 133.054]","[-0.22, -2.348]","[0.002, -2.228]"
712,"[167.68, 113.398]","[0.446, -1.979]","[1.286, -1.848]"
713,"[335.391, 197.292]","[0.338, 0.117]","[3.023, -0.111]"
714,"[218.5, 154.89]","[0.123, -1.475]","[-2.462, 0.693]"
715,"[218.459, 158.745]","[0.594, -1.087]","[-0.634, 2.59]"
716,"[202.591, 196.027]","[2.352, 0.938]","[1.169, -2.086]"
717,"[282.807, 110.794]","[0.67, 2.21]","[2.991, -0.451]"
718,"[179.525, 164.737]","[-0.027, -1.822]","[2.684, -0.513]"
719,"[284.959, 218.677]","[0.525, 0.248]","[1.663, -1.317]"
720,"[268.548, 236.062]","[0.294, 0.274]","[2.616, -0.704]"
721,"[246.295, 229.652]","[-0.295, -0.637]","[-2.126, 0.958]"
722,"[232.636, 230.939]","[-1.028, -0.0]","[0.62, -2.81]"
723,"[269.419, 229.969]","[-0.962, -0.6]","[-0.796, 2.309]"
724,"[326.299, 170.285]","[-0.821, 0.028]","[-0.523, 2.452]"
725,"[213.569, 194.611]","[0.106, -1.101]","[-0.347, 2.893]"
726,"[252.772, 218.791]","[1.27, 0.6]","[1.724, -1.383]"
727,"[264.605, 224.453]","[-0.776, -0.984]","[-0.97, 2.078]"
728,"[279.11, 210.155]","[0.655, 1.459]","[2.043, -1.934]"
729,"[239.625, 116.628]","[-0.543, -2.459]","[-1.05, 1.853]"
730,"[297.943, 180.621]","[-0.078, 0.722]","[-2.724, 0.601]"
731,"[245.358, 232.27]","[-0.809, -0.058]","[-2.307, 0.911]"
732,"[149.774, 115.474]","[0.419, -1.103]","[2.031, -1.752]"
733,"[405.682, 222.734]","[0.495, -0.23]","[1.452, -2.914]"
734,"[560.03, 111.39]","[1.012, 0.885]","[1.506, -1.718]"
