,Momenta,Eta,Phi
3228,"[329.956, 312.884]","[-1.019, 1.08]","[2.006, -1.859]"
3229,"[518.194, 487.769]","[0.689, 0.624]","[2.016, -1.174]"
3230,"[728.191, 285.779]","[0.095, 1.034]","[2.267, -1.311]"
3231,"[453.588, 437.169]","[0.188, 1.169]","[0.21, -2.938]"
3232,"[395.671, 343.571]","[1.307, -0.33]","[-0.687, 2.53]"
3233,"[422.575, 409.431]","[0.364, -0.706]","[2.5, -0.562]"
3234,"[512.683, 469.416]","[0.69, 0.356]","[2.575, -0.57]"
3235,"[448.892, 421.175]","[-0.132, 0.953]","[2.331, -0.687]"
3236,"[569.9, 410.0]","[-0.387, -1.342]","[2.17, 0.01]"
3237,"[658.18, 393.717]","[0.174, 0.326]","[0.507, -3.023]"
3238,"[385.227, 229.189]","[0.064, -2.158]","[-0.243, 2.658]"
3239,"[536.146, 462.473]","[0.491, 0.507]","[-2.713, 0.552]"
3240,"[578.532, 385.117]","[-0.679, -0.242]","[-2.966, -0.358]"
3241,"[513.899, 437.547]","[-1.663, -2.325]","[-1.643, 1.442]"
3242,"[498.281, 497.006]","[0.051, 0.164]","[-1.72, 1.436]"
3243,"[439.247, 420.32]","[0.646, 1.775]","[1.029, -2.133]"
3244,"[481.181, 431.838]","[0.507, 1.367]","[0.084, -2.965]"
3245,"[624.293, 535.697]","[-0.893, -0.801]","[-0.423, -2.539]"
3246,"[425.981, 406.726]","[-0.96, 0.32]","[-1.265, 1.524]"
3247,"[1110.633, 195.982]","[-0.699, -1.781]","[-2.345, 1.655]"
3248,"[414.027, 295.788]","[-2.114, -0.269]","[-0.043, -3.078]"
3249,"[559.993, 228.816]","[-0.876, 1.04]","[-2.12, 2.119]"
3250,"[470.365, 335.277]","[0.777, -0.694]","[2.678, -0.827]"
3251,"[595.818, 453.556]","[0.977, 0.313]","[0.786, -1.488]"
3252,"[522.503, 399.674]","[0.637, 0.655]","[-2.276, 1.183]"
3253,"[474.928, 465.756]","[1.011, 1.706]","[0.379, -2.728]"
3254,"[507.089, 495.984]","[-0.971, -0.107]","[-1.141, 1.999]"
3255,"[326.534, 305.551]","[1.942, -0.12]","[-2.476, 0.601]"
3256,"[460.43, 423.272]","[0.934, -0.07]","[2.408, -0.775]"
3257,"[511.386, 422.74]","[0.035, 0.08]","[-1.863, 1.523]"
3258,"[519.67, 476.224]","[0.739, 0.606]","[1.193, -1.993]"
3259,"[327.193, 326.013]","[-1.867, 0.12]","[-0.609, 2.816]"
3260,"[479.622, 414.055]","[0.176, -0.838]","[1.115, -2.175]"
3261,"[440.424, 358.199]","[0.839, 2.27]","[2.533, -0.654]"
3262,"[494.624, 487.23]","[0.104, 0.592]","[2.169, -1.027]"
3263,"[531.027, 379.578]","[0.265, 1.394]","[-1.004, 2.846]"
3264,"[495.686, 453.456]","[-0.583, 0.079]","[-1.038, 2.109]"
3265,"[802.172, 577.422]","[0.565, -0.561]","[2.36, 1.463]"
3266,"[533.448, 482.088]","[-0.893, 0.577]","[-1.501, -2.664]"
3267,"[499.792, 459.835]","[-0.031, 0.56]","[2.899, -0.25]"
3268,"[589.155, 337.87]","[0.649, -0.702]","[2.143, -1.272]"
3269,"[255.483, 127.106]","[-0.975, 2.304]","[-0.906, 2.555]"
3270,"[410.434, 354.865]","[-1.374, 0.175]","[1.63, -1.31]"
3271,"[593.807, 427.14]","[1.31, 1.059]","[-0.617, 2.881]"
3272,"[467.588, 389.022]","[0.914, -0.248]","[1.32, -1.243]"
3273,"[539.25, 455.232]","[-0.302, -0.375]","[2.487, -0.78]"
3274,"[722.279, 660.251]","[-1.445, -1.445]","[0.515, -2.686]"
3275,"[509.833, 443.126]","[1.142, 0.487]","[2.709, -0.431]"
3276,"[494.817, 494.503]","[0.547, -0.06]","[0.868, -1.663]"
3277,"[531.866, 461.811]","[-0.134, 0.147]","[-0.282, 2.686]"
3278,"[487.975, 455.848]","[0.699, 0.298]","[-2.817, 0.271]"
3279,"[533.225, 465.538]","[0.062, 0.252]","[1.005, -2.088]"
3280,"[520.995, 433.449]","[-1.046, -0.289]","[-1.254, 1.387]"
3281,"[574.114, 379.742]","[-0.181, 0.747]","[1.277, -2.254]"
3282,"[380.209, 335.914]","[1.424, -0.305]","[0.407, -2.776]"
3283,"[278.785, 173.401]","[0.169, 2.367]","[-1.72, -0.904]"
3284,"[473.186, 435.005]","[1.602, 0.738]","[-0.952, 2.255]"
3285,"[382.399, 369.035]","[2.245, 0.666]","[2.792, -0.208]"
3286,"[274.128, 262.884]","[-1.897, 0.679]","[1.969, -1.11]"
3287,"[465.887, 451.425]","[0.023, -0.94]","[0.801, -2.402]"
3288,"[660.156, 336.661]","[0.261, 1.067]","[2.406, -0.941]"
3289,"[464.307, 393.407]","[0.35, -0.937]","[1.263, -1.85]"
3290,"[563.879, 408.59]","[-0.044, -0.582]","[-1.891, 1.226]"
3291,"[154.263, 109.639]","[-2.164, 1.874]","[2.973, -0.653]"
3292,"[472.078, 407.879]","[0.777, 0.137]","[2.325, -0.854]"
3293,"[531.095, 484.343]","[-0.204, -0.716]","[1.366, -2.431]"
3294,"[630.292, 110.001]","[0.769, -1.839]","[1.959, 0.177]"
3295,"[507.068, 494.601]","[-0.384, -0.424]","[-1.108, 2.052]"
3296,"[418.335, 418.106]","[-0.81, 0.334]","[0.448, -2.746]"
3297,"[513.704, 408.189]","[0.684, -0.558]","[-0.284, -2.531]"
3298,"[364.551, 267.46]","[-0.325, 1.759]","[-2.578, 0.289]"
3299,"[587.678, 388.496]","[-0.061, 0.472]","[-2.308, 0.816]"
3300,"[356.992, 294.153]","[-1.335, 0.637]","[-1.026, 2.071]"
3301,"[500.532, 488.908]","[0.465, 0.168]","[0.143, -3.043]"
3302,"[478.998, 431.831]","[0.198, 1.146]","[-0.434, 3.018]"
3303,"[558.758, 434.8]","[1.742, 0.794]","[-1.054, 2.194]"
3304,"[321.681, 279.0]","[-0.925, 1.256]","[1.198, -1.12]"
3305,"[838.896, 437.613]","[-0.206, -0.271]","[-1.429, 0.512]"
3306,"[1260.229, 207.202]","[0.038, 0.205]","[1.391, -1.225]"
3307,"[595.357, 431.553]","[0.267, 0.17]","[1.15, -2.383]"
3308,"[373.843, 355.778]","[-0.045, -1.736]","[2.728, -0.202]"
3309,"[511.997, 492.4]","[1.009, 0.699]","[-2.392, 0.702]"
3310,"[364.407, 328.842]","[0.646, -1.203]","[2.26, -0.935]"
3311,"[402.354, 397.599]","[1.719, 0.324]","[-2.642, 0.674]"
3312,"[410.559, 283.873]","[-1.538, 0.315]","[0.266, -2.832]"
3313,"[502.788, 461.304]","[-1.046, -0.685]","[3.057, -0.048]"
3314,"[516.682, 483.782]","[0.943, 0.923]","[-2.143, 0.852]"
3315,"[506.937, 502.088]","[1.127, 0.944]","[-0.262, 2.875]"
3316,"[351.254, 335.734]","[1.383, -0.447]","[-3.052, 0.025]"
3317,"[520.707, 446.746]","[-0.174, -0.693]","[2.387, -0.62]"
3318,"[742.296, 390.166]","[0.786, 1.118]","[1.974, -0.48]"
3319,"[671.16, 414.736]","[-1.359, -0.379]","[-2.318, 2.101]"
3320,"[508.72, 485.39]","[-1.05, -0.8]","[0.095, -3.071]"
3321,"[541.115, 466.026]","[-1.002, -0.849]","[-0.455, 2.757]"
3322,"[468.565, 444.303]","[-0.202, -1.082]","[1.988, -0.988]"
3323,"[479.859, 275.614]","[0.676, -1.024]","[0.748, -2.576]"
3324,"[467.775, 394.372]","[0.567, -0.563]","[1.298, -2.017]"
3325,"[549.405, 465.924]","[1.068, 0.453]","[1.374, -2.442]"
3326,"[486.854, 453.587]","[0.336, -0.239]","[1.968, -1.105]"
3327,"[311.167, 299.268]","[0.011, 2.194]","[1.273, -1.875]"
3328,"[459.558, 390.949]","[2.112, 0.961]","[1.259, -2.073]"
3329,"[482.038, 460.193]","[0.915, 0.315]","[-2.521, 0.654]"
3330,"[218.771, 168.764]","[-1.925, 1.302]","[1.541, -1.696]"
3331,"[622.554, 348.262]","[-0.747, -2.122]","[2.952, 1.166]"
3332,"[406.452, 375.079]","[-0.051, 1.438]","[-1.699, 1.543]"
3333,"[542.807, 480.965]","[-0.963, -0.804]","[-1.198, 2.354]"
3334,"[255.273, 242.428]","[2.342, -0.321]","[-2.484, 0.577]"
3335,"[482.105, 474.929]","[-0.814, -0.247]","[-2.377, 0.865]"
3336,"[545.469, 526.556]","[0.212, 0.322]","[3.077, -0.07]"
3337,"[677.916, 308.868]","[-0.642, 0.215]","[-2.915, -0.027]"
3338,"[756.759, 293.878]","[0.708, 0.743]","[-1.353, 1.976]"
3339,"[286.628, 250.274]","[-0.429, 2.058]","[-1.829, 1.468]"
3340,"[561.563, 416.125]","[-1.739, -1.219]","[-2.317, 0.74]"
3341,"[489.118, 487.132]","[0.144, 0.581]","[-1.991, 1.2]"
3342,"[492.962, 491.532]","[-0.548, -0.849]","[0.793, -2.329]"
3343,"[515.129, 418.387]","[-0.896, -1.636]","[2.309, -1.053]"
3344,"[502.9, 490.302]","[-0.862, -0.624]","[-1.716, 1.426]"
3345,"[515.055, 479.53]","[-0.498, -0.774]","[-0.121, 3.101]"
3346,"[450.631, 448.668]","[0.483, 1.326]","[2.146, -0.984]"
3347,"[536.55, 458.831]","[0.212, 0.067]","[1.039, -2.327]"
3348,"[401.271, 389.443]","[-1.973, -0.544]","[1.559, -1.789]"
3349,"[387.012, 297.771]","[-1.356, 0.537]","[-1.16, 2.14]"
3350,"[522.449, 444.775]","[-0.558, -0.152]","[-2.32, 1.062]"
3351,"[496.093, 467.484]","[0.348, -0.264]","[-0.102, 2.885]"
3352,"[492.806, 474.118]","[1.143, 1.304]","[-2.786, 0.353]"
3353,"[511.821, 486.277]","[0.189, 0.129]","[-1.205, 1.921]"
3354,"[582.508, 352.093]","[1.118, 0.201]","[-2.449, 0.54]"
3355,"[475.354, 354.855]","[0.638, -0.692]","[-2.729, 0.588]"
3356,"[453.234, 422.082]","[1.171, 0.069]","[0.534, -2.371]"
3357,"[505.257, 494.379]","[0.17, 0.039]","[-2.583, 0.598]"
3358,"[505.22, 494.267]","[1.089, 0.835]","[0.928, -1.944]"
3359,"[298.258, 278.561]","[-1.085, 1.217]","[0.26, -2.947]"
3360,"[644.819, 381.843]","[-1.791, -1.232]","[-1.871, 1.875]"
3361,"[577.43, 444.9]","[-0.488, 0.03]","[-0.252, 2.172]"
3362,"[455.451, 416.865]","[0.25, 1.326]","[-0.165, 2.869]"
3363,"[466.504, 418.231]","[-1.001, 0.075]","[1.697, -1.649]"
3364,"[496.545, 464.578]","[-1.385, -1.791]","[-2.089, 0.872]"
3365,"[358.231, 335.938]","[0.248, -1.567]","[-0.558, 2.717]"
3366,"[423.283, 414.968]","[-0.034, -1.255]","[-1.095, 2.035]"
3367,"[397.184, 368.335]","[0.96, -0.455]","[0.741, -2.36]"
3368,"[402.619, 380.79]","[-0.51, 0.933]","[-2.079, 1.001]"
3369,"[478.772, 465.486]","[-0.434, -1.115]","[3.059, -0.101]"
3370,"[516.153, 504.012]","[-0.144, -0.165]","[0.653, -2.569]"
3371,"[541.27, 446.535]","[-1.324, -0.913]","[-2.463, 0.747]"
3372,"[305.579, 249.907]","[1.778, -0.598]","[-1.31, 1.715]"
3373,"[504.782, 481.319]","[-1.457, -1.119]","[1.143, -1.81]"
3374,"[516.129, 483.976]","[-1.094, -1.284]","[-0.515, 2.499]"
3375,"[474.064, 448.604]","[-0.848, -0.025]","[-1.776, 1.286]"
3376,"[489.992, 488.709]","[-0.307, -0.799]","[-1.214, 2.167]"
3377,"[504.601, 483.157]","[-0.671, -0.431]","[1.582, -1.493]"
3378,"[431.46, 396.165]","[-1.668, -0.398]","[1.206, -1.863]"
3379,"[456.673, 414.989]","[0.942, 1.359]","[-1.217, 2.011]"
3380,"[394.848, 261.51]","[-1.898, 0.141]","[3.123, -0.346]"
3381,"[510.392, 490.003]","[-0.196, -0.141]","[1.65, -1.481]"
3382,"[649.867, 499.824]","[0.278, 0.264]","[-2.338, 1.825]"
3383,"[448.143, 443.706]","[-0.672, 0.302]","[2.777, -0.428]"
3384,"[777.258, 299.05]","[0.136, -0.895]","[0.898, -1.253]"
3385,"[369.464, 289.259]","[-0.469, 1.45]","[-0.929, 2.311]"
3386,"[418.887, 407.773]","[1.681, 0.4]","[-2.76, 0.388]"
3387,"[562.635, 413.871]","[0.405, -0.1]","[2.571, -0.205]"
3388,"[517.169, 471.352]","[0.202, -0.232]","[-0.515, 2.563]"
3389,"[306.408, 271.863]","[0.619, -1.414]","[-1.411, 1.531]"
3390,"[494.833, 487.875]","[-0.28, -0.632]","[1.248, -1.886]"
3391,"[500.49, 484.816]","[-0.745, -1.247]","[1.337, -2.229]"
3392,"[203.475, 164.107]","[1.468, -1.871]","[-1.562, 1.655]"
3393,"[509.646, 357.866]","[-1.183, -0.015]","[-2.728, 0.358]"
3394,"[452.589, 309.791]","[-1.511, 0.08]","[-1.431, 1.561]"
3395,"[504.772, 500.087]","[-1.212, -1.608]","[0.454, -2.737]"
3396,"[317.12, 275.707]","[0.126, 2.409]","[-2.366, 1.052]"
3397,"[453.531, 246.411]","[-0.187, 1.776]","[-0.754, 1.694]"
3398,"[500.776, 493.426]","[-1.004, -1.048]","[1.398, -1.796]"
3399,"[491.555, 481.223]","[0.178, 0.587]","[0.985, -2.146]"
3400,"[1186.827, 264.041]","[-0.147, -0.773]","[-2.641, 1.65]"
3401,"[467.487, 463.736]","[-0.449, 0.346]","[-1.077, 2.065]"
3402,"[473.336, 472.799]","[1.847, 1.263]","[-2.257, 0.873]"
3403,"[568.625, 439.707]","[-0.628, -0.871]","[0.852, -2.081]"
3404,"[490.834, 482.983]","[0.385, 0.797]","[-0.79, 2.428]"
3405,"[631.727, 328.043]","[0.571, -0.094]","[-0.758, 2.264]"
3406,"[616.604, 382.464]","[-0.322, 0.128]","[2.844, -0.156]"
3407,"[751.788, 442.134]","[-0.34, -0.39]","[2.736, 0.636]"
3408,"[415.637, 390.536]","[1.51, 0.001]","[-2.939, 0.209]"
3409,"[405.399, 389.318]","[0.246, -1.153]","[0.377, -2.72]"
3410,"[116.033, 100.365]","[-2.232, 2.19]","[1.594, -1.829]"
3411,"[504.594, 492.754]","[0.129, -0.007]","[-1.535, 1.519]"
3412,"[301.138, 297.156]","[-1.113, 1.162]","[-1.547, 1.462]"
3413,"[470.082, 440.698]","[-0.962, -1.826]","[-2.833, 0.326]"
3414,"[443.188, 396.533]","[-0.224, -1.152]","[-2.335, 0.67]"
3415,"[520.404, 485.675]","[1.196, 1.225]","[-1.013, 2.336]"
3416,"[500.073, 495.971]","[-0.527, -0.388]","[0.345, -2.898]"
3417,"[611.433, 402.324]","[-0.158, -0.506]","[2.401, -0.765]"
3418,"[498.766, 492.14]","[0.635, 0.432]","[-1.116, 2.008]"
3419,"[480.897, 437.389]","[1.628, 1.1]","[2.648, -0.4]"
3420,"[553.095, 334.842]","[0.25, 1.375]","[2.677, -0.236]"
3421,"[500.264, 481.664]","[-0.296, -0.72]","[1.392, -1.804]"
3422,"[612.931, 406.335]","[0.228, 0.215]","[-1.159, 2.112]"
3423,"[483.769, 476.694]","[0.105, -0.493]","[-1.61, 1.571]"
3424,"[431.437, 387.295]","[0.007, -0.537]","[-0.58, 2.519]"
3425,"[373.48, 230.456]","[0.723, -1.5]","[-0.325, 2.566]"
3426,"[510.416, 494.795]","[0.596, 0.384]","[2.587, -0.583]"
3427,"[311.776, 274.927]","[1.833, -0.421]","[-0.605, 2.525]"
3428,"[567.263, 390.99]","[-0.421, 0.123]","[0.63, -2.802]"
3429,"[484.041, 448.041]","[0.081, -0.55]","[-2.952, 0.138]"
3430,"[830.904, 562.857]","[0.315, -0.015]","[-1.342, 1.987]"
3431,"[369.286, 366.254]","[0.252, -1.382]","[-0.52, 2.605]"
3432,"[378.796, 361.091]","[-1.641, -0.012]","[-1.532, 1.689]"
3433,"[311.819, 272.813]","[1.224, -1.059]","[-2.766, 0.416]"
3434,"[494.157, 457.295]","[-0.947, -0.257]","[-0.221, 2.827]"
3435,"[289.818, 265.978]","[1.646, -0.634]","[-1.745, 1.3]"
3436,"[611.702, 332.958]","[-1.698, -0.747]","[1.698, -1.607]"
3437,"[514.878, 477.673]","[-1.262, -0.965]","[1.93, -1.285]"
3438,"[536.836, 306.275]","[0.006, 1.745]","[0.474, -1.282]"
3439,"[495.931, 473.828]","[1.241, 0.761]","[-1.087, 1.899]"
3440,"[208.067, 180.846]","[1.294, -1.909]","[-0.572, 2.513]"
3441,"[452.869, 417.519]","[0.534, -0.614]","[-3.066, 0.134]"
3442,"[391.776, 343.799]","[0.851, -0.768]","[2.702, -0.376]"
3443,"[121.276, 118.037]","[1.971, -2.221]","[1.004, -1.897]"
3444,"[459.769, 454.178]","[-0.246, -1.129]","[0.308, -2.787]"
3445,"[409.913, 351.806]","[-1.618, -0.105]","[2.66, -0.394]"
3446,"[556.945, 413.0]","[0.743, 1.373]","[-2.926, 0.307]"
3447,"[509.957, 501.352]","[0.874, 0.812]","[-0.211, 3.086]"
3448,"[693.602, 360.25]","[0.009, 1.845]","[0.271, 0.405]"
3449,"[407.288, 376.586]","[-1.275, -0.268]","[1.722, -1.264]"
3450,"[517.565, 482.812]","[-0.465, -0.66]","[0.414, -3.021]"
3451,"[503.635, 472.53]","[-0.701, -0.272]","[2.936, -0.141]"
3452,"[443.961, 349.174]","[0.172, 1.629]","[-3.056, -0.012]"
3453,"[603.478, 392.394]","[-0.241, -0.262]","[-1.882, 1.111]"
3454,"[434.256, 392.566]","[-0.095, 1.163]","[2.955, -0.119]"
3455,"[386.216, 361.714]","[0.925, -0.649]","[-1.195, 2.371]"
3456,"[456.208, 425.744]","[-1.272, -0.243]","[-2.949, -0.027]"
3457,"[913.573, 360.245]","[0.822, 0.816]","[1.975, -1.993]"
3458,"[412.36, 351.696]","[-0.136, 1.317]","[1.856, -1.032]"
3459,"[848.694, 294.837]","[-0.209, 0.759]","[-2.471, -0.42]"
3460,"[437.152, 346.624]","[0.147, 1.468]","[1.051, -2.263]"
3461,"[369.789, 291.676]","[-0.391, -2.409]","[-2.915, 0.787]"
3462,"[502.144, 444.634]","[-1.054, -0.897]","[-3.025, 0.185]"
3463,"[513.523, 438.395]","[0.84, 0.162]","[1.395, -1.926]"
3464,"[531.391, 397.715]","[0.152, 0.957]","[2.59, -0.563]"
3465,"[704.858, 410.765]","[-0.567, -1.3]","[2.465, -1.772]"
3466,"[506.815, 458.359]","[0.339, 0.787]","[1.802, -1.369]"
3467,"[510.601, 489.975]","[0.266, 0.538]","[-2.942, 0.228]"
3468,"[312.194, 255.65]","[0.217, -2.12]","[1.604, -1.546]"
3469,"[495.335, 450.884]","[-0.109, 0.506]","[3.039, -0.113]"
3470,"[651.422, 534.396]","[-0.91, 0.202]","[2.375, -0.438]"
3471,"[417.286, 410.475]","[1.63, 0.403]","[1.058, -2.26]"
3472,"[552.606, 529.243]","[1.335, 1.394]","[-2.11, 1.026]"
3473,"[486.357, 444.634]","[0.039, 0.808]","[0.334, -2.733]"
3474,"[454.262, 423.916]","[0.872, 0.151]","[0.819, -2.282]"
3475,"[554.873, 419.408]","[1.022, 0.588]","[-2.416, 0.844]"
3476,"[536.308, 474.598]","[-0.19, -0.636]","[-0.877, 2.855]"
3477,"[340.662, 281.994]","[-0.56, 1.714]","[-1.975, -0.599]"
3478,"[319.722, 201.434]","[-1.14, 1.424]","[0.065, 2.91]"
3479,"[469.575, 433.893]","[1.004, 0.108]","[-1.075, 2.119]"
3480,"[458.962, 415.252]","[0.489, 1.023]","[1.014, -1.921]"
3481,"[380.865, 374.191]","[0.565, -1.1]","[1.554, -1.978]"
3482,"[504.216, 499.383]","[-0.724, -0.629]","[0.364, -2.671]"
3483,"[498.237, 478.013]","[-1.739, -1.198]","[-2.811, 0.022]"
3484,"[504.402, 475.743]","[-0.486, -0.14]","[-0.007, -3.129]"
3485,"[306.804, 303.829]","[0.382, 2.474]","[2.757, -0.368]"
3486,"[542.971, 316.284]","[0.647, -0.593]","[-2.511, 0.525]"
3487,"[481.063, 437.056]","[0.877, 1.761]","[-0.126, 3.012]"
3488,"[506.695, 473.35]","[0.366, -0.003]","[-1.441, 1.687]"
3489,"[666.699, 503.112]","[-0.61, -0.306]","[-2.926, 1.333]"
3490,"[501.63, 450.838]","[0.579, 0.459]","[1.125, -1.866]"
3491,"[287.612, 222.121]","[1.23, -1.414]","[-1.284, 2.382]"
3492,"[847.03, 268.159]","[0.259, 0.828]","[2.304, -0.714]"
3493,"[563.519, 444.323]","[0.296, 0.044]","[1.001, -2.451]"
3494,"[481.138, 453.221]","[-1.266, -0.518]","[-2.968, 0.339]"
3495,"[476.762, 413.168]","[0.74, 0.458]","[-1.988, 1.12]"
3496,"[484.412, 447.761]","[1.042, 0.315]","[2.572, -0.523]"
3497,"[485.678, 389.251]","[-0.282, 0.927]","[-0.812, 2.558]"
3498,"[406.006, 344.201]","[-0.742, 0.795]","[0.633, -2.23]"
3499,"[472.775, 439.555]","[-0.704, 0.22]","[1.446, -1.378]"
3500,"[482.467, 476.865]","[1.25, 0.693]","[-1.595, 1.573]"
3501,"[374.417, 319.222]","[0.977, -0.835]","[1.392, -1.912]"
3502,"[695.711, 333.153]","[0.914, 0.221]","[0.337, -2.501]"
3503,"[413.219, 409.677]","[-0.535, 0.721]","[1.231, -1.917]"
3504,"[591.417, 426.656]","[0.374, 0.238]","[-0.82, 2.062]"
3505,"[353.775, 307.761]","[0.114, 2.039]","[0.148, -2.902]"
3506,"[502.108, 496.631]","[-0.034, 0.07]","[-0.559, 2.541]"
3507,"[525.892, 380.44]","[-0.242, 0.779]","[3.106, -0.151]"
3508,"[402.283, 336.337]","[1.956, 0.47]","[-0.932, 2.245]"
3509,"[564.973, 473.697]","[-0.461, -1.528]","[1.847, -0.063]"
3510,"[505.861, 499.018]","[-0.106, -0.32]","[0.501, -2.909]"
3511,"[607.084, 350.412]","[-0.074, -1.025]","[2.471, -0.154]"
3512,"[386.352, 380.276]","[0.056, 1.585]","[3.027, -0.153]"
3513,"[504.277, 503.348]","[0.586, 0.849]","[-1.74, 1.232]"
3514,"[507.237, 490.15]","[-0.188, -0.096]","[-2.22, 1.072]"
3515,"[506.477, 494.541]","[-0.347, -0.344]","[0.534, -2.615]"
3516,"[429.504, 405.546]","[-1.391, -0.091]","[1.665, -1.434]"
3517,"[480.547, 430.429]","[0.241, -0.723]","[-2.014, 1.532]"
3518,"[514.975, 479.235]","[-0.495, -0.838]","[0.611, -2.683]"
3519,"[560.852, 426.099]","[-0.555, -1.063]","[-2.994, 0.207]"
3520,"[456.743, 289.802]","[0.021, 1.703]","[-0.547, 2.916]"
3521,"[536.305, 466.649]","[0.183, 0.455]","[1.938, -1.538]"
3522,"[509.056, 479.705]","[-0.968, -1.369]","[-2.411, 0.474]"
3523,"[708.756, 322.573]","[-0.103, -0.896]","[2.843, -0.793]"
3524,"[458.408, 394.18]","[0.486, 1.367]","[2.658, -1.199]"
3525,"[416.998, 411.515]","[1.472, 0.791]","[-1.557, 1.674]"
3526,"[353.66, 349.658]","[0.288, 2.007]","[1.645, -1.504]"
3527,"[546.246, 452.879]","[-1.279, -1.572]","[-0.078, -3.114]"
3528,"[496.59, 484.323]","[0.364, -0.1]","[2.005, -1.253]"
3529,"[480.497, 471.405]","[-0.208, 0.386]","[-2.336, 0.622]"
3530,"[500.334, 425.256]","[0.107, 0.874]","[-1.25, 2.093]"
3531,"[460.852, 410.351]","[0.853, -0.191]","[1.694, -1.476]"
3532,"[568.631, 475.156]","[0.54, 0.113]","[-0.853, 2.21]"
3533,"[603.019, 403.006]","[-0.003, 0.577]","[-1.337, 1.887]"
3534,"[300.695, 251.978]","[1.701, -0.712]","[1.568, -1.655]"
3535,"[493.639, 442.643]","[-0.498, -0.074]","[1.999, -0.988]"
3536,"[512.252, 505.011]","[0.169, 0.261]","[2.053, -1.039]"
3537,"[506.692, 498.874]","[-0.254, -0.505]","[0.678, -2.205]"
3538,"[499.483, 457.179]","[-0.577, 0.56]","[-2.636, 0.426]"
3539,"[385.605, 370.36]","[2.149, 0.564]","[2.464, -0.887]"
3540,"[484.236, 464.383]","[0.511, -0.044]","[2.111, -0.99]"
3541,"[494.879, 485.656]","[0.869, 1.3]","[-1.593, 1.574]"
3542,"[397.569, 372.189]","[-0.326, 1.159]","[3.13, -0.038]"
3543,"[252.867, 125.037]","[1.58, -1.834]","[0.9, 3.035]"
3544,"[716.738, 314.822]","[0.109, 0.808]","[-0.352, 2.527]"
3545,"[332.061, 262.23]","[0.34, -1.865]","[2.059, -0.609]"
3546,"[527.987, 456.012]","[2.103, 1.844]","[0.962, -2.488]"
3547,"[539.269, 422.697]","[-0.082, 0.76]","[-1.645, 1.383]"
3548,"[447.379, 445.316]","[-0.003, -0.995]","[-1.314, 1.915]"
3549,"[478.467, 470.957]","[-0.519, 0.085]","[-1.987, 1.214]"
3550,"[350.543, 324.931]","[-0.011, -1.979]","[2.645, 0.174]"
3551,"[400.253, 351.194]","[0.231, -1.352]","[1.757, -1.58]"
3552,"[885.225, 809.198]","[-1.107, -0.539]","[1.828, -1.277]"
3553,"[404.176, 397.666]","[-0.358, -1.641]","[-2.062, 1.109]"
3554,"[529.054, 384.759]","[0.084, 1.212]","[-1.813, 1.156]"
3555,"[341.486, 323.367]","[1.489, -0.417]","[3.027, -0.09]"
3556,"[745.688, 356.167]","[-0.96, -1.623]","[0.221, 2.519]"
3557,"[525.381, 466.755]","[0.445, 0.15]","[0.947, -2.147]"
3558,"[514.532, 464.429]","[1.202, 1.11]","[-2.882, 0.29]"
3559,"[457.988, 439.146]","[0.321, 1.215]","[0.483, -2.626]"
3560,"[500.892, 437.798]","[-0.585, -1.214]","[0.815, -2.254]"
3561,"[635.525, 443.983]","[0.664, 1.318]","[-2.171, 1.914]"
3562,"[424.284, 405.36]","[0.369, -0.833]","[1.063, -2.128]"
3563,"[551.493, 496.46]","[-0.673, -0.541]","[0.681, -3.058]"
3564,"[551.145, 460.39]","[-0.857, -0.794]","[-2.919, 0.118]"
3565,"[509.073, 483.686]","[-1.043, -0.839]","[2.834, -0.25]"
3566,"[500.633, 494.545]","[0.14, -0.215]","[-0.797, 2.486]"
3567,"[512.644, 469.433]","[0.826, 0.386]","[-0.93, 2.296]"
3568,"[539.697, 441.311]","[1.051, 1.469]","[-2.378, 0.736]"
3569,"[562.456, 417.12]","[2.103, 1.548]","[-1.777, 0.988]"
3570,"[517.585, 448.9]","[-0.194, -0.778]","[-2.582, 0.427]"
3571,"[527.344, 462.312]","[0.348, 0.638]","[2.584, -0.384]"
3572,"[466.597, 452.924]","[-1.005, -1.872]","[-1.993, 1.148]"
3573,"[542.208, 517.291]","[0.281, 0.475]","[-1.75, 1.244]"
3574,"[480.311, 467.988]","[-0.389, 0.185]","[2.163, -1.329]"
3575,"[438.414, 426.672]","[-1.022, 0.164]","[-0.095, 3.13]"
3576,"[428.516, 414.706]","[1.549, 0.362]","[-2.838, 0.299]"
3577,"[395.328, 390.009]","[-0.779, 0.728]","[-2.487, 0.114]"
3578,"[533.87, 476.93]","[-0.532, -0.294]","[1.485, -1.645]"
3579,"[424.991, 420.528]","[-0.063, 1.167]","[0.964, -2.23]"
3580,"[533.474, 462.171]","[1.008, 1.091]","[0.622, -2.579]"
3581,"[519.284, 472.263]","[-0.857, -1.146]","[-1.011, 2.048]"
3582,"[467.839, 458.332]","[0.693, 1.493]","[-2.527, 0.592]"
3583,"[612.325, 274.157]","[0.93, 2.237]","[0.635, -2.689]"
3584,"[553.482, 388.992]","[0.338, 1.334]","[-2.078, 0.836]"
3585,"[359.342, 253.022]","[0.086, 2.284]","[0.826, -2.129]"
