,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
492,279.453,244.513,0.599,-1.038,0.632,-2.822
493,401.145,335.286,0.451,0.85,2.39,-0.612
494,341.467,305.113,0.211,1.203,-0.602,2.437
495,394.347,335.187,-1.459,-1.308,-0.518,2.66
496,346.349,281.237,0.461,1.714,-1.696,1.372
497,388.125,336.882,1.107,0.096,1.632,-2.457
498,376.842,369.178,0.341,0.067,2.281,-0.842
499,328.363,306.173,0.54,1.855,1.67,-1.395
500,635.102,183.357,-0.752,-0.027,2.057,-1.432
501,333.728,312.289,-2.051,-0.939,-0.712,2.459
502,300.688,229.595,-0.149,-1.924,2.348,-0.624
503,372.702,336.518,0.724,0.078,0.032,-3.072
504,283.904,280.52,-0.611,0.944,0.985,-2.155
505,253.21,216.258,-0.442,1.668,-1.498,1.183
506,357.078,259.171,-0.302,-0.313,-0.393,2.451
507,374.607,247.177,-0.714,-2.075,2.472,-0.547
508,297.733,274.63,-0.296,-1.848,1.172,-1.967
509,369.106,354.816,0.402,-0.188,-1.501,1.979
510,379.168,317.516,-1.328,-0.525,-0.666,2.398
511,413.819,315.004,-0.984,-0.471,2.038,-1.309
512,431.951,299.726,-0.694,-1.314,2.625,-0.292
513,346.971,300.278,0.161,1.246,-1.735,1.426
514,279.857,230.443,1.739,-0.267,-2.507,0.811
515,466.018,303.574,1.345,0.929,3.094,-0.472
516,532.611,409.132,-0.318,-0.038,0.885,-0.929
517,405.671,375.951,-0.543,-0.377,1.163,-1.767
518,415.466,336.453,-0.945,-0.674,-0.014,-2.885
519,186.305,136.5,1.564,-1.316,0.27,-2.954
520,783.742,355.615,-0.25,0.143,1.575,0.051
521,384.518,351.1,0.197,0.116,-1.922,1.239
522,387.534,261.032,-0.403,0.799,-1.355,1.847
523,405.523,340.017,-0.22,0.135,-2.216,1.145
524,400.761,334.814,-0.679,-0.324,-2.017,1.334
525,493.122,302.971,1.321,1.362,-3.011,0.678
526,334.439,38.34,0.28,0.31,-2.532,-0.878
527,317.987,243.216,1.416,-0.379,-2.551,1.096
528,333.352,272.512,-0.179,1.207,-1.879,1.085
529,271.739,271.55,0.677,-1.133,-0.536,2.677
530,376.671,364.878,-0.758,-0.488,-2.775,0.403
531,262.629,73.826,0.983,1.622,2.183,-1.525
532,377.756,337.079,1.144,0.406,1.92,-0.918
533,243.807,229.739,0.278,-1.764,2.373,-0.773
534,369.739,369.617,-1.245,-1.439,-1.017,2.251
535,344.356,266.18,-0.872,0.504,-2.0,1.01
536,342.549,315.839,0.015,-1.011,-2.05,1.183
537,389.64,348.955,-0.246,-0.144,1.831,-1.587
538,318.045,314.517,0.566,1.755,1.359,-1.775
539,382.285,367.583,0.851,1.155,-0.607,2.842
540,364.851,297.692,0.368,-0.786,-2.428,0.226
541,379.688,363.942,0.509,0.325,-2.153,1.071
542,384.317,352.877,-0.903,-0.613,0.875,-2.369
543,376.915,369.589,-0.268,0.031,-0.218,2.967
544,416.598,332.037,0.883,1.128,3.039,0.058
545,282.2,271.767,0.233,-1.387,-0.786,2.281
546,418.063,297.921,-0.804,-0.0,-2.062,1.461
547,378.181,337.843,0.338,0.953,-2.737,0.282
548,396.441,358.818,0.114,0.165,-2.465,0.764
549,355.149,336.167,-1.517,-0.648,-2.843,0.02
550,459.029,399.73,-0.77,-1.138,1.056,-1.955
551,382.093,323.326,1.625,0.977,-2.903,0.268
552,364.105,361.417,-1.203,-0.721,-2.289,0.868
553,332.016,270.385,-0.078,0.023,-1.031,1.972
554,362.084,321.067,0.121,-0.781,0.292,-2.761
555,388.199,295.281,0.227,-0.773,-1.375,1.761
556,471.673,292.655,-0.176,-0.495,-2.031,1.271
557,345.071,326.795,-1.191,-0.219,-0.373,2.873
558,433.624,317.929,1.147,1.416,3.014,0.114
559,305.565,284.604,1.682,0.189,-2.854,0.663
560,695.655,499.397,0.744,0.783,0.338,-1.028
561,195.275,193.467,0.495,-2.058,2.394,-0.705
562,287.767,280.835,-0.301,1.491,1.766,-1.408
563,642.3,173.116,-0.868,-1.978,-2.331,1.094
564,502.495,236.515,-0.552,0.6,1.545,-1.263
565,406.532,371.152,-0.606,0.107,-2.766,-0.472
566,361.685,360.313,0.061,-0.526,-1.697,1.549
567,221.988,159.319,0.466,-2.148,1.496,-1.784
568,377.44,354.772,0.18,0.367,-0.906,2.174
569,585.967,472.478,1.38,1.052,1.906,-2.842
570,527.556,451.463,-0.345,0.145,-0.343,2.755
571,326.603,245.702,1.348,0.005,-0.675,2.184
572,372.382,369.851,-1.827,-1.498,-1.393,1.685
573,334.573,313.066,0.578,1.69,1.563,-1.513
574,373.896,363.646,0.078,0.338,-3.076,0.299
575,286.066,266.19,1.808,0.013,1.999,-0.673
576,305.155,284.719,0.106,1.527,-2.895,0.318
577,380.394,352.022,0.035,0.589,-2.294,0.754
578,395.348,311.371,-0.897,-0.107,0.363,-2.519
579,441.832,283.574,-0.676,1.072,-2.569,3.09
580,363.113,316.44,-0.702,0.078,-1.898,1.199
581,298.516,288.317,0.331,-1.141,0.763,-2.389
582,449.895,373.569,1.562,0.96,-0.905,-2.986
583,377.145,360.933,-1.618,-1.969,-2.865,0.338
584,477.671,416.696,0.506,0.776,2.55,0.611
585,422.808,292.397,0.179,0.897,-1.203,1.878
586,385.369,341.55,0.029,-0.507,-1.253,2.047
587,259.727,248.144,0.123,1.872,-2.284,0.58
588,351.935,273.396,-0.453,0.912,-1.16,1.368
589,376.989,341.381,0.347,-0.305,-0.322,2.989
590,388.901,280.237,1.148,0.397,-2.45,0.905
591,300.72,290.128,-0.94,0.523,2.731,-0.512
592,369.261,339.038,0.82,0.326,-0.619,2.521
593,206.283,157.229,-1.155,1.62,-0.924,2.237
594,241.292,195.944,1.1,-1.186,2.089,-1.298
595,370.762,318.551,-1.047,-1.776,1.326,-1.67
596,266.167,220.949,-0.011,-1.987,-3.096,0.113
597,459.549,321.05,-0.221,-0.56,-0.693,2.364
598,354.889,335.709,-0.09,0.673,-1.968,1.078
599,491.236,331.939,-0.795,-0.009,0.831,2.784
600,427.665,259.073,-0.689,0.45,-0.083,2.441
601,341.488,253.366,0.337,-1.106,-2.106,0.822
602,364.696,364.082,-0.252,0.049,2.222,-0.983
603,293.178,288.764,0.08,-1.373,0.833,-2.422
604,401.981,300.921,1.025,0.161,-2.541,0.377
605,332.721,310.956,-0.816,0.109,0.563,-2.622
606,456.593,346.213,-0.424,-0.95,0.4,-1.99
607,464.078,221.531,0.78,-0.387,-2.491,0.912
608,347.177,284.642,0.883,-0.379,2.97,0.191
609,352.756,340.403,0.609,-0.069,0.45,-2.867
610,335.719,301.542,-0.171,-1.31,1.728,-1.5
611,514.713,269.236,0.058,-0.331,-0.418,2.18
612,368.307,309.103,-2.202,-1.168,-1.655,0.999
613,177.693,164.324,-1.674,1.163,-1.076,2.665
614,339.894,310.082,1.489,2.321,2.087,-1.124
615,384.03,344.799,-1.427,-1.661,-1.563,1.533
616,352.105,342.251,0.775,-0.171,-0.197,-3.025
617,380.048,365.908,-0.803,-0.72,1.955,-1.14
618,350.603,328.668,-0.61,0.423,-0.6,2.181
619,369.579,360.959,-1.718,-1.301,-2.323,0.791
620,618.364,392.343,0.47,0.324,-0.563,1.154
621,327.844,266.47,-0.381,-1.614,0.25,-2.946
622,422.301,323.97,-0.144,-0.42,-1.0,2.062
623,358.43,343.965,-1.08,-0.455,-0.073,3.029
624,446.132,249.035,1.341,2.421,-0.492,3.05
625,343.559,267.655,-0.126,-1.453,2.227,-1.278
626,332.057,321.077,0.304,1.407,-3.137,-0.033
627,413.256,301.24,0.998,0.203,-2.452,0.329
628,403.377,373.351,-1.356,-1.447,2.646,-0.016
629,373.283,306.405,-0.661,-1.605,-0.6,2.81
630,238.991,209.483,-1.005,0.948,1.383,-1.469
631,425.148,336.491,1.599,1.552,0.025,-2.939
632,358.684,344.121,0.396,-0.343,2.208,-0.94
633,402.87,323.723,0.67,0.874,3.014,-0.182
634,368.575,362.02,-0.514,-0.043,3.065,-0.098
635,417.061,337.151,0.529,0.805,-2.404,0.507
636,303.804,287.8,-1.428,-0.019,1.418,-1.888
637,435.62,313.601,-0.407,-0.847,-0.255,3.138
638,368.395,357.463,1.605,1.18,-3.109,-0.044
639,551.047,333.195,1.455,1.403,1.095,-1.293
640,392.801,228.637,0.263,-1.255,2.239,-1.698
641,358.008,356.524,-0.89,-0.25,1.463,-1.979
642,371.306,357.806,0.059,0.361,-2.119,0.965
643,231.444,139.416,0.366,-2.338,-2.727,-0.44
644,206.857,180.324,1.335,-1.227,3.14,0.099
645,336.183,326.242,1.127,2.235,0.671,-2.057
646,529.525,267.012,0.771,0.896,1.237,-1.684
647,411.04,307.369,1.039,0.278,-0.139,2.774
648,356.98,344.318,0.477,1.196,-0.936,2.227
649,304.61,287.24,-0.459,0.854,-1.556,1.562
650,370.749,336.88,1.017,0.352,0.189,-2.983
651,390.431,286.597,0.402,-0.619,1.372,-1.743
652,652.911,191.396,1.184,0.962,2.577,-0.596
653,320.893,306.677,1.725,0.473,1.37,-1.77
654,336.854,332.25,-0.276,0.699,-0.445,2.667
655,416.616,326.355,-0.016,-0.588,1.134,-2.316
656,348.437,339.313,-0.269,-1.188,1.789,-1.36
657,357.829,324.189,-0.017,-1.039,-0.264,2.259
658,332.362,198.895,0.807,-1.142,1.562,-2.391
659,376.727,361.909,-0.424,-0.676,0.157,-3.096
660,345.677,319.784,0.664,0.526,2.548,-0.502
661,499.69,235.476,-0.389,0.565,-0.923,2.33
662,329.293,319.154,0.109,-1.032,1.226,-1.88
663,372.694,357.204,0.068,0.414,2.693,-0.524
664,407.549,400.432,-0.288,-0.638,2.83,-0.292
665,500.327,335.831,0.029,-0.375,1.894,-0.272
666,426.934,241.551,1.212,-0.119,-1.049,1.425
667,370.638,365.1,0.036,-0.095,1.981,-1.138
668,370.519,271.207,-0.396,0.851,2.622,-0.41
669,356.669,320.44,0.891,-0.066,1.337,-1.916
670,215.15,179.622,1.219,-1.291,-2.063,1.293
671,431.919,352.182,0.173,-0.736,1.578,-2.709
672,222.789,222.014,-0.233,-2.426,2.218,-1.374
673,386.118,353.092,0.545,0.166,-2.749,0.375
674,289.505,155.385,0.034,2.409,-2.723,0.697
675,369.219,351.266,0.713,0.047,-2.943,0.251
676,285.952,269.864,0.714,2.401,-0.581,2.737
677,378.511,288.383,-0.794,-1.928,1.138,-1.626
678,390.375,346.262,0.667,1.074,-2.331,0.804
679,380.142,357.995,-0.069,-0.551,0.109,-3.052
680,362.281,350.085,-1.153,-0.565,-0.69,2.495
681,400.508,353.827,0.114,0.247,-2.163,1.046
682,435.362,312.258,-0.007,0.601,1.076,-1.671
683,395.842,368.458,-0.838,-0.727,-0.463,2.802
684,412.039,272.924,0.357,-0.69,-0.428,2.54
685,433.049,319.228,-1.241,-0.994,-2.4,0.632
686,336.581,327.286,0.703,-0.33,-0.977,2.137
687,341.947,261.55,0.906,-0.519,1.8,-1.616
688,262.474,226.545,-1.773,0.207,1.287,-2.324
689,190.84,104.5,-0.787,2.415,1.049,-1.426
690,453.497,203.08,-0.703,0.646,1.34,-1.633
691,288.673,273.731,-1.721,-0.145,-2.877,0.373
692,382.113,347.583,0.421,0.758,2.733,-0.267
693,380.167,356.326,0.531,0.789,-1.286,1.791
694,598.051,377.105,1.03,0.37,-0.89,-2.477
695,407.526,358.711,0.455,0.483,1.66,-1.541
696,267.884,250.507,-1.827,0.021,1.993,-1.133
697,268.749,250.704,-0.065,-1.899,1.077,-2.032
698,410.289,318.782,0.816,0.255,-0.605,2.181
699,436.227,349.062,0.402,0.854,2.436,-0.163
700,386.568,235.335,-0.345,1.054,2.561,-0.983
701,329.425,318.892,-1.803,-0.663,2.281,-0.999
702,362.937,323.332,0.512,-0.454,-2.675,0.713
703,399.884,372.473,1.146,1.182,2.646,-0.716
704,370.288,340.455,0.435,1.09,-0.675,2.277
705,250.829,198.025,-0.577,1.645,-2.672,0.215
706,183.813,181.525,-0.937,1.737,2.479,-0.517
707,224.828,214.516,-1.71,0.487,-3.063,0.345
708,276.525,269.147,0.362,2.053,-0.202,2.898
709,375.635,375.162,0.073,0.169,-2.032,1.253
710,615.382,213.728,-0.68,-1.281,2.01,-1.675
711,354.343,352.296,1.302,0.527,2.693,-0.236
712,416.794,290.704,1.343,0.532,2.875,-0.133
713,400.27,360.81,0.797,0.373,0.778,-2.657
714,347.965,334.474,1.235,0.328,0.606,-2.546
715,385.458,285.69,-2.312,-1.291,1.913,-1.233
716,407.161,336.342,-0.594,-0.134,2.146,-0.929
717,286.874,286.049,-0.124,-1.677,-0.942,2.059
718,374.496,323.847,-1.285,-0.505,2.661,-0.364
719,433.973,319.481,-0.428,0.267,-1.564,1.983
720,339.4,335.528,-2.291,-1.4,1.458,-1.62
721,365.127,257.054,-0.758,0.577,-0.375,3.024
722,292.156,212.26,0.285,2.264,-0.547,2.101
723,281.166,249.5,-0.39,1.381,2.056,-1.209
724,376.806,296.239,1.235,-0.016,-3.045,0.288
725,425.961,318.973,0.922,1.47,0.953,-2.431
726,303.083,241.839,0.157,1.706,-1.318,1.85
727,323.813,313.819,0.73,-0.468,2.276,-0.886
728,477.511,202.033,-0.572,0.827,-0.768,1.793
729,347.935,314.635,0.859,-0.119,2.712,-0.471
730,455.73,309.073,-0.662,-0.459,2.054,-0.828
731,492.192,282.794,0.663,0.249,-2.395,0.494
732,338.932,286.498,1.891,0.692,-2.256,0.597
733,322.609,297.338,-0.684,0.601,-2.689,0.488
734,373.979,347.963,-0.781,-0.377,-0.487,2.648
735,357.053,348.312,-1.492,-0.712,-0.241,2.852
736,406.684,283.264,0.668,1.644,-1.037,2.329
737,429.731,311.282,0.467,0.918,1.274,-1.975
738,355.19,244.864,-0.491,-1.948,0.299,-3.055
739,316.616,245.322,-0.112,1.404,-2.412,0.895
740,373.66,289.784,-1.091,-0.076,1.342,-1.574
741,378.245,322.574,1.897,1.403,-1.131,1.859
742,502.695,129.445,-0.979,0.738,-0.13,-3.071
743,576.358,179.378,-0.097,-1.042,-0.729,2.057
744,344.829,244.732,1.033,-0.455,3.057,0.107
745,356.346,296.055,0.219,-0.848,-0.67,2.304
746,414.765,360.639,1.083,1.011,2.284,-1.241
747,390.029,330.355,-1.143,-1.85,3.123,-0.115
748,487.281,292.799,0.531,1.17,0.715,-2.942
749,328.446,320.65,0.612,-0.624,-1.901,1.437
750,325.487,258.96,-0.367,1.139,2.43,-0.773
751,322.724,306.709,0.299,1.571,2.903,-0.033
752,384.266,353.509,0.391,-0.063,2.71,-0.692
753,342.193,327.098,0.912,-0.055,0.96,-2.203
754,381.865,305.535,-0.851,-1.724,0.158,-2.878
755,384.884,355.375,1.3,1.051,-1.138,2.025
756,356.76,280.11,1.321,0.083,-1.795,1.032
757,364.456,352.445,1.268,1.984,2.695,-0.262
758,386.57,348.777,0.096,0.458,-2.57,0.507
759,447.182,198.217,1.356,-0.603,-1.303,-2.554
760,234.389,200.572,-0.743,1.604,-2.291,0.857
761,343.37,317.5,-0.851,0.197,-1.064,2.038
762,323.838,298.8,-2.024,-0.764,1.575,-1.477
763,420.018,275.668,0.591,-0.307,-0.945,2.424
764,462.416,305.52,-0.766,-0.49,1.117,-1.913
765,343.473,337.115,-1.177,-0.294,1.123,-2.17
766,576.179,280.15,1.068,1.068,1.55,-0.766
767,266.257,125.374,-1.343,1.403,1.263,-0.904
768,337.016,331.924,-2.114,-1.183,1.151,-1.978
769,388.038,359.423,0.909,1.127,-1.952,1.253
770,409.797,315.834,-0.221,-1.12,-1.401,2.517
771,430.767,369.382,0.186,-0.438,0.235,2.648
772,413.488,349.543,-0.21,0.521,-1.992,0.694
773,348.628,322.536,0.938,-0.132,0.191,3.039
774,421.023,326.067,1.396,1.547,-1.445,1.951
775,373.202,339.27,0.36,0.889,-1.28,1.894
776,1142.765,122.569,-0.768,0.456,2.173,0.448
777,323.201,293.495,-2.217,-0.921,2.362,-0.858
778,312.571,154.349,-1.973,0.519,-2.93,2.003
779,308.882,291.388,1.925,0.539,-1.455,1.525
780,252.778,242.594,-2.159,-0.219,-1.346,1.938
781,202.441,192.635,-2.409,0.074,2.899,-0.291
782,367.393,356.665,-0.192,0.289,-3.032,0.019
783,276.872,215.513,-1.218,0.782,0.181,-2.708
784,305.277,187.271,1.839,-0.286,1.386,-0.562
785,343.85,338.94,0.458,-0.306,-2.722,0.494
786,391.125,366.781,1.422,1.566,0.696,-2.235
787,312.716,307.507,-0.447,0.854,1.156,-2.053
788,288.686,119.524,1.224,-1.274,1.917,-1.385
789,300.77,246.746,-0.528,-2.159,-1.318,1.754
790,271.241,265.863,-0.167,-1.899,0.779,-2.36
791,390.441,351.325,-0.019,0.321,0.4,-2.631
792,349.053,299.737,-0.894,0.289,-3.082,-0.188
793,430.162,383.881,0.245,0.12,2.656,0.319
794,429.491,339.61,-1.391,-1.449,-1.171,1.728
795,386.333,300.911,0.341,1.217,0.179,-3.045
796,467.047,296.463,0.828,0.519,-0.681,2.594
797,380.448,307.656,-0.384,-0.815,-3.13,-0.161
798,697.497,203.431,-0.448,-1.432,-2.659,1.487
799,427.279,336.405,-0.385,0.262,1.602,-2.318
800,400.422,369.721,-1.292,-0.55,2.687,-1.236
801,272.378,160.332,1.075,-1.296,-0.77,2.026
802,387.432,256.22,-0.052,1.189,-2.61,0.328
803,406.521,313.211,0.823,1.34,-2.832,0.302
804,565.162,254.517,-0.352,-0.484,-1.877,0.986
805,375.493,367.954,-0.003,-0.305,-2.471,0.657
806,458.137,282.552,0.436,1.002,2.008,-1.019
807,384.706,372.119,0.213,0.086,2.315,-0.794
808,330.295,328.495,-0.168,0.889,-3.068,0.083
809,482.862,308.244,1.523,1.966,1.296,-1.316
810,471.229,309.176,-0.803,-0.534,2.044,-1.545
811,390.425,365.011,-1.755,-1.713,-0.128,3.126
812,399.612,351.449,0.714,0.907,-0.55,2.781
813,391.068,356.525,0.562,0.599,0.194,-2.987
814,286.225,230.006,0.065,-1.824,1.806,-1.935
815,388.529,376.321,1.479,1.612,-2.8,0.294
816,504.858,299.594,1.028,1.53,-1.371,2.495
817,375.082,369.617,-2.257,-2.201,-2.207,0.924
818,506.388,272.194,1.32,1.817,0.874,-1.995
819,421.909,118.229,0.838,-1.407,-2.416,0.946
820,485.572,297.051,0.626,1.227,0.914,-1.493
821,419.283,237.964,-0.307,0.964,0.646,-1.916
822,354.279,343.572,-0.416,0.555,3.01,-0.823
823,411.494,337.394,-0.206,-0.636,-0.045,2.55
824,350.983,275.141,0.264,1.52,1.414,-1.38
825,361.493,357.744,0.973,0.666,-1.196,1.859
826,366.925,333.008,0.012,0.754,-2.601,0.557
827,361.925,299.85,-0.6,0.468,-1.876,1.192
828,493.587,365.645,-0.677,-0.035,-1.018,-3.022
829,312.578,293.186,1.078,-0.187,-0.176,2.837
830,384.35,325.305,0.109,-0.647,0.841,-2.421
831,371.591,365.815,1.485,1.865,1.433,-1.666
832,383.048,338.217,0.433,-0.228,-0.318,2.525
833,376.313,364.798,-0.898,-0.825,-2.151,0.942
834,428.743,308.996,0.932,1.11,1.178,-1.971
835,366.015,365.634,0.935,0.384,1.447,-1.6
836,370.921,365.914,0.056,0.097,-1.759,1.338
837,523.285,267.471,-0.366,-0.354,0.868,-2.309
838,256.256,203.495,-1.756,0.44,2.825,-1.007
839,354.309,346.384,-2.289,-1.67,-2.893,0.152
840,632.615,192.636,-0.146,0.695,-1.834,1.01
841,310.665,310.431,-0.699,0.637,-1.528,1.552
842,447.205,305.637,1.333,1.136,-0.909,2.347
843,356.983,250.502,0.053,-1.38,0.173,2.813
844,335.181,300.601,1.373,0.231,2.814,-0.37
845,323.093,216.073,-0.857,1.009,1.962,-0.331
846,350.291,274.753,-1.936,-0.688,-0.045,-2.985
847,283.178,279.306,0.342,1.913,-1.25,1.884
848,328.108,291.463,0.002,1.232,0.159,-2.882
849,359.813,129.718,-1.332,0.94,0.491,-2.296
850,343.831,341.207,0.951,0.002,2.483,-0.584
851,323.763,248.782,-1.63,-0.202,-1.875,1.62
852,444.368,300.33,1.527,0.808,2.29,-0.3
853,371.418,348.251,0.425,-0.159,1.488,-1.63
854,355.232,260.615,0.383,-0.957,1.482,-1.785
855,391.084,364.129,1.48,1.077,-2.865,-0.2
856,422.347,289.657,0.731,1.646,1.293,-2.268
857,366.263,363.934,-0.48,-0.01,0.559,-2.518
858,353.098,324.0,-1.277,-1.863,-1.832,1.383
859,471.175,319.807,-0.036,-0.029,-2.95,0.818
860,467.299,213.6,0.732,2.389,1.624,-2.993
861,383.942,363.589,-1.72,-1.705,1.903,-1.18
862,537.009,278.807,0.068,0.406,3.077,0.574
863,225.953,218.096,-0.143,2.101,-0.184,-3.124
864,356.911,352.056,-2.048,-2.321,1.878,-1.285
865,314.791,232.418,1.026,-0.644,-0.74,2.61
866,514.0,307.794,1.93,2.262,1.795,-0.595
867,403.636,319.754,-0.864,0.089,1.618,-1.862
868,311.295,304.011,-0.336,0.989,-1.123,2.168
869,412.337,332.669,-1.583,-1.212,1.611,-1.716
870,299.338,170.263,0.321,-1.889,1.103,-2.021
871,338.01,275.099,1.281,-0.058,-0.653,2.297
872,687.628,254.881,-0.871,-0.701,2.207,-1.814
873,316.271,239.981,-1.371,0.268,-0.099,-3.042
874,299.204,274.114,1.707,0.19,1.58,-1.558
875,364.034,272.05,0.84,-0.626,1.399,-2.673
876,410.655,339.222,0.985,0.349,-0.669,1.894
877,393.536,317.221,-0.278,0.593,-0.274,-2.84
878,376.242,341.923,0.908,0.349,1.731,-1.391
879,250.487,229.839,-1.265,0.779,3.11,-0.062
880,427.246,379.216,-0.056,-0.351,-2.571,0.159
881,483.431,280.922,-0.631,-1.269,-1.809,0.906
882,276.294,240.453,0.158,-1.742,-1.466,1.667
883,531.228,260.193,-0.544,-0.747,1.887,-1.471
884,605.603,399.094,-0.771,0.244,-1.971,-0.918
885,425.064,334.029,-0.245,-0.181,2.024,-0.454
886,526.256,256.844,-1.335,-0.275,1.058,3.09
887,331.404,294.192,-0.463,0.8,2.399,-0.698
888,148.163,134.501,-2.024,1.234,0.484,-2.46
889,344.792,323.865,0.001,-0.99,2.324,-0.631
890,494.88,423.77,-1.177,-0.965,-0.629,-2.539
891,283.032,276.36,-0.401,1.193,3.099,-0.103
892,365.046,342.753,-1.345,-0.635,-2.814,0.278
893,373.695,365.084,-0.426,-0.396,-3.089,0.02
894,385.599,338.164,0.33,-0.219,3.102,-0.079
895,377.703,371.0,-0.763,-0.935,-1.305,1.855
896,399.748,291.636,-1.233,-0.323,-0.497,2.972
897,370.681,310.067,0.198,-0.478,2.436,-0.739
898,522.325,269.901,0.803,0.379,2.775,-0.141
899,344.678,340.665,1.199,2.051,-1.958,1.149
900,393.993,295.469,0.076,1.017,0.859,-2.576
901,402.529,335.861,0.385,0.696,-0.682,2.603
902,272.844,238.866,-0.149,-2.025,0.917,-2.311
903,327.518,326.396,-0.938,0.235,-1.726,1.276
904,358.949,219.445,0.566,-0.92,-0.915,2.408
905,372.284,363.599,-0.314,-0.792,0.113,-3.01
906,178.007,137.004,-1.241,1.979,0.901,-1.909
907,294.277,278.668,0.78,2.305,2.148,-0.909
908,381.872,358.051,0.079,0.369,-2.839,0.308
909,399.441,393.927,0.241,-0.207,1.267,-2.355
910,174.553,169.086,-1.376,1.387,-2.001,1.115
911,380.083,298.349,0.23,-0.512,2.178,-0.964
912,494.128,242.325,0.401,-0.451,-0.342,3.109
913,357.785,334.523,0.564,1.38,1.418,-2.023
914,369.533,367.839,0.042,-0.249,0.758,-2.418
915,398.728,330.746,-1.101,-0.41,-0.882,2.138
916,339.729,337.326,0.673,-0.275,-1.874,1.486
917,337.701,316.824,-0.518,0.517,-0.667,2.485
918,376.531,358.5,0.513,0.766,2.592,-0.555
919,274.606,255.256,-0.643,1.141,1.556,-2.194
920,393.94,320.046,0.027,0.366,0.175,-2.859
921,366.017,330.653,-0.028,-0.87,0.819,-2.585
922,387.252,278.697,-1.421,-1.964,-1.493,2.248
923,392.43,352.834,1.354,1.174,-2.798,0.449
924,378.369,337.397,-0.291,0.317,0.394,-2.677
925,372.543,309.21,0.036,0.637,0.419,-2.697
926,380.732,342.675,-0.631,-1.114,1.749,-1.502
927,358.644,218.426,-0.003,1.318,0.311,3.128
928,399.415,349.805,0.07,0.133,1.857,-1.215
929,400.515,333.545,0.865,1.318,0.452,-2.804
930,309.78,306.726,0.283,1.529,-2.638,0.587
931,413.011,371.672,1.25,1.449,0.944,-2.515
932,238.655,167.863,1.612,-0.892,2.578,-0.889
933,254.738,200.744,0.704,-1.55,-0.469,2.269
934,386.319,377.491,1.576,1.405,-2.991,0.01
935,343.794,272.628,0.717,1.922,-3.109,-0.104
936,346.991,337.103,1.233,0.394,-1.804,1.356
937,362.237,307.321,-0.827,-0.058,-1.835,1.45
938,342.317,340.816,-1.032,-1.916,-0.036,-3.035
939,300.628,264.57,0.707,2.189,2.903,-0.205
940,539.979,414.955,-1.127,0.025,-2.495,-1.398
941,371.339,340.152,-0.095,-0.798,-2.313,0.513
942,401.742,326.064,0.886,0.278,-1.043,1.664
943,421.488,331.836,0.109,0.1,-2.548,0.773
944,640.638,243.27,0.271,0.056,-2.832,-0.293
945,263.011,221.592,1.153,-0.693,1.896,-1.369
946,299.893,237.206,1.879,0.052,-2.21,0.783
947,350.262,299.687,-1.2,0.126,0.145,-3.015
948,277.294,257.992,0.312,0.195,3.121,-0.115
949,285.494,280.318,0.889,-0.685,1.95,-1.291
950,239.493,178.111,-1.377,1.019,1.41,-1.536
951,582.701,268.538,0.448,-0.373,1.537,-0.583
952,405.354,364.204,-0.367,-0.498,-1.934,1.415
953,687.562,616.784,0.444,0.628,1.48,2.695
954,372.309,301.041,0.959,-0.04,1.324,-2.047
955,365.548,360.31,-0.618,-1.266,0.357,-2.748
956,418.048,348.738,-0.895,-1.246,-1.373,2.199
957,369.118,308.871,-0.563,0.312,-0.556,2.628
958,340.064,297.703,1.045,-0.173,-1.025,2.187
959,370.501,363.183,0.519,0.937,1.139,-1.983
960,399.482,338.083,1.755,1.387,-2.774,0.258
961,329.389,314.571,1.339,0.092,-2.435,0.587
962,384.374,335.099,-1.028,-2.026,1.952,-1.17
963,266.563,244.966,1.537,-0.307,-1.876,1.232
964,462.724,288.006,0.471,0.955,-2.009,1.154
965,336.887,295.01,0.933,-0.266,-0.767,2.386
966,352.461,340.628,0.2,1.015,-1.965,1.15
967,543.997,384.059,1.173,1.485,-1.1,2.408
968,380.864,358.23,-0.441,-0.407,1.979,-1.067
969,394.269,353.92,-0.255,0.348,0.36,-2.816
970,333.471,323.49,0.387,-0.694,-2.357,0.761
971,400.248,321.611,-1.575,-1.075,-0.42,3.0
972,345.913,287.434,0.718,-0.489,-0.015,3.032
973,408.785,267.888,-1.317,-0.24,1.539,-1.236
974,168.369,157.273,-1.376,1.562,-1.099,2.049
975,326.341,323.929,1.045,2.131,1.542,-1.522
976,412.812,312.871,-0.706,-0.419,-1.565,1.493
977,402.391,324.868,0.248,-0.27,1.711,-1.47
978,326.585,201.923,1.583,1.564,1.192,-1.701
979,435.349,308.601,0.664,0.775,2.203,-0.93
980,251.03,201.844,-0.239,1.9,1.01,-2.102
981,233.098,221.349,0.364,-1.828,0.028,-3.069
982,424.31,341.05,-0.78,-0.971,1.264,-2.24
983,172.038,116.487,-1.087,2.181,1.787,-0.201
984,410.613,341.162,1.225,1.033,1.009,-2.1
985,463.729,278.489,-1.285,-0.571,1.406,-2.074
986,446.39,323.352,1.427,1.695,-2.355,0.411
987,417.811,361.247,0.67,0.231,0.554,-2.17
988,390.016,280.857,1.271,-0.005,-1.359,1.663
989,354.942,308.953,-0.064,0.963,-1.675,1.421
990,465.38,290.144,0.567,0.937,2.499,-0.652
