,Momenta,Eta,Phi
18809,"[196.06, 176.378]","[-1.497, -2.268]","[-0.846, 2.211]"
18810,"[167.193, 45.172]","[1.54, 1.142]","[0.578, -1.14]"
18811,"[221.233, 146.939]","[0.037, -0.642]","[2.561, -0.314]"
18812,"[196.633, 181.937]","[-2.262, -2.249]","[-0.192, 3.066]"
18813,"[193.939, 184.212]","[-0.831, -0.345]","[-0.322, 2.772]"
18814,"[200.751, 189.35]","[0.271, -0.509]","[0.749, -2.563]"
18815,"[293.215, 271.31]","[1.742, -0.3]","[2.568, -0.832]"
18816,"[198.747, 196.648]","[-0.38, 0.154]","[2.929, -0.15]"
18817,"[215.486, 128.073]","[0.349, 1.819]","[-2.004, 0.563]"
18818,"[200.913, 172.193]","[-0.16, -0.792]","[-1.461, 1.8]"
18819,"[195.974, 158.707]","[-0.284, -1.775]","[-2.366, 0.748]"
18820,"[154.576, 152.754]","[-0.012, 1.834]","[2.335, -0.892]"
18821,"[256.91, 156.444]","[1.215, 0.564]","[0.844, -1.983]"
18822,"[1122.109, 789.009]","[0.668, -0.007]","[-1.869, 1.815]"
18823,"[286.72, 256.749]","[-1.216, -0.758]","[-0.743, 2.433]"
18824,"[94.552, 84.82]","[-1.902, 0.894]","[2.437, -0.905]"
18825,"[162.614, 151.969]","[-1.036, 0.36]","[-2.036, 1.301]"
18826,"[178.105, 59.886]","[1.132, -2.299]","[0.819, 1.728]"
18827,"[190.864, 184.612]","[-0.6, -1.063]","[-1.365, 1.791]"
18828,"[276.079, 247.421]","[0.025, -0.284]","[-1.282, 1.794]"
18829,"[164.875, 124.513]","[2.31, -0.838]","[2.145, -1.216]"
18830,"[229.057, 224.156]","[-0.319, 1.11]","[-2.79, 0.304]"
18831,"[441.445, 431.885]","[-1.077, -0.453]","[2.435, -0.704]"
18832,"[261.904, 195.681]","[-0.246, 0.082]","[2.51, -0.49]"
18833,"[226.471, 170.177]","[1.241, -0.34]","[-2.43, 0.671]"
18834,"[192.396, 191.578]","[0.686, 1.149]","[-0.928, 2.368]"
18835,"[160.973, 150.705]","[0.093, -1.362]","[2.833, -0.365]"
18836,"[109.585, 52.78]","[-2.022, -0.047]","[1.837, -0.775]"
18837,"[220.23, 147.718]","[0.473, 1.757]","[1.603, -1.596]"
18838,"[190.107, 189.651]","[-0.661, 0.286]","[-0.666, 2.499]"
18839,"[988.579, 890.709]","[0.456, 1.145]","[2.047, -1.546]"
18840,"[188.191, 182.51]","[1.166, -0.269]","[1.553, -1.607]"
18841,"[176.681, 168.438]","[0.598, 1.942]","[-0.5, 2.714]"
18842,"[192.162, 166.837]","[0.346, 1.218]","[-1.775, 1.513]"
18843,"[261.827, 250.261]","[0.84, 1.833]","[0.8, -2.375]"
18844,"[335.299, 290.706]","[1.594, 0.769]","[-0.16, 2.988]"
18845,"[159.268, 108.374]","[-0.198, 1.711]","[-0.637, -3.096]"
18846,"[352.048, 242.842]","[0.448, 1.437]","[-0.952, -2.099]"
18847,"[174.757, 160.893]","[-0.719, 0.504]","[-1.852, 1.414]"
18848,"[223.25, 220.049]","[0.531, 0.905]","[1.182, -1.958]"
18849,"[165.54, 128.235]","[0.142, -1.587]","[1.175, -1.841]"
18850,"[291.71, 209.825]","[-0.845, -0.45]","[0.63, -2.688]"
18851,"[221.452, 220.766]","[1.193, -0.029]","[2.347, -0.767]"
18852,"[191.629, 165.458]","[-0.32, 1.115]","[-1.031, 2.127]"
18853,"[135.401, 132.462]","[-0.57, 1.306]","[2.138, -0.998]"
18854,"[304.893, 287.872]","[2.271, 0.136]","[0.52, -2.547]"
18855,"[333.851, 276.587]","[1.998, 1.245]","[-0.884, 2.462]"
18856,"[349.738, 332.631]","[0.19, -0.594]","[2.191, -0.987]"
18857,"[194.205, 183.539]","[-0.613, 0.015]","[-0.091, 2.841]"
18858,"[185.739, 183.532]","[-0.15, 0.7]","[-1.056, 2.12]"
18859,"[205.909, 167.989]","[0.217, -0.282]","[-1.66, 1.566]"
18860,"[289.955, 264.279]","[1.701, 1.338]","[-0.258, 2.771]"
18861,"[198.445, 193.063]","[1.43, 0.541]","[0.855, -2.302]"
18862,"[297.114, 130.473]","[-0.717, 1.093]","[-0.345, 2.979]"
18863,"[243.244, 241.84]","[0.314, 2.081]","[0.241, -2.946]"
18864,"[242.593, 234.937]","[-1.739, -0.225]","[-0.46, 2.772]"
18865,"[265.779, 211.616]","[-1.599, -0.746]","[-2.603, 0.624]"
18866,"[174.456, 167.098]","[-0.677, -2.385]","[-1.616, 1.606]"
18867,"[83.762, 70.142]","[2.138, -1.065]","[-1.807, 1.679]"
18868,"[316.779, 297.182]","[-1.265, -2.05]","[-0.804, 2.319]"
18869,"[176.474, 169.903]","[0.492, 1.489]","[2.112, -0.994]"
18870,"[272.977, 272.243]","[-0.831, -0.413]","[3.052, -0.067]"
18871,"[184.964, 176.749]","[1.681, 0.738]","[-1.626, 1.432]"
18872,"[211.583, 85.595]","[-0.627, -1.207]","[-1.516, 1.854]"
18873,"[298.895, 280.41]","[1.792, 1.959]","[-1.047, 2.148]"
18874,"[140.603, 117.046]","[-0.103, 2.028]","[1.546, -1.442]"
18875,"[194.149, 166.076]","[0.058, -1.823]","[-0.832, 2.177]"
18876,"[193.303, 190.5]","[1.904, 1.793]","[-1.353, 1.784]"
18877,"[195.757, 187.746]","[-1.221, -0.04]","[0.608, -2.402]"
18878,"[112.313, 106.38]","[0.351, -2.033]","[-1.956, 1.17]"
18879,"[119.882, 77.167]","[-2.0, 1.336]","[-2.947, 2.553]"
18880,"[119.208, 102.053]","[0.903, -2.354]","[-0.975, 2.191]"
18881,"[194.525, 157.853]","[0.661, 1.616]","[-0.436, 2.827]"
18882,"[146.474, 126.813]","[0.03, -1.624]","[0.549, -2.492]"
18883,"[232.35, 227.013]","[-1.402, -1.49]","[-2.564, 0.601]"
18884,"[249.495, 246.503]","[-2.12, -0.7]","[0.13, -2.942]"
18885,"[526.006, 524.497]","[1.121, 1.336]","[0.596, -2.538]"
18886,"[270.598, 238.468]","[1.365, 1.303]","[1.07, -2.118]"
18887,"[204.834, 193.085]","[0.013, 1.112]","[-2.087, 1.052]"
18888,"[316.877, 288.588]","[-0.411, -0.829]","[0.175, -2.539]"
18889,"[182.223, 86.27]","[-0.951, 1.156]","[1.115, -2.307]"
18890,"[302.498, 247.903]","[-0.675, 0.033]","[-1.882, 1.018]"
18891,"[260.367, 247.026]","[2.325, 1.063]","[0.675, -2.322]"
18892,"[204.206, 184.534]","[0.409, 2.195]","[0.962, -2.172]"
18893,"[161.971, 144.502]","[0.801, 2.467]","[1.786, -1.213]"
18894,"[61.047, 59.18]","[1.912, -1.915]","[2.419, -0.672]"
18895,"[239.935, 239.677]","[-1.082, -2.025]","[0.881, -2.226]"
18896,"[286.653, 260.538]","[0.943, 0.881]","[-1.816, 1.27]"
18897,"[372.934, 336.728]","[0.257, 1.432]","[-0.181, -2.77]"
18898,"[197.286, 188.551]","[-1.736, -1.391]","[-1.208, 1.936]"
18899,"[250.34, 248.9]","[-0.344, -1.407]","[-2.345, 0.812]"
18900,"[319.931, 317.536]","[-0.555, -1.136]","[-1.689, 1.719]"
18901,"[311.601, 149.19]","[-0.349, -1.261]","[0.442, 2.265]"
18902,"[210.731, 206.187]","[-1.544, -2.174]","[-0.048, 3.083]"
18903,"[245.06, 237.489]","[1.079, -1.093]","[2.119, -1.056]"
18904,"[131.963, 110.567]","[-0.897, 1.207]","[-1.983, 1.26]"
18905,"[139.545, 137.883]","[-0.137, -1.849]","[2.329, -0.808]"
18906,"[281.127, 279.129]","[-2.024, -1.787]","[-0.807, 2.545]"
18907,"[111.256, 98.735]","[-1.373, 1.06]","[-1.891, 1.297]"
18908,"[210.372, 166.125]","[-0.166, -1.857]","[-2.499, 0.729]"
18909,"[191.761, 170.299]","[1.976, 2.145]","[3.063, -0.081]"
18910,"[204.671, 198.911]","[-0.112, 0.114]","[0.154, -3.069]"
18911,"[100.266, 85.06]","[1.5, -2.057]","[1.032, -2.026]"
18912,"[189.371, 188.436]","[0.687, 0.657]","[-2.946, 0.24]"
18913,"[201.432, 165.001]","[0.608, -0.948]","[-0.816, 2.458]"
18914,"[274.684, 270.239]","[-1.918, -1.802]","[0.473, -2.663]"
18915,"[203.823, 186.638]","[-0.974, -2.08]","[-2.608, 0.705]"
18916,"[314.191, 238.756]","[0.624, 1.694]","[1.66, -1.413]"
18917,"[206.799, 176.324]","[0.708, -0.029]","[-1.253, 1.696]"
18918,"[394.778, 83.734]","[-0.165, 0.89]","[-0.395, -2.877]"
18919,"[187.639, 130.856]","[-1.997, -0.308]","[3.012, -0.173]"
18920,"[195.636, 195.338]","[0.457, 0.237]","[-1.848, 1.416]"
18921,"[244.571, 210.353]","[-0.712, -0.922]","[1.515, -1.785]"
18922,"[167.922, 153.367]","[-0.95, 1.873]","[-1.077, 1.96]"
18923,"[220.277, 217.767]","[-0.219, -0.602]","[2.677, -0.457]"
18924,"[221.36, 202.209]","[-0.636, 0.171]","[-1.063, 1.902]"
18925,"[164.559, 163.681]","[-1.125, 0.295]","[-0.464, 2.668]"
18926,"[299.975, 292.278]","[2.481, 0.686]","[1.362, -1.91]"
18927,"[126.638, 120.415]","[-0.818, 1.233]","[2.497, -0.516]"
18928,"[165.19, 165.147]","[-2.323, -0.369]","[-1.637, 1.458]"
18929,"[269.952, 204.309]","[-1.831, -0.731]","[2.536, -0.469]"
18930,"[140.995, 98.647]","[0.294, -2.078]","[1.79, -1.315]"
18931,"[93.539, 91.545]","[-0.577, 2.366]","[-0.004, 2.997]"
18932,"[271.467, 173.853]","[0.863, -0.066]","[1.219, -1.25]"
18933,"[192.092, 160.548]","[1.28, 0.433]","[-2.637, 0.399]"
18934,"[386.43, 384.377]","[-2.466, -2.484]","[0.789, -2.281]"
18935,"[196.211, 180.155]","[-1.067, -1.513]","[0.958, -2.071]"
18936,"[297.57, 293.181]","[-1.891, -0.696]","[-1.919, 1.35]"
18937,"[132.952, 117.796]","[0.404, -1.567]","[-3.048, 0.056]"
18938,"[261.013, 250.241]","[-0.04, -0.196]","[-0.978, 2.458]"
18939,"[197.005, 195.665]","[0.188, -0.958]","[-1.438, 1.535]"
18940,"[196.322, 184.837]","[-1.176, -1.15]","[1.444, -1.663]"
18941,"[222.756, 205.79]","[0.851, 0.029]","[-2.115, 0.883]"
18942,"[86.255, 83.745]","[1.287, -1.711]","[1.806, -0.298]"
18943,"[274.907, 209.008]","[0.498, 1.255]","[0.732, -2.862]"
18944,"[265.193, 217.33]","[-0.534, -0.44]","[2.708, -0.458]"
18945,"[270.175, 265.331]","[-1.536, -1.266]","[0.706, -2.462]"
18946,"[188.303, 185.02]","[-1.197, 0.346]","[-0.421, 2.615]"
18947,"[81.596, 71.117]","[-2.03, 1.408]","[-2.112, 1.107]"
18948,"[133.228, 131.897]","[-0.455, 2.083]","[-1.204, 1.969]"
18949,"[308.431, 147.436]","[-0.279, -1.334]","[-1.675, 1.499]"
18950,"[241.062, 139.649]","[0.76, -0.532]","[1.987, -2.134]"
18951,"[195.445, 176.831]","[0.076, -0.974]","[-0.177, 2.881]"
18952,"[756.494, 696.642]","[-0.464, -1.143]","[1.586, -1.607]"
18953,"[196.227, 173.133]","[-1.224, 0.015]","[0.086, -3.089]"
18954,"[142.452, 137.172]","[-0.011, 1.937]","[-2.133, 1.058]"
18955,"[423.473, 373.789]","[0.041, -1.375]","[0.9, -2.359]"
18956,"[199.241, 184.63]","[2.031, 1.911]","[0.278, -2.961]"
18957,"[229.312, 217.821]","[-1.272, -0.785]","[0.638, -2.402]"
18958,"[330.566, 309.567]","[0.468, -0.521]","[-3.085, 0.054]"
18959,"[291.025, 209.99]","[0.678, 0.541]","[2.651, -0.568]"
18960,"[156.549, 115.5]","[-1.345, 0.757]","[-0.474, -3.088]"
18961,"[106.897, 91.763]","[0.6, -2.064]","[2.891, -0.844]"
18962,"[311.151, 235.943]","[0.368, 0.368]","[-0.999, 2.231]"
18963,"[304.042, 268.394]","[0.187, 0.597]","[0.545, -2.649]"
18964,"[249.909, 216.751]","[-0.755, -0.078]","[-2.764, 0.292]"
18965,"[129.871, 129.448]","[0.332, -1.751]","[1.73, -1.425]"
18966,"[399.621, 349.297]","[1.457, 0.92]","[0.087, -2.967]"
18967,"[194.221, 184.925]","[-0.957, -0.991]","[-2.351, 0.85]"
18968,"[104.293, 102.235]","[1.659, -1.005]","[0.742, -2.364]"
18969,"[158.481, 148.217]","[0.337, 2.254]","[1.558, -1.515]"
18970,"[208.153, 184.542]","[1.714, 1.775]","[1.991, -1.423]"
18971,"[178.471, 115.725]","[-1.278, 1.116]","[1.055, -2.049]"
18972,"[194.192, 189.009]","[0.232, 1.398]","[-2.6, 0.723]"
18973,"[208.648, 206.801]","[1.119, 0.502]","[-2.496, 0.721]"
18974,"[209.98, 194.485]","[2.018, 0.234]","[-2.478, 0.62]"
18975,"[237.668, 234.267]","[1.219, -1.068]","[-3.081, 0.146]"
18976,"[559.278, 522.519]","[-0.924, -0.659]","[-2.027, 1.029]"
18977,"[173.897, 165.703]","[0.997, 1.966]","[-2.994, 0.044]"
18978,"[145.89, 139.76]","[1.114, -0.489]","[2.245, -1.192]"
18979,"[142.429, 129.822]","[1.44, -1.011]","[-2.506, -0.189]"
18980,"[159.275, 157.604]","[-1.735, -0.435]","[-0.307, 2.974]"
18981,"[283.649, 274.347]","[2.193, -0.768]","[2.44, -0.742]"
18982,"[174.853, 163.589]","[-0.52, -2.053]","[-2.635, 0.55]"
18983,"[325.601, 215.777]","[0.129, 0.889]","[2.375, -0.798]"
18984,"[223.383, 202.356]","[-1.644, -1.984]","[-2.054, 1.109]"
18985,"[370.09, 331.651]","[1.225, 1.14]","[-1.703, 1.422]"
18986,"[96.21, 56.957]","[-1.467, 2.033]","[2.119, 0.13]"
18987,"[114.557, 110.126]","[2.2, -0.294]","[1.553, -1.53]"
18988,"[197.579, 197.42]","[-1.114, -0.582]","[-1.533, 1.566]"
18989,"[229.045, 195.549]","[-1.353, -1.634]","[-2.342, 1.519]"
18990,"[340.113, 279.893]","[1.668, 1.839]","[0.619, -2.486]"
18991,"[404.094, 388.339]","[0.362, -0.374]","[0.595, -2.518]"
18992,"[200.797, 200.043]","[2.234, 2.164]","[-0.136, 3.054]"
18993,"[176.603, 175.536]","[-1.307, -0.551]","[-2.647, 0.497]"
18994,"[175.408, 148.847]","[-0.203, 0.795]","[-1.984, 1.213]"
18995,"[203.497, 198.075]","[-0.536, -1.334]","[-2.423, 0.867]"
18996,"[199.476, 198.192]","[-1.582, -0.697]","[0.014, -3.091]"
18997,"[170.829, 154.317]","[-0.015, -1.539]","[2.392, -0.722]"
18998,"[281.854, 232.451]","[-1.426, 0.631]","[3.097, 0.151]"
18999,"[210.48, 188.273]","[-2.269, -2.196]","[0.228, -2.76]"
19000,"[338.988, 338.765]","[-1.339, -0.753]","[-1.322, 1.952]"
19001,"[501.395, 466.061]","[0.733, 0.998]","[-0.634, 2.543]"
19002,"[265.382, 256.965]","[-0.299, -1.279]","[-0.08, 3.05]"
19003,"[586.709, 255.768]","[-0.989, -0.338]","[-1.593, 0.523]"
19004,"[185.353, 121.351]","[0.618, -0.754]","[-1.311, 2.566]"
19005,"[286.677, 183.208]","[-0.817, -1.126]","[0.384, 2.566]"
19006,"[218.556, 160.364]","[0.484, -1.011]","[1.584, 3.129]"
19007,"[201.998, 187.166]","[0.634, 1.768]","[3.075, -0.008]"
19008,"[201.99, 198.34]","[-0.64, 0.169]","[-2.475, 1.476]"
19009,"[230.693, 195.362]","[1.37, 1.364]","[-1.603, 2.069]"
19010,"[73.461, 57.955]","[2.067, -0.927]","[-1.961, 0.965]"
19011,"[201.385, 181.622]","[0.852, 1.448]","[2.579, -0.832]"
19012,"[378.06, 303.678]","[-1.259, -0.988]","[-1.769, 1.801]"
19013,"[251.702, 236.415]","[0.238, -0.048]","[-2.184, 0.872]"
19014,"[192.327, 191.801]","[1.487, 1.031]","[-1.28, 1.87]"
19015,"[331.6, 330.468]","[1.139, 0.817]","[-1.547, 1.608]"
19016,"[189.626, 174.235]","[-1.034, -0.169]","[1.758, -1.559]"
19017,"[291.947, 259.144]","[-0.089, 0.221]","[-3.077, 0.101]"
19018,"[158.675, 151.0]","[0.934, 2.425]","[-1.874, 1.43]"
19019,"[185.19, 182.942]","[1.426, -0.802]","[-0.403, 2.756]"
19020,"[341.567, 326.215]","[1.977, 0.216]","[2.035, -1.163]"
19021,"[272.739, 247.998]","[-0.359, -1.799]","[2.731, -0.42]"
19022,"[241.721, 230.447]","[-1.701, -1.72]","[-1.19, 2.022]"
19023,"[144.985, 111.72]","[-0.813, 1.387]","[-2.55, 0.791]"
19024,"[276.059, 265.084]","[-2.026, -1.872]","[2.105, -0.9]"
19025,"[182.138, 164.961]","[0.144, 1.138]","[1.273, -1.86]"
19026,"[269.396, 246.391]","[-0.421, -1.168]","[0.491, -2.682]"
19027,"[85.309, 76.693]","[2.002, -1.091]","[-0.678, 2.293]"
19028,"[186.565, 183.686]","[-2.329, -0.602]","[-1.372, 1.804]"
19029,"[263.967, 241.817]","[-0.67, -0.614]","[-0.961, 2.136]"
19030,"[294.112, 293.452]","[1.004, -0.478]","[-0.083, 2.982]"
19031,"[292.622, 212.469]","[1.249, 0.395]","[-3.117, -0.857]"
19032,"[336.15, 283.584]","[1.524, 2.253]","[-2.181, 0.689]"
19033,"[155.56, 123.047]","[-0.426, 1.923]","[-2.168, -2.571]"
19034,"[208.367, 193.304]","[-1.848, -1.677]","[-2.787, 0.378]"
19035,"[301.567, 244.745]","[-1.493, 0.111]","[2.853, -1.122]"
19036,"[126.89, 106.441]","[0.178, 2.314]","[-2.751, 0.417]"
19037,"[239.844, 231.593]","[-1.426, 0.096]","[-2.942, 0.249]"
19038,"[405.522, 405.273]","[1.87, 1.991]","[2.246, -0.906]"
19039,"[197.817, 194.796]","[0.418, 0.983]","[-0.891, 2.188]"
19040,"[289.36, 129.599]","[0.158, -0.348]","[-2.536, 0.279]"
19041,"[174.499, 164.808]","[-2.257, -0.226]","[-0.835, 2.168]"
19042,"[271.043, 251.938]","[1.29, 1.394]","[1.826, -1.353]"
19043,"[105.231, 102.626]","[1.459, -0.953]","[1.467, -1.658]"
19044,"[231.988, 218.211]","[0.79, -0.001]","[-0.578, 2.736]"
19045,"[221.584, 210.113]","[1.014, 0.601]","[2.214, -0.974]"
19046,"[209.438, 155.626]","[-0.868, 0.207]","[-1.851, 1.176]"
19047,"[122.358, 96.02]","[-2.242, 0.18]","[2.335, -0.168]"
19048,"[348.903, 161.374]","[0.996, 1.664]","[-0.236, -3.028]"
19049,"[175.666, 137.169]","[-0.397, -1.909]","[-1.718, 1.628]"
19050,"[267.117, 206.338]","[1.011, 0.324]","[-1.708, 0.897]"
19051,"[282.653, 274.844]","[0.276, -1.396]","[0.595, -2.546]"
19052,"[227.078, 226.477]","[1.168, 0.29]","[-2.826, 0.32]"
19053,"[259.195, 246.333]","[-0.103, -1.037]","[0.218, -2.896]"
19054,"[158.149, 155.943]","[0.3, -1.304]","[-2.303, 1.248]"
19055,"[239.748, 229.996]","[0.193, 0.39]","[-2.428, 0.57]"
19056,"[295.567, 291.073]","[-0.422, 0.756]","[2.085, -1.055]"
19057,"[371.581, 334.597]","[-1.741, -0.734]","[1.886, -1.265]"
19058,"[343.286, 56.669]","[-1.489, 0.419]","[-0.071, 2.761]"
19059,"[368.162, 200.686]","[-0.835, -1.775]","[-3.012, -1.879]"
19060,"[168.922, 146.265]","[-0.809, -1.924]","[0.726, -2.981]"
19061,"[328.951, 280.912]","[-0.503, -0.991]","[2.558, -0.685]"
19062,"[259.275, 202.926]","[-0.849, -0.836]","[-0.645, 2.51]"
19063,"[177.921, 164.17]","[-0.562, -1.466]","[-2.893, 0.15]"
19064,"[253.185, 178.211]","[0.605, 2.469]","[1.943, -1.33]"
19065,"[234.002, 210.769]","[0.64, 0.096]","[1.069, -2.026]"
19066,"[594.917, 525.871]","[-1.712, 1.276]","[2.437, 2.732]"
19067,"[195.833, 186.874]","[1.637, 1.757]","[-1.905, 1.215]"
19068,"[202.483, 191.451]","[0.674, 1.482]","[-2.692, 0.33]"
19069,"[204.989, 167.944]","[-0.35, 1.374]","[0.062, -3.05]"
19070,"[134.07, 90.232]","[0.713, -1.614]","[0.985, -2.142]"
19071,"[236.238, 233.933]","[1.955, 0.797]","[1.592, -1.496]"
19072,"[121.869, 116.141]","[-0.115, -2.358]","[-1.825, 1.541]"
19073,"[195.406, 186.645]","[-0.599, -0.616]","[0.638, -2.452]"
19074,"[239.122, 191.912]","[1.244, 1.316]","[2.864, 0.012]"
19075,"[262.285, 199.958]","[-0.909, -1.898]","[-0.26, 2.695]"
19076,"[135.36, 128.891]","[-0.379, 1.67]","[1.022, -2.163]"
19077,"[306.122, 272.295]","[-1.389, -0.751]","[1.611, -1.566]"
19078,"[168.605, 92.073]","[1.356, -1.02]","[1.486, -0.596]"
19079,"[171.694, 171.144]","[-0.942, 1.054]","[0.931, -2.265]"
19080,"[76.238, 71.189]","[1.413, -1.947]","[-1.192, 2.266]"
19081,"[173.747, 162.555]","[-1.764, 0.201]","[-2.451, 0.617]"
19082,"[189.497, 187.203]","[1.596, 0.983]","[0.365, -2.674]"
19083,"[305.349, 140.507]","[-0.724, -1.491]","[-1.356, 2.127]"
19084,"[215.484, 199.217]","[-1.519, -1.201]","[-1.773, 1.334]"
19085,"[119.729, 111.785]","[-0.038, 2.356]","[0.817, -2.343]"
19086,"[225.232, 160.261]","[1.871, 1.713]","[2.221, -1.068]"
19087,"[219.548, 204.34]","[0.48, 0.669]","[-0.75, 2.405]"
19088,"[166.241, 141.149]","[-2.22, -0.611]","[1.983, -1.629]"
19089,"[207.254, 196.152]","[-0.208, -1.174]","[-0.255, 2.882]"
19090,"[221.766, 191.945]","[0.604, 0.859]","[-0.73, 2.473]"
19091,"[291.349, 287.562]","[0.428, 0.032]","[-3.137, -0.006]"
19092,"[193.942, 186.316]","[0.933, 1.507]","[-2.888, 0.341]"
19093,"[245.553, 232.989]","[-0.189, -0.0]","[0.802, -2.204]"
19094,"[92.246, 86.388]","[-0.688, 2.222]","[1.478, -1.531]"
19095,"[222.207, 198.198]","[-1.906, -0.472]","[0.616, -2.485]"
19096,"[235.774, 230.926]","[0.371, 0.711]","[-1.695, 1.438]"
19097,"[248.493, 181.166]","[-1.283, 1.268]","[-2.041, 1.296]"
19098,"[248.878, 235.357]","[1.944, 0.572]","[2.398, -0.834]"
19099,"[191.762, 181.357]","[-2.072, -1.816]","[-3.13, 0.07]"
19100,"[145.248, 144.617]","[-0.646, 0.998]","[2.475, -0.912]"
19101,"[273.041, 131.378]","[1.627, 0.775]","[-2.201, 1.181]"
19102,"[118.309, 102.297]","[-0.202, 2.396]","[-2.868, 0.178]"
19103,"[194.007, 183.929]","[-0.994, -1.259]","[-2.68, 0.439]"
19104,"[314.049, 222.4]","[-0.245, -1.631]","[2.497, -0.733]"
19105,"[239.026, 165.957]","[1.904, 0.898]","[-1.457, 1.209]"
19106,"[154.552, 149.24]","[-2.291, -0.2]","[-2.764, 0.372]"
19107,"[276.833, 267.262]","[1.245, 1.849]","[3.076, -0.068]"
19108,"[253.408, 244.573]","[0.034, -0.824]","[-0.812, 2.298]"
19109,"[178.365, 175.19]","[-1.955, 0.099]","[0.477, -2.713]"
19110,"[255.335, 246.976]","[2.278, 1.977]","[2.28, -0.786]"
19111,"[291.295, 216.837]","[-1.337, -0.398]","[-2.906, 0.33]"
19112,"[237.532, 188.171]","[-0.379, -1.099]","[-1.027, 2.329]"
19113,"[822.733, 790.724]","[-1.319, 1.177]","[2.746, -0.333]"
19114,"[202.257, 196.816]","[-1.792, -1.514]","[-2.846, 0.298]"
19115,"[411.205, 353.187]","[0.407, 0.579]","[0.435, -2.801]"
19116,"[161.335, 148.201]","[-0.538, 1.154]","[-0.385, 2.902]"
19117,"[281.507, 127.656]","[0.186, 0.963]","[1.652, -1.918]"
19118,"[260.26, 163.642]","[2.17, 1.617]","[-2.079, 0.993]"
19119,"[104.028, 84.647]","[-1.405, 1.45]","[0.224, -2.975]"
19120,"[477.336, 453.718]","[-2.007, 0.435]","[1.95, -1.003]"
19121,"[244.158, 154.944]","[0.367, 0.5]","[-1.499, 1.331]"
19122,"[248.963, 240.858]","[-0.231, -0.713]","[3.042, -0.08]"
19123,"[228.061, 221.342]","[-0.458, -0.592]","[-1.779, 1.564]"
19124,"[165.204, 163.98]","[1.463, 0.055]","[-2.485, 0.616]"
19125,"[253.986, 248.399]","[-1.816, -1.78]","[1.957, -1.153]"
19126,"[252.53, 251.597]","[-0.742, -1.944]","[-2.829, 0.362]"
19127,"[106.172, 67.068]","[-1.397, 1.692]","[-1.436, 1.31]"
19128,"[274.189, 260.822]","[-1.383, -1.7]","[-0.742, 2.365]"
19129,"[241.466, 229.098]","[0.241, 0.943]","[-0.563, 2.445]"
19130,"[245.493, 245.233]","[1.365, 0.888]","[-0.919, 2.255]"
19131,"[208.357, 206.598]","[-1.259, -1.328]","[1.671, -1.476]"
19132,"[216.733, 126.079]","[0.627, -1.755]","[2.438, -1.497]"
19133,"[185.268, 156.807]","[0.239, 1.61]","[2.88, -0.213]"
19134,"[395.884, 356.887]","[0.318, 0.722]","[-2.842, 0.215]"
19135,"[147.886, 142.362]","[-1.502, 0.103]","[2.818, -0.386]"
19136,"[489.449, 445.063]","[-1.445, -0.51]","[-0.644, 2.447]"
19137,"[243.404, 176.855]","[1.108, 1.197]","[0.188, 2.51]"
19138,"[281.356, 152.326]","[0.845, 1.754]","[-2.731, 0.944]"
19139,"[181.61, 159.092]","[2.145, 0.019]","[-2.187, 0.958]"
19140,"[250.459, 230.438]","[-0.768, -1.076]","[1.698, -1.581]"
19141,"[182.781, 171.921]","[-0.798, 0.135]","[0.175, -2.917]"
19142,"[186.96, 175.691]","[-0.636, 0.579]","[-0.924, 2.203]"
19143,"[204.214, 188.483]","[-0.273, 0.791]","[0.142, -3.047]"
19144,"[182.748, 179.467]","[1.68, 0.63]","[-0.135, 3.0]"
19145,"[94.393, 89.71]","[1.783, -1.092]","[0.346, -2.881]"
19146,"[348.12, 296.437]","[-1.445, 0.535]","[1.16, -1.85]"
19147,"[175.583, 174.247]","[-0.739, 1.24]","[-1.112, 2.022]"
19148,"[376.034, 362.749]","[-1.966, -1.044]","[1.724, -1.39]"
19149,"[205.99, 105.858]","[-0.167, -1.326]","[0.725, -2.411]"
19150,"[129.19, 121.574]","[2.021, -0.326]","[-2.501, 0.689]"
19151,"[469.862, 435.862]","[0.626, -0.183]","[-2.47, 0.702]"
19152,"[323.991, 313.772]","[-0.188, -1.356]","[1.522, -1.649]"
19153,"[222.45, 216.647]","[-0.686, -0.165]","[-2.124, 0.913]"
19154,"[264.624, 259.091]","[1.622, 1.237]","[1.049, -2.106]"
19155,"[189.88, 185.245]","[2.308, 1.081]","[-1.915, 1.21]"
19156,"[251.13, 208.951]","[-0.792, -0.987]","[2.335, -0.818]"
19157,"[215.658, 206.943]","[0.997, 1.804]","[-2.895, 0.208]"
19158,"[273.709, 271.023]","[0.418, -0.541]","[-1.915, 1.234]"
19159,"[184.109, 182.603]","[-2.071, -0.98]","[-1.775, 1.395]"
19160,"[109.491, 95.916]","[-2.315, 0.299]","[1.099, -1.851]"
19161,"[125.646, 114.1]","[2.022, -0.957]","[-3.081, -0.136]"
19162,"[228.89, 221.783]","[-1.342, -0.163]","[-0.891, 2.156]"
19163,"[206.618, 163.875]","[0.256, -0.807]","[2.34, -0.712]"
19164,"[220.912, 214.913]","[0.933, 1.347]","[1.86, -1.028]"
19165,"[175.039, 131.116]","[-2.43, -1.176]","[0.591, -2.407]"
19166,"[406.559, 300.444]","[1.78, -1.179]","[1.611, -1.217]"
